T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
9.000,0.000,178378.706,57514.133,4747.703,3410.233,1812.197,4070.335,0.000,-0.684,0.133,-0.878,-1.839,-1.273,
