Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/6/30 上午 09:57:27,-6.78000,-0.45000,3.26000,127.00000,115.00000,113.00000,96.00000,94.00000,97.00000,30.96000,26.23000,32.68000,29.95667,6.79492,266.20275,-1.32333,118.33333,95.66667
2,2023/6/30 上午 09:57:27,-5.10000,-0.39000,3.40000,116.00000,107.00000,98.00000,96.00000,95.00000,97.00000,26.23000,22.79000,26.23000,25.08333,5.11489,265.62707,-0.69667,107.00000,96.00000
3,2023/6/30 上午 09:57:27,-2.81000,-2.56000,3.46000,109.00000,101.00000,92.00000,93.00000,95.00000,96.00000,23.22000,20.21000,23.65000,22.36000,3.80128,227.66548,-0.63667,100.66667,94.66667
4,2023/6/30 上午 09:57:27,-1.28000,-3.23000,3.63000,99.00000,92.00000,85.00000,90.00000,90.00000,95.00000,18.92000,16.34000,20.64000,18.63333,3.47438,201.61767,-0.29333,92.00000,91.66667
5,2023/6/30 上午 09:57:27,2.57000,-1.60000,3.32000,99.00000,87.00000,91.00000,94.00000,92.00000,95.00000,18.92000,14.19000,23.22000,18.77667,3.02736,121.90508,1.43000,92.33333,93.66667
6,2023/6/30 上午 09:57:27,5.87000,-7.93000,1.35000,99.00000,81.00000,84.00000,87.00000,83.00000,93.00000,18.92000,11.61000,20.21000,16.91333,9.86619,143.49016,-0.23667,88.00000,87.66667
7,2023/6/30 上午 09:57:27,7.26000,-3.72000,1.91000,99.00000,93.00000,91.00000,97.00000,88.00000,95.00000,18.92000,16.77000,23.22000,19.63667,8.15757,117.13045,1.81667,94.33333,93.33333
8,2023/6/30 上午 09:57:27,3.97000,1.93000,2.05000,89.00000,76.00000,74.00000,89.00000,85.00000,94.00000,14.62000,9.46000,15.91000,13.33000,4.41427,64.07348,2.65000,79.66667,89.33333
9,2023/6/30 上午 09:57:27,7.32000,2.42000,1.66000,69.00000,63.00000,63.00000,93.00000,93.00000,97.00000,6.02000,3.87000,11.18000,7.02333,7.70966,71.70606,3.80000,65.00000,94.33333
10,2023/6/30 上午 09:57:27,10.55000,-0.30000,1.34000,69.00000,73.00000,69.00000,81.00000,88.00000,96.00000,6.02000,8.17000,13.76000,9.31667,10.55426,91.62882,3.86333,70.33333,88.33333
11,2023/6/30 上午 09:57:27,7.15000,0.05000,1.64000,71.00000,72.00000,65.00000,84.00000,88.00000,96.00000,6.88000,7.74000,12.04000,8.88667,7.15018,89.59934,2.94667,69.33333,89.33333
12,2023/6/30 上午 09:57:27,13.38000,-3.27000,2.87000,93.00000,102.00000,89.00000,93.00000,95.00000,96.00000,16.34000,20.64000,22.36000,19.78000,13.77379,103.73357,4.32667,94.66667,94.66667
13,2023/6/30 上午 09:57:27,14.22000,-1.82000,2.92000,110.00000,107.00000,103.00000,93.00000,95.00000,99.00000,23.65000,22.79000,28.38000,24.94000,14.33600,97.29356,5.10667,106.66667,95.66667
14,2023/6/30 上午 09:57:27,12.61000,-4.89000,2.56000,78.00000,74.00000,67.00000,81.00000,92.00000,96.00000,9.89000,8.60000,12.90000,10.46333,13.52495,111.19567,3.42667,73.00000,89.66667
15,2023/6/30 上午 09:57:27,16.45000,-1.24000,3.25000,76.00000,73.00000,72.00000,87.00000,94.00000,98.00000,9.03000,8.17000,15.05000,10.75000,16.49667,94.31080,6.15333,73.66667,93.00000
16,2023/6/30 上午 09:57:27,18.60000,-2.89000,3.79000,100.00000,102.00000,92.00000,80.00000,95.00000,95.00000,19.35000,20.64000,23.65000,21.21333,18.82318,98.83179,6.50000,98.00000,90.00000
17,2023/6/30 上午 09:57:27,18.68000,-1.06000,3.63000,98.00000,95.00000,93.00000,82.00000,95.00000,98.00000,18.49000,17.63000,24.08000,20.06667,18.71005,93.24778,7.08333,95.33333,91.66667
18,2023/6/30 上午 09:57:27,17.03000,-0.07000,3.43000,80.00000,78.00000,77.00000,71.00000,90.00000,96.00000,10.75000,10.32000,17.20000,12.75667,17.03014,90.23551,6.79667,78.33333,85.66667
19,2023/6/30 上午 09:57:27,25.11000,-2.49000,3.30000,81.00000,78.00000,62.00000,75.00000,91.00000,97.00000,11.18000,10.32000,10.75000,10.75000,25.23316,95.66315,8.64000,73.66667,87.66667
20,2023/6/30 上午 09:57:28,23.99000,0.12000,3.19000,82.00000,77.00000,69.00000,73.00000,97.00000,95.00000,11.61000,9.89000,13.76000,11.75333,23.99030,89.71340,9.10000,76.00000,88.33333
21,2023/6/30 上午 09:57:28,29.22000,1.83000,1.92000,88.00000,92.00000,90.00000,88.00000,96.00000,97.00000,14.19000,16.34000,22.79000,17.77333,29.27725,86.41634,10.99000,90.00000,93.66667
22,2023/6/30 上午 09:57:28,33.30000,2.37000,-0.07000,91.00000,88.00000,91.00000,87.00000,95.00000,96.00000,15.48000,14.62000,23.22000,17.77333,33.38423,85.92906,11.86667,90.00000,92.66667
23,2023/6/30 上午 09:57:28,30.57000,0.74000,-0.21000,77.00000,89.00000,77.00000,85.00000,93.00000,93.00000,9.46000,15.05000,17.20000,13.90333,30.57896,88.61333,10.36667,81.00000,90.33333
24,2023/6/30 上午 09:57:28,34.35000,1.89000,-0.80000,80.00000,89.00000,84.00000,89.00000,87.00000,94.00000,10.75000,15.05000,20.21000,15.33667,34.40196,86.85066,11.81333,84.33333,90.00000
25,2023/6/30 上午 09:57:28,36.77000,0.80000,-0.30000,92.00000,92.00000,85.00000,86.00000,92.00000,96.00000,15.91000,16.34000,20.64000,17.63000,36.77870,88.75362,12.42333,89.66667,91.33333
26,2023/6/30 上午 09:57:28,38.18000,1.00000,0.03000,102.00000,92.00000,90.00000,93.00000,94.00000,93.00000,20.21000,16.34000,22.79000,19.78000,38.19309,88.49967,13.07000,94.66667,93.33333
27,2023/6/30 上午 09:57:28,38.64000,4.37000,0.69000,94.00000,91.00000,87.00000,84.00000,91.00000,92.00000,16.77000,15.91000,21.50000,18.06000,38.88633,83.54754,14.56667,90.66667,89.00000
28,2023/6/30 上午 09:57:28,38.56000,-0.25000,0.63000,104.00000,91.00000,87.00000,80.00000,93.00000,92.00000,21.07000,15.91000,21.50000,19.49333,38.56081,90.37147,12.98000,94.00000,88.33333
29,2023/6/30 上午 09:57:28,39.49000,0.47000,0.32000,107.00000,105.00000,102.00000,88.00000,89.00000,92.00000,22.36000,21.93000,27.95000,24.08000,39.49280,89.31811,13.42667,104.66667,89.66667
30,2023/6/30 上午 09:57:28,42.52000,3.10000,-0.74000,87.00000,91.00000,83.00000,89.00000,87.00000,93.00000,13.76000,15.91000,19.78000,16.48333,42.63285,85.83012,14.96000,87.00000,89.66667
31,2023/6/30 上午 09:57:28,46.25000,7.74000,0.40000,91.00000,92.00000,95.00000,84.00000,90.00000,89.00000,15.48000,16.34000,24.94000,18.92000,46.89318,80.49951,18.13000,92.66667,87.66667
32,2023/6/30 上午 09:57:28,48.05000,2.52000,-2.61000,77.00000,77.00000,63.00000,81.00000,85.00000,89.00000,9.46000,9.89000,11.18000,10.17667,48.11604,86.99785,15.98667,72.33333,85.00000
33,2023/6/30 上午 09:57:28,48.32000,4.86000,-3.06000,86.00000,90.00000,79.00000,80.00000,86.00000,91.00000,13.33000,15.48000,18.06000,15.62333,48.56379,84.25654,16.70667,85.00000,85.66667
34,2023/6/30 上午 09:57:28,46.31000,7.16000,-4.24000,97.00000,94.00000,94.00000,84.00000,81.00000,81.00000,18.06000,17.20000,24.51000,19.92333,46.86023,81.21108,16.41000,95.00000,82.00000
35,2023/6/30 上午 09:57:28,45.07000,10.15000,-8.96000,91.00000,87.00000,80.00000,87.00000,64.00000,76.00000,15.48000,14.19000,18.49000,16.05333,46.19878,77.30843,15.42000,86.00000,75.66667
36,2023/6/30 上午 09:57:28,48.45000,11.67000,-6.69000,75.00000,77.00000,66.00000,85.00000,77.00000,81.00000,8.60000,9.89000,12.47000,10.32000,49.83564,76.45731,17.81000,72.66667,81.00000
37,2023/6/30 上午 09:57:28,50.57000,5.82000,-2.68000,98.00000,104.00000,101.00000,80.00000,82.00000,86.00000,18.49000,21.50000,27.52000,22.50333,50.90380,83.43483,17.90333,101.00000,82.66667
38,2023/6/30 上午 09:57:28,46.93000,4.37000,-2.87000,84.00000,83.00000,71.00000,83.00000,86.00000,90.00000,12.47000,12.47000,14.62000,13.18667,47.13302,84.68011,16.14333,79.33333,86.33333
39,2023/6/30 上午 09:57:28,46.67000,12.72000,-3.17000,77.00000,87.00000,85.00000,82.00000,80.00000,86.00000,9.46000,14.19000,20.64000,14.76333,48.37238,74.75423,18.74000,83.00000,82.66667
40,2023/6/30 上午 09:57:28,49.83000,5.59000,-4.51000,84.00000,89.00000,76.00000,84.00000,84.00000,84.00000,12.47000,15.05000,16.77000,14.76333,50.14257,83.59924,16.97000,83.00000,84.00000
41,2023/6/30 上午 09:57:28,48.39000,7.45000,-4.91000,85.00000,87.00000,81.00000,78.00000,77.00000,82.00000,12.90000,14.19000,18.92000,15.33667,48.96013,81.24761,16.97667,84.33333,79.00000
42,2023/6/30 上午 09:57:28,51.07000,6.16000,-3.57000,91.00000,82.00000,95.00000,83.00000,72.00000,91.00000,15.48000,12.04000,24.94000,17.48667,51.44016,83.12228,17.88667,89.33333,82.00000
43,2023/6/30 上午 09:57:28,54.83000,7.49000,-3.60000,108.00000,104.00000,96.00000,90.00000,88.00000,92.00000,22.79000,21.50000,25.37000,23.22000,55.33922,82.22131,19.57333,102.66667,90.00000
44,2023/6/30 上午 09:57:28,55.44000,9.30000,-3.92000,94.00000,96.00000,84.00000,88.00000,91.00000,87.00000,16.77000,18.06000,20.21000,18.34667,56.21462,80.47736,20.27333,91.33333,88.66667
45,2023/6/30 上午 09:57:28,58.08000,5.41000,-6.13000,121.00000,115.00000,113.00000,91.00000,80.00000,89.00000,28.38000,26.23000,32.68000,29.09667,58.33142,84.67840,19.12000,116.33333,86.66667
46,2023/6/30 上午 09:57:28,56.79000,2.58000,-7.90000,99.00000,100.00000,86.00000,91.00000,84.00000,85.00000,18.92000,19.78000,21.07000,19.92333,56.84858,87.39881,17.15667,95.00000,86.66667
47,2023/6/30 上午 09:57:28,60.92000,6.43000,-7.96000,90.00000,92.00000,84.00000,89.00000,76.00000,83.00000,15.05000,16.34000,20.21000,17.20000,61.25840,83.97484,19.79667,88.66667,82.66667
48,2023/6/30 上午 09:57:28,60.05000,1.66000,-6.25000,88.00000,91.00000,87.00000,83.00000,70.00000,76.00000,14.19000,15.91000,21.50000,17.20000,60.07294,88.41654,18.48667,88.66667,76.33333
