Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/6/30 上午 09:51:42,23.97000,0.19000,-1.23000,82.00000,84.00000,80.00000,83.00000,88.00000,96.00000,12.90000,14.19000,19.35000,15.48000,23.97075,89.54585,7.64333,82.00000,89.00000
2,2023/6/30 上午 09:51:42,23.87000,0.41000,-1.19000,83.00000,70.00000,68.00000,85.00000,89.00000,93.00000,13.33000,8.17000,14.19000,11.89667,23.87352,89.01596,7.69667,73.66667,89.00000
3,2023/6/30 上午 09:51:42,23.28000,0.79000,-1.01000,95.00000,88.00000,88.00000,84.00000,90.00000,94.00000,18.49000,15.91000,22.79000,19.06333,23.29340,88.05643,7.68667,90.33333,89.33333
4,2023/6/30 上午 09:51:42,22.29000,2.08000,-1.02000,85.00000,72.00000,79.00000,79.00000,88.00000,95.00000,14.19000,9.03000,18.92000,14.04667,22.38684,84.66886,7.78333,78.66667,87.33333
5,2023/6/30 上午 09:51:42,22.81000,0.43000,-0.96000,88.00000,76.00000,71.00000,82.00000,83.00000,90.00000,15.48000,10.75000,15.48000,13.90333,22.81405,88.92002,7.42667,78.33333,85.00000
6,2023/6/30 上午 09:51:42,23.58000,0.02000,-0.97000,92.00000,85.00000,91.00000,84.00000,91.00000,83.00000,17.20000,14.62000,24.08000,18.63333,23.58001,89.95140,7.54333,89.33333,86.00000
7,2023/6/30 上午 09:51:42,23.47000,0.80000,-0.81000,101.00000,93.00000,90.00000,89.00000,90.00000,91.00000,21.07000,18.06000,23.65000,20.92667,23.48363,88.04777,7.82000,94.66667,90.00000
8,2023/6/30 上午 09:51:43,23.68000,0.95000,-0.88000,108.00000,101.00000,109.00000,93.00000,92.00000,94.00000,24.08000,21.50000,31.82000,25.80000,23.69905,87.70263,7.91667,106.00000,93.00000
9,2023/6/30 上午 09:51:43,23.93000,1.26000,-0.90000,91.00000,73.00000,87.00000,86.00000,81.00000,91.00000,16.77000,9.46000,22.36000,16.19667,23.96315,86.98596,8.09667,83.66667,86.00000
10,2023/6/30 上午 09:51:43,21.53000,1.20000,-0.71000,84.00000,75.00000,69.00000,76.00000,84.00000,87.00000,13.76000,10.32000,14.62000,12.90000,21.56342,86.80985,7.34000,76.00000,82.33333
11,2023/6/30 上午 09:51:43,24.76000,2.44000,-0.62000,78.00000,82.00000,79.00000,81.00000,84.00000,94.00000,11.18000,13.33000,18.92000,14.47667,24.87994,84.37190,8.86000,79.66667,86.33333
