Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/6/30 上午 10:16:14,83.70000,16.15000,0.32000,81.00000,79.00000,79.00000,70.00000,79.00000,85.00000,11.18000,11.18000,18.06000,13.47333,85.24384,79.07893,33.39000,79.66667,78.00000
2,2023/6/30 上午 10:16:14,90.51000,10.51000,-0.32000,88.00000,86.00000,88.00000,66.00000,77.00000,85.00000,14.19000,14.19000,21.93000,16.77000,91.11816,83.37649,33.56667,87.33333,76.00000
3,2023/6/30 上午 10:16:14,95.94000,8.74000,-1.68000,113.00000,103.00000,104.00000,86.00000,86.00000,83.00000,24.94000,21.50000,28.81000,25.08333,96.33728,84.79480,34.33333,106.66667,85.00000
4,2023/6/30 上午 10:16:14,94.10000,5.67000,0.14000,86.00000,87.00000,87.00000,63.00000,80.00000,77.00000,13.33000,14.62000,21.50000,16.48333,94.27067,86.55181,33.30333,86.66667,73.33333
5,2023/6/30 上午 10:16:14,96.03000,-1.35000,-2.46000,86.00000,83.00000,76.00000,68.00000,65.00000,80.00000,13.33000,12.90000,16.77000,14.33333,96.03949,90.80542,30.74000,81.66667,71.00000
6,2023/6/30 上午 10:16:14,89.17000,0.23000,-1.01000,100.00000,101.00000,96.00000,71.00000,77.00000,89.00000,19.35000,20.64000,25.37000,21.78667,89.17030,89.85221,29.46333,99.00000,79.00000
7,2023/6/30 上午 10:16:14,84.15000,1.79000,-2.22000,91.00000,86.00000,79.00000,67.00000,69.00000,85.00000,15.48000,14.19000,18.06000,15.91000,84.16903,88.78141,27.90667,85.33333,73.66667
8,2023/6/30 上午 10:16:14,94.95000,7.98000,-6.09000,94.00000,93.00000,89.00000,71.00000,69.00000,69.00000,16.77000,17.20000,22.36000,18.77667,95.28475,85.19591,32.28000,92.00000,69.66667
9,2023/6/30 上午 10:16:14,95.80000,0.00000,-6.06000,89.00000,85.00000,83.00000,72.00000,66.00000,79.00000,14.62000,13.76000,19.78000,16.05333,95.80000,90.00000,29.91333,85.66667,72.33333
10,2023/6/30 上午 10:16:14,98.73000,5.99000,-4.91000,93.00000,90.00000,90.00000,78.00000,70.00000,78.00000,16.34000,15.91000,22.79000,18.34667,98.91154,86.52809,33.27000,91.00000,75.33333
11,2023/6/30 上午 10:16:14,97.42000,9.33000,-4.61000,95.00000,94.00000,73.00000,71.00000,63.00000,82.00000,17.20000,17.63000,15.48000,16.77000,97.86575,84.52942,34.04667,87.33333,72.00000
12,2023/6/30 上午 10:16:14,94.40000,2.76000,-5.82000,85.00000,87.00000,82.00000,63.00000,69.00000,82.00000,12.90000,14.62000,19.35000,15.62333,94.44034,88.32530,30.44667,84.66667,71.33333
13,2023/6/30 上午 10:16:14,87.27000,3.55000,-7.39000,80.00000,85.00000,86.00000,61.00000,72.00000,82.00000,10.75000,13.76000,21.07000,15.19333,87.34217,87.67059,27.81000,83.66667,71.66667
14,2023/6/30 上午 10:16:14,92.68000,2.89000,-3.39000,97.00000,93.00000,90.00000,62.00000,66.00000,77.00000,18.06000,17.20000,22.79000,19.35000,92.72505,88.21395,30.72667,93.33333,68.33333
15,2023/6/30 上午 10:16:14,92.64000,2.15000,0.33000,84.00000,81.00000,78.00000,72.00000,71.00000,94.00000,12.47000,12.04000,17.63000,14.04667,92.66495,88.67051,31.70667,81.00000,79.00000
16,2023/6/30 上午 10:16:14,98.90000,1.80000,-2.20000,97.00000,102.00000,102.00000,63.00000,76.00000,81.00000,18.06000,21.07000,27.95000,22.36000,98.91638,88.95732,32.83333,100.33333,73.33333
17,2023/6/30 上午 10:16:14,94.55000,1.91000,-1.70000,99.00000,97.00000,103.00000,60.00000,80.00000,90.00000,18.92000,18.92000,28.38000,22.07333,94.56929,88.84273,31.58667,99.66667,76.66667
18,2023/6/30 上午 10:16:14,95.85000,3.40000,-1.86000,95.00000,98.00000,89.00000,68.00000,79.00000,87.00000,17.20000,19.35000,22.36000,19.63667,95.91029,87.96845,32.46333,94.00000,78.00000
19,2023/6/30 上午 10:16:14,97.53000,5.32000,-1.00000,101.00000,99.00000,95.00000,64.00000,81.00000,85.00000,19.78000,19.78000,24.94000,21.50000,97.67499,86.87776,33.95000,98.33333,76.66667
