Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/6/30 上午 10:26:37,13.32000,12.04000,-4.32000,114.00000,117.00000,114.00000,94.00000,94.00000,97.00000,25.37000,27.09000,33.11000,28.52333,17.95506,47.88945,7.01333,115.00000,95.00000
2,2023/6/30 上午 10:26:37,12.50000,9.00000,0.76000,89.00000,105.00000,93.00000,89.00000,91.00000,95.00000,14.62000,21.93000,24.08000,20.21000,15.40292,54.24611,7.42000,95.66667,91.66667
3,2023/6/30 上午 10:26:37,8.32000,12.30000,3.58000,103.00000,98.00000,96.00000,93.00000,91.00000,96.00000,20.64000,18.92000,25.37000,21.64333,14.84966,34.07531,8.06667,99.00000,93.33333
4,2023/6/30 上午 10:26:37,11.88000,6.26000,3.64000,105.00000,106.00000,100.00000,95.00000,94.00000,98.00000,21.50000,22.36000,27.09000,23.65000,13.42840,62.21364,7.26000,103.66667,95.66667
5,2023/6/30 上午 10:26:37,2.08000,7.38000,3.38000,100.00000,116.00000,98.00000,90.00000,95.00000,98.00000,19.35000,26.66000,26.23000,24.08000,7.66752,15.74011,4.28000,104.66667,94.33333
6,2023/6/30 上午 10:26:37,-2.54000,8.72000,3.22000,89.00000,107.00000,96.00000,90.00000,95.00000,97.00000,14.62000,22.79000,25.37000,20.92667,9.08240,343.75998,3.13333,97.33333,94.00000
7,2023/6/30 上午 10:26:37,-4.88000,6.42000,3.58000,104.00000,107.00000,104.00000,96.00000,95.00000,97.00000,21.07000,22.79000,28.81000,24.22333,8.06417,322.76064,1.70667,105.00000,96.00000
8,2023/6/30 上午 10:26:37,-8.94000,4.92000,3.02000,111.00000,106.00000,115.00000,98.00000,97.00000,99.00000,24.08000,22.36000,33.54000,26.66000,10.20441,298.82555,-0.33333,110.66667,98.00000
9,2023/6/30 上午 10:26:37,-12.82000,3.64000,1.22000,101.00000,98.00000,90.00000,97.00000,91.00000,96.00000,19.78000,18.92000,22.79000,20.49667,13.32674,285.85091,-2.65333,96.33333,94.66667
10,2023/6/30 上午 10:26:38,-19.28000,0.52000,-1.68000,120.00000,125.00000,115.00000,92.00000,96.00000,97.00000,27.95000,30.53000,33.54000,30.67333,19.28701,271.54495,-6.81333,120.00000,95.00000
11,2023/6/30 上午 10:26:38,-18.90000,-1.38000,-1.20000,86.00000,87.00000,83.00000,89.00000,97.00000,96.00000,13.33000,14.19000,19.78000,15.76667,18.95031,265.82391,-7.16000,85.33333,94.00000
12,2023/6/30 上午 10:26:38,-21.58000,1.48000,-0.78000,93.00000,96.00000,91.00000,90.00000,96.00000,95.00000,16.34000,18.06000,23.22000,19.20667,21.63069,273.92332,-6.96000,93.33333,93.66667
13,2023/6/30 上午 10:26:38,-26.92000,-1.02000,-1.80000,103.00000,102.00000,96.00000,91.00000,94.00000,98.00000,20.64000,20.64000,25.37000,22.21667,26.93932,267.83010,-9.91333,100.33333,94.33333
14,2023/6/30 上午 10:26:38,-33.36000,-0.12000,-2.70000,98.00000,105.00000,102.00000,92.00000,95.00000,98.00000,18.49000,21.93000,27.95000,22.79000,33.36022,269.79390,-12.06000,101.66667,95.00000
15,2023/6/30 上午 10:26:38,-42.20000,1.60000,-4.44000,112.00000,113.00000,101.00000,90.00000,97.00000,96.00000,24.51000,25.37000,27.52000,25.80000,42.23032,272.17131,-15.01333,108.66667,94.33333
16,2023/6/30 上午 10:26:38,-44.38000,-0.90000,-6.22000,116.00000,118.00000,114.00000,90.00000,91.00000,97.00000,26.23000,27.52000,33.11000,28.95333,44.38913,268.83823,-17.16667,116.00000,92.66667
17,2023/6/30 上午 10:26:38,-40.00000,6.48000,-6.50000,106.00000,102.00000,102.00000,90.00000,93.00000,97.00000,21.93000,20.64000,27.95000,23.50667,40.52148,279.20197,-13.34000,103.33333,93.33333
18,2023/6/30 上午 10:26:38,-41.34000,10.52000,-6.58000,104.00000,100.00000,99.00000,78.00000,95.00000,90.00000,21.07000,19.78000,26.66000,22.50333,42.65754,284.27731,-12.46667,101.00000,87.66667
19,2023/6/30 上午 10:26:38,-42.18000,1.58000,-1.66000,113.00000,114.00000,113.00000,87.00000,93.00000,96.00000,24.94000,25.80000,32.68000,27.80667,42.20958,272.14521,-14.08667,113.33333,92.00000
20,2023/6/30 上午 10:26:38,-48.08000,-2.76000,-4.02000,108.00000,107.00000,105.00000,82.00000,92.00000,98.00000,22.79000,22.79000,29.24000,24.94000,48.15915,266.71458,-18.28667,106.66667,90.66667
21,2023/6/30 上午 10:26:38,-51.78000,-1.92000,-2.88000,105.00000,100.00000,103.00000,86.00000,94.00000,97.00000,21.50000,19.78000,28.38000,23.22000,51.81558,267.87645,-18.86000,102.66667,92.33333
22,2023/6/30 上午 10:26:38,-59.14000,-1.74000,-3.98000,123.00000,123.00000,123.00000,87.00000,98.00000,96.00000,29.24000,29.67000,36.98000,31.96333,59.16559,268.31475,-21.62000,123.00000,93.66667
23,2023/6/30 上午 10:26:38,-55.38000,-5.98000,-3.54000,103.00000,99.00000,89.00000,83.00000,94.00000,94.00000,20.64000,19.35000,22.36000,20.78333,55.70193,263.83701,-21.63333,97.00000,90.33333
24,2023/6/30 上午 10:26:38,-74.26000,-4.60000,-4.72000,97.00000,106.00000,101.00000,73.00000,83.00000,89.00000,18.06000,22.36000,27.52000,22.64667,74.40234,266.45537,-27.86000,101.33333,81.66667
