Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/6/30 上午 10:20:25,-39.80000,4.99000,-6.16000,89.00000,86.00000,81.00000,62.00000,87.00000,95.00000,19.35000,18.49000,22.36000,20.06667,40.11160,277.14628,-13.65667,85.33333,81.33333
2,2023/6/30 上午 10:20:25,-47.76000,7.08000,-5.80000,89.00000,92.00000,84.00000,76.00000,91.00000,90.00000,19.35000,21.07000,23.65000,21.35667,48.28192,278.43219,-15.49333,88.33333,85.66667
3,2023/6/30 上午 10:20:25,-45.60000,6.45000,1.70000,93.00000,89.00000,88.00000,62.00000,64.00000,72.00000,21.07000,19.78000,25.37000,22.07333,46.05391,278.05093,-12.48333,90.00000,66.00000
4,2023/6/30 上午 10:20:25,-58.37000,7.08000,-2.55000,102.00000,95.00000,91.00000,71.00000,83.00000,90.00000,24.94000,22.36000,26.66000,24.65333,58.79782,276.91592,-17.94667,96.00000,81.33333
5,2023/6/30 上午 10:20:25,-60.09000,4.03000,-4.34000,98.00000,101.00000,95.00000,82.00000,92.00000,95.00000,23.22000,24.94000,28.38000,25.51333,60.22499,273.83686,-20.13333,98.00000,89.66667
6,2023/6/30 上午 10:20:25,-61.58000,7.65000,-4.22000,98.00000,89.00000,92.00000,69.00000,82.00000,87.00000,23.22000,19.78000,27.09000,23.36333,62.05336,277.08150,-19.38333,93.00000,79.33333
7,2023/6/30 上午 10:20:25,-70.62000,4.99000,-4.08000,83.00000,82.00000,75.00000,47.00000,76.00000,79.00000,16.77000,16.77000,19.78000,17.77333,70.79608,274.04179,-23.23667,80.00000,67.33333
8,2023/6/30 上午 10:20:25,-64.36000,-0.03000,2.08000,95.00000,101.00000,102.00000,78.00000,81.00000,88.00000,21.93000,24.94000,31.39000,26.08667,64.36001,269.97329,-20.77000,99.33333,82.33333
9,2023/6/30 上午 10:20:25,-63.89000,-2.92000,2.87000,103.00000,88.00000,84.00000,84.00000,83.00000,87.00000,25.37000,19.35000,23.65000,22.79000,63.95669,267.38320,-21.31333,91.66667,84.66667
10,2023/6/30 上午 10:20:25,-66.19000,-0.58000,0.36000,95.00000,94.00000,93.00000,72.00000,82.00000,87.00000,21.93000,21.93000,27.52000,23.79333,66.19254,269.49795,-22.13667,94.00000,80.33333
11,2023/6/30 上午 10:20:25,-70.27000,2.22000,0.55000,98.00000,99.00000,92.00000,66.00000,83.00000,91.00000,23.22000,24.08000,27.09000,24.79667,70.30506,271.80951,-22.50000,96.33333,80.00000
12,2023/6/30 上午 10:20:25,-71.48000,-4.22000,-0.18000,99.00000,93.00000,93.00000,74.00000,85.00000,90.00000,23.65000,21.50000,27.52000,24.22333,71.60446,266.62132,-25.29333,95.00000,83.00000
13,2023/6/30 上午 10:20:25,-78.11000,-2.65000,-0.72000,97.00000,97.00000,91.00000,79.00000,84.00000,90.00000,22.79000,23.22000,26.66000,24.22333,78.15494,268.05690,-27.16000,95.00000,84.33333
14,2023/6/30 上午 10:20:25,-73.96000,-0.12000,0.62000,91.00000,91.00000,89.00000,61.00000,79.00000,89.00000,20.21000,20.64000,25.80000,22.21667,73.96010,269.90704,-24.48667,90.33333,76.33333
15,2023/6/30 上午 10:20:25,-79.14000,-2.33000,-0.30000,88.00000,92.00000,87.00000,60.00000,73.00000,94.00000,18.92000,21.07000,24.94000,21.64333,79.17429,268.31361,-27.25667,89.00000,75.66667
16,2023/6/30 上午 10:20:25,-80.31000,-5.18000,0.57000,97.00000,92.00000,91.00000,80.00000,76.00000,90.00000,22.79000,21.07000,26.66000,23.50667,80.47688,266.30953,-28.30667,93.33333,82.00000
17,2023/6/30 上午 10:20:25,-85.61000,-3.65000,-0.01000,88.00000,86.00000,85.00000,74.00000,73.00000,89.00000,18.92000,18.49000,24.08000,20.49667,85.68778,267.55866,-29.75667,86.33333,78.66667
