Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/2/7 下午 01:59:56,162.70000,3.34000,-2.64000,108.00000,113.00000,107.00000,85.00000,86.00000,80.00000,24.51000,26.23000,31.82000,27.52000,162.73428,88.82396,54.46667,109.33333,83.66667
2,2023/2/7 下午 01:59:56,173.26000,-0.24000,1.10000,108.00000,116.00000,111.00000,84.00000,85.00000,92.00000,24.51000,27.52000,33.54000,28.52333,173.26016,90.07937,58.04000,111.66667,87.00000
3,2023/2/7 下午 01:59:56,172.14000,11.22000,-5.28000,105.00000,108.00000,103.00000,79.00000,80.00000,83.00000,23.22000,24.08000,30.10000,25.80000,172.50527,86.27076,59.36000,105.33333,80.66667
4,2023/2/7 下午 01:59:56,169.71999,1.24000,-11.62000,111.00000,110.00000,103.00000,78.00000,82.00000,79.00000,25.80000,24.94000,30.10000,26.94667,169.72452,89.58140,53.11333,108.00000,79.66667
5,2023/2/7 下午 01:59:56,163.06000,-2.64000,-6.30000,112.00000,114.00000,113.00000,83.00000,79.00000,85.00000,26.23000,26.66000,34.40000,29.09667,163.08137,90.92756,51.37333,113.00000,82.33333
6,2023/2/7 下午 01:59:56,157.82000,6.70000,-5.04000,110.00000,113.00000,105.00000,78.00000,80.00000,88.00000,25.37000,26.23000,30.96000,27.52000,157.96215,87.56906,53.16000,109.33333,82.00000
7,2023/2/7 下午 01:59:56,159.06000,-0.54000,-4.08000,112.00000,114.00000,112.00000,81.00000,85.00000,88.00000,26.23000,26.66000,33.97000,28.95333,159.06092,90.19452,51.48000,112.66667,84.66667
8,2023/2/7 下午 01:59:56,169.80000,1.96000,-5.48000,113.00000,115.00000,116.00000,77.00000,86.00000,85.00000,26.66000,27.09000,35.69000,29.81333,169.81131,89.33866,55.42667,114.66667,82.66667
9,2023/2/7 下午 01:59:56,165.10000,1.06000,-2.40000,105.00000,103.00000,100.00000,77.00000,84.00000,86.00000,23.22000,21.93000,28.81000,24.65333,165.10341,89.63215,54.58667,102.66667,82.33333
10,2023/2/7 下午 01:59:56,177.10000,0.34000,2.38000,104.00000,112.00000,113.00000,81.00000,87.00000,91.00000,22.79000,25.80000,34.40000,27.66333,177.10033,89.89000,59.94000,109.66667,86.33333
11,2023/2/7 下午 01:59:56,171.10000,-4.32000,2.88000,107.00000,106.00000,103.00000,82.00000,86.00000,89.00000,24.08000,23.22000,30.10000,25.80000,171.15452,91.44632,56.55333,105.33333,85.66667
12,2023/2/7 下午 01:59:56,158.70000,9.92000,1.48000,108.00000,111.00000,104.00000,81.00000,83.00000,84.00000,24.51000,25.37000,30.53000,26.80333,159.00974,86.42322,56.70000,107.66667,82.66667
13,2023/2/7 下午 01:59:56,161.64000,-1.42000,2.92000,107.00000,111.00000,101.00000,67.00000,84.00000,88.00000,24.08000,25.37000,29.24000,26.23000,161.64624,90.50333,54.38000,106.33333,79.66667
14,2023/2/7 下午 01:59:56,167.30000,-4.68000,3.88000,115.00000,115.00000,117.00000,80.00000,87.00000,92.00000,27.52000,27.09000,36.12000,30.24333,167.36544,91.60236,55.50000,115.66667,86.33333
15,2023/2/7 下午 01:59:56,165.98001,-5.16000,-3.54000,115.00000,124.00000,123.00000,78.00000,81.00000,94.00000,27.52000,30.96000,38.70000,32.39333,166.06019,91.78064,52.42667,120.66667,84.33333
16,2023/2/7 下午 01:59:56,169.36001,6.92000,4.18000,116.00000,117.00000,118.00000,80.00000,87.00000,91.00000,27.95000,27.95000,36.55000,30.81667,169.50132,87.66021,60.15334,117.00000,86.00000
17,2023/2/7 下午 01:59:56,169.08000,11.34000,-3.42000,106.00000,119.00000,110.00000,76.00000,90.00000,80.00000,23.65000,28.81000,33.11000,28.52333,169.45985,86.16298,59.00000,111.66667,82.00000
18,2023/2/7 下午 01:59:56,168.46000,16.66000,-6.04000,122.00000,127.00000,121.00000,84.00000,85.00000,87.00000,30.53000,32.25000,37.84000,33.54000,169.28180,84.35205,59.69333,123.33333,85.33333
19,2023/2/7 下午 01:59:56,171.74000,10.50000,-9.38000,102.00000,99.00000,106.00000,83.00000,79.00000,85.00000,21.93000,20.21000,31.39000,24.51000,172.06068,86.50135,57.62000,102.33333,82.33333
20,2023/2/7 下午 01:59:56,163.20000,-11.14000,-11.00000,106.00000,109.00000,107.00000,74.00000,75.00000,81.00000,23.65000,24.51000,31.82000,26.66000,163.57976,93.90494,47.02000,107.33333,76.66667
21,2023/2/7 下午 01:59:56,155.36000,1.00000,-3.74000,122.00000,123.00000,115.00000,87.00000,85.00000,88.00000,30.53000,30.53000,35.26000,32.10667,155.36321,89.63121,50.87333,120.00000,86.66667
22,2023/2/7 下午 01:59:56,161.44000,0.94000,-4.80000,110.00000,116.00000,109.00000,83.00000,84.00000,87.00000,25.37000,27.52000,32.68000,28.52333,161.44274,89.66639,52.52667,111.66667,84.66667
23,2023/2/7 下午 01:59:56,156.80000,0.88000,1.26000,105.00000,106.00000,102.00000,80.00000,87.00000,89.00000,23.22000,23.22000,29.67000,25.37000,156.80247,89.67845,52.98000,104.33333,85.33333
24,2023/2/7 下午 01:59:56,161.36000,3.76000,-5.28000,94.00000,104.00000,108.00000,75.00000,80.00000,90.00000,18.49000,22.36000,32.25000,24.36667,161.40380,88.66514,53.28000,102.00000,81.66667
25,2023/2/7 下午 01:59:56,163.94000,1.00000,0.62000,104.00000,110.00000,103.00000,74.00000,77.00000,89.00000,22.79000,24.94000,30.10000,25.94333,163.94305,89.65051,55.18667,105.66667,80.00000
26,2023/2/7 下午 01:59:56,170.00000,7.46000,7.70000,98.00000,112.00000,111.00000,79.00000,87.00000,90.00000,20.21000,25.80000,33.54000,26.51667,170.16361,87.48734,61.72000,107.00000,85.33333
27,2023/2/7 下午 01:59:56,162.34000,11.62000,0.44000,100.00000,103.00000,94.00000,70.00000,76.00000,71.00000,21.07000,21.93000,26.23000,23.07667,162.75534,85.90586,58.13333,99.00000,72.33333
28,2023/2/7 下午 01:59:57,167.92001,24.94000,-20.34000,113.00000,119.00000,115.00000,83.00000,80.00000,82.00000,26.66000,28.81000,35.26000,30.24333,169.76199,81.55201,57.50667,115.66667,81.66667
29,2023/2/7 下午 01:59:57,161.94000,6.68000,-1.80000,99.00000,102.00000,92.00000,76.00000,75.00000,83.00000,20.64000,21.50000,25.37000,22.50333,162.07772,87.63790,55.60667,97.66667,78.00000
30,2023/2/7 下午 01:59:57,169.78000,2.32000,-3.20000,102.00000,111.00000,104.00000,79.00000,85.00000,88.00000,21.93000,25.37000,30.53000,25.94333,169.79585,89.21712,56.30000,105.66667,84.00000
31,2023/2/7 下午 01:59:57,171.51999,6.14000,-0.12000,112.00000,109.00000,111.00000,82.00000,85.00000,91.00000,26.23000,24.51000,33.54000,28.09333,171.62986,87.94983,59.18000,110.66667,86.00000
32,2023/2/7 下午 01:59:57,166.66000,0.54000,1.48000,115.00000,119.00000,106.00000,77.00000,86.00000,87.00000,27.52000,28.81000,31.39000,29.24000,166.66087,89.81435,56.22667,113.33333,83.33333
33,2023/2/7 下午 01:59:57,175.02000,1.54000,1.62000,98.00000,106.00000,100.00000,79.00000,84.00000,91.00000,20.21000,23.22000,28.81000,24.08000,175.02678,89.49587,59.39333,101.33333,84.66667
34,2023/2/7 下午 01:59:57,170.02000,-1.80000,2.92000,111.00000,113.00000,113.00000,83.00000,90.00000,93.00000,25.80000,26.23000,34.40000,28.81000,170.02952,90.60657,57.04667,112.33333,88.66667
35,2023/2/7 下午 01:59:57,167.27999,-1.58000,0.92000,105.00000,107.00000,102.00000,80.00000,84.00000,85.00000,23.22000,23.65000,29.67000,25.51333,167.28746,90.54116,55.54000,104.66667,83.00000
36,2023/2/7 下午 01:59:57,174.04000,5.94000,-2.34000,109.00000,117.00000,116.00000,79.00000,84.00000,86.00000,24.94000,27.95000,35.69000,29.52667,174.14133,88.04525,59.21333,114.00000,83.00000
37,2023/2/7 下午 01:59:57,174.36000,10.78000,-2.64000,109.00000,116.00000,112.00000,81.00000,90.00000,91.00000,24.94000,27.52000,33.97000,28.81000,174.69293,86.46213,60.83333,112.33333,87.33333
38,2023/2/7 下午 01:59:57,169.93999,2.38000,-1.76000,112.00000,112.00000,106.00000,75.00000,82.00000,87.00000,26.23000,25.80000,31.39000,27.80667,169.95666,89.19763,56.85333,110.00000,81.33333
39,2023/2/7 下午 01:59:57,169.28000,7.10000,-2.48000,109.00000,121.00000,112.00000,78.00000,81.00000,85.00000,24.94000,29.67000,33.97000,29.52667,169.42883,87.59829,57.96667,114.00000,81.33333
40,2023/2/7 下午 01:59:57,171.70000,6.52000,-3.70000,106.00000,116.00000,110.00000,79.00000,82.00000,86.00000,23.65000,27.52000,33.11000,28.09333,171.82375,87.82534,58.17333,110.66667,82.33333
41,2023/2/7 下午 01:59:57,166.88000,3.16000,-1.88000,116.00000,114.00000,113.00000,76.00000,85.00000,83.00000,27.95000,26.66000,34.40000,29.67000,166.90992,88.91519,56.05333,114.33333,81.33333
42,2023/2/7 下午 01:59:57,167.82000,3.96000,-1.20000,105.00000,112.00000,104.00000,86.00000,80.00000,88.00000,23.22000,25.80000,30.53000,26.51667,167.86672,88.64826,56.86000,107.00000,84.66667
43,2023/2/7 下午 01:59:57,172.00000,9.26000,2.42000,116.00000,114.00000,116.00000,82.00000,88.00000,86.00000,27.95000,26.66000,35.69000,30.10000,172.24909,86.91833,61.22667,115.33333,85.33333
44,2023/2/7 下午 01:59:57,171.46000,8.12000,4.72000,115.00000,119.00000,121.00000,85.00000,84.00000,90.00000,27.52000,28.81000,37.84000,31.39000,171.65216,87.28861,61.43333,118.33333,86.33333
45,2023/2/7 下午 01:59:57,171.87999,6.00000,1.82000,105.00000,111.00000,106.00000,80.00000,90.00000,86.00000,23.22000,25.37000,31.39000,26.66000,171.98469,88.00073,59.90000,107.33333,85.33333
46,2023/2/7 下午 01:59:57,170.26000,8.50000,-3.90000,106.00000,106.00000,105.00000,74.00000,73.00000,77.00000,23.65000,23.22000,30.96000,25.94333,170.47204,87.14196,58.28667,105.66667,74.66667
47,2023/2/7 下午 01:59:57,170.56000,4.42000,-2.04000,115.00000,116.00000,112.00000,71.00000,81.00000,81.00000,27.52000,27.52000,33.97000,29.67000,170.61726,88.51553,57.64667,114.33333,77.66667
48,2023/2/7 下午 01:59:57,175.74000,10.86000,-14.56000,112.00000,111.00000,109.00000,81.00000,68.00000,76.00000,26.23000,25.37000,32.68000,28.09333,176.07524,86.46386,57.34667,110.66667,75.00000
49,2023/2/7 下午 01:59:57,175.70000,11.40000,-8.44000,112.00000,112.00000,116.00000,79.00000,77.00000,78.00000,26.23000,25.80000,35.69000,29.24000,176.06944,86.28766,59.55333,113.33333,78.00000
50,2023/2/7 下午 01:59:57,168.85999,0.08000,-0.60000,105.00000,112.00000,108.00000,80.00000,85.00000,87.00000,23.22000,25.80000,32.25000,27.09000,168.86001,89.97286,56.11333,108.33333,84.00000
51,2023/2/7 下午 01:59:57,172.00000,10.14000,-0.26000,123.00000,122.00000,120.00000,80.00000,81.00000,90.00000,30.96000,30.10000,37.41000,32.82333,172.29864,86.62612,60.62667,121.66667,83.66667
52,2023/2/7 下午 01:59:57,171.22000,25.76000,-7.62000,105.00000,103.00000,99.00000,83.00000,84.00000,74.00000,23.22000,21.93000,28.38000,24.51000,173.14695,81.44404,63.12000,102.33333,80.33333
53,2023/2/7 下午 01:59:57,171.80001,-4.12000,1.88000,101.00000,109.00000,103.00000,78.00000,77.00000,87.00000,21.50000,24.51000,30.10000,25.37000,171.84940,91.37377,56.52000,104.33333,80.66667
54,2023/2/7 下午 01:59:57,159.44000,9.98000,4.98000,115.00000,116.00000,109.00000,79.00000,83.00000,90.00000,27.52000,27.52000,32.68000,29.24000,159.75204,86.41830,58.13333,113.33333,84.00000
55,2023/2/7 下午 01:59:57,174.70000,2.86000,-8.80000,116.00000,118.00000,110.00000,79.00000,83.00000,82.00000,27.95000,28.38000,33.11000,29.81333,174.72341,89.06210,56.25333,114.66667,81.33333
56,2023/2/7 下午 01:59:57,165.62001,7.10000,-10.96000,107.00000,119.00000,112.00000,79.00000,80.00000,89.00000,24.08000,28.81000,33.97000,28.95333,165.77212,87.54528,53.92000,112.66667,82.66667
57,2023/2/7 下午 01:59:57,157.84000,7.82000,-7.86000,114.00000,113.00000,111.00000,78.00000,78.00000,78.00000,27.09000,26.23000,33.54000,28.95333,158.03360,87.16367,52.60000,112.66667,78.00000
58,2023/2/7 下午 01:59:57,160.18000,-3.20000,-1.36000,112.00000,120.00000,109.00000,82.00000,86.00000,92.00000,26.23000,29.24000,32.68000,29.38333,160.21196,91.14448,51.87333,113.66667,86.66667
59,2023/2/7 下午 01:59:57,155.68000,0.36000,-3.42000,109.00000,116.00000,110.00000,81.00000,85.00000,90.00000,24.94000,27.52000,33.11000,28.52333,155.68042,89.86751,50.87333,111.66667,85.33333
60,2023/2/7 下午 01:59:57,155.20000,8.98000,-3.46000,115.00000,115.00000,113.00000,85.00000,93.00000,87.00000,27.52000,27.09000,34.40000,29.67000,155.45958,86.68851,53.57333,114.33333,88.33333
61,2023/2/7 下午 01:59:57,159.82000,7.24000,-5.10000,108.00000,116.00000,117.00000,78.00000,85.00000,88.00000,24.51000,27.52000,36.12000,29.38333,159.98390,87.40622,53.98667,113.66667,83.66667
62,2023/2/7 下午 01:59:57,162.96000,10.28000,-11.74000,117.00000,108.00000,113.00000,85.00000,81.00000,80.00000,28.38000,24.08000,34.40000,28.95333,163.28393,86.39040,53.83333,112.66667,82.00000
63,2023/2/7 下午 01:59:57,153.08000,13.18000,-8.48000,97.00000,108.00000,99.00000,81.00000,86.00000,89.00000,19.78000,24.08000,28.38000,24.08000,153.64634,85.07904,52.59333,101.33333,85.33333
64,2023/2/7 下午 01:59:57,167.86000,0.94000,-1.84000,114.00000,120.00000,118.00000,83.00000,82.00000,83.00000,27.09000,29.24000,36.55000,30.96000,167.86263,89.67915,55.65333,117.33333,82.66667
65,2023/2/7 下午 01:59:57,161.14000,-0.44000,8.32000,103.00000,103.00000,107.00000,75.00000,86.00000,93.00000,22.36000,21.93000,31.82000,25.37000,161.14060,90.15645,56.34000,104.33333,84.66667
66,2023/2/7 下午 01:59:57,167.94000,-6.34000,8.00000,113.00000,111.00000,113.00000,77.00000,90.00000,93.00000,26.66000,25.37000,34.40000,28.81000,168.05963,92.16198,56.53333,112.33333,86.66667
67,2023/2/7 下午 01:59:57,162.66000,9.16000,-3.96000,118.00000,117.00000,117.00000,74.00000,88.00000,91.00000,28.81000,27.95000,36.12000,30.96000,162.91772,86.77686,55.95333,117.33333,84.33333
68,2023/2/7 下午 01:59:57,160.30000,11.32000,4.48000,104.00000,109.00000,107.00000,69.00000,89.00000,91.00000,22.79000,24.51000,31.82000,26.37333,160.69920,85.96062,58.70000,106.66667,83.00000
69,2023/2/7 下午 01:59:57,180.84000,13.14000,4.58000,112.00000,115.00000,108.00000,60.00000,82.00000,80.00000,26.23000,27.09000,32.25000,28.52333,181.31676,85.84414,66.18667,111.66667,74.00000
70,2023/2/7 下午 01:59:57,172.18000,15.22000,3.30000,115.00000,116.00000,119.00000,72.00000,86.00000,89.00000,27.52000,27.52000,36.98000,30.67333,172.85138,84.94842,63.56667,116.66667,82.33333
71,2023/2/7 下午 01:59:57,172.60000,1.42000,-2.02000,107.00000,111.00000,103.00000,76.00000,83.00000,85.00000,24.08000,25.37000,30.10000,26.51667,172.60584,89.52863,57.33333,107.00000,81.33333
72,2023/2/7 下午 01:59:57,165.90000,3.18000,-2.78000,97.00000,100.00000,99.00000,80.00000,81.00000,84.00000,19.78000,20.64000,28.38000,22.93333,165.93048,88.90188,55.43333,98.66667,81.66667
73,2023/2/7 下午 01:59:57,169.40000,2.98000,-4.02000,117.00000,125.00000,116.00000,78.00000,83.00000,88.00000,28.38000,31.39000,35.69000,31.82000,169.42621,88.99219,56.12000,119.33333,83.00000
74,2023/2/7 下午 01:59:57,164.70000,10.54000,0.30000,112.00000,119.00000,115.00000,80.00000,87.00000,87.00000,26.23000,28.81000,35.26000,30.10000,165.03691,86.33834,58.51333,115.33333,84.66667
75,2023/2/7 下午 01:59:57,166.60000,10.78000,5.98000,106.00000,110.00000,103.00000,81.00000,90.00000,90.00000,23.65000,24.94000,30.10000,26.23000,166.94840,86.29779,61.12000,106.33333,87.00000
76,2023/2/7 下午 01:59:57,165.72000,9.14000,2.68000,109.00000,121.00000,111.00000,78.00000,83.00000,81.00000,24.94000,29.67000,33.54000,29.38333,165.97186,86.84315,59.18000,113.66667,80.66667
