Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/2/7 下午 03:15:01,-27.09000,-1.55000,-3.07000,68.00000,83.00000,73.00000,88.00000,96.00000,97.00000,12.04000,17.63000,19.35000,16.34000,27.13431,266.72530,-10.57000,74.66667,93.66667
2,2023/2/7 下午 03:15:01,-23.66000,-0.25000,-3.85000,83.00000,87.00000,67.00000,92.00000,96.00000,98.00000,18.49000,19.35000,16.77000,18.20333,23.66132,269.39461,-9.25333,79.00000,95.33333
3,2023/2/7 下午 03:15:01,-23.62000,3.51000,-3.81000,76.00000,80.00000,66.00000,89.00000,94.00000,97.00000,15.48000,16.34000,16.34000,16.05333,23.87937,278.45246,-7.97333,74.00000,93.33333
4,2023/2/7 下午 03:15:01,-23.37000,2.61000,-4.48000,74.00000,82.00000,76.00000,89.00000,96.00000,98.00000,14.62000,17.20000,20.64000,17.48667,23.51529,276.37248,-8.41333,77.33333,94.33333
5,2023/2/7 下午 03:15:01,-23.80000,1.12000,-5.26000,85.00000,81.00000,76.00000,88.00000,97.00000,98.00000,19.35000,16.77000,20.64000,18.92000,23.82634,272.69428,-9.31333,80.66667,94.33333
6,2023/2/7 下午 03:15:01,-23.55000,0.15000,-3.85000,72.00000,72.00000,62.00000,88.00000,96.00000,96.00000,13.76000,12.90000,14.62000,13.76000,23.55048,270.36494,-9.08333,68.66667,93.33333
7,2023/2/7 下午 03:15:01,-22.93000,0.74000,-3.80000,78.00000,77.00000,65.00000,90.00000,97.00000,98.00000,16.34000,15.05000,15.91000,15.76667,22.94194,271.84842,-8.66333,73.33333,95.00000
8,2023/2/7 下午 03:15:01,-23.81000,0.84000,-2.94000,89.00000,81.00000,85.00000,90.00000,95.00000,98.00000,21.07000,16.77000,24.51000,20.78333,23.82481,272.02052,-8.63667,85.00000,94.33333
9,2023/2/7 下午 03:15:01,-19.61000,0.74000,-2.96000,96.00000,91.00000,83.00000,87.00000,96.00000,97.00000,24.08000,21.07000,23.65000,22.93333,19.62396,272.16108,-7.27667,90.00000,93.33333
10,2023/2/7 下午 03:15:01,-21.15000,0.43000,-3.67000,76.00000,78.00000,78.00000,90.00000,91.00000,97.00000,15.48000,15.48000,21.50000,17.48667,21.15437,271.16472,-8.13000,77.33333,92.66667
11,2023/2/7 下午 03:15:01,-22.41000,0.37000,-3.44000,106.00000,96.00000,89.00000,94.00000,97.00000,97.00000,28.38000,23.22000,26.23000,25.94333,22.41305,270.94590,-8.49333,97.00000,96.00000
12,2023/2/7 下午 03:15:01,-22.51000,2.99000,-2.82000,65.00000,71.00000,59.00000,89.00000,97.00000,95.00000,10.75000,12.47000,13.33000,12.18333,22.70771,277.56630,-7.44667,65.00000,93.66667
13,2023/2/7 下午 03:15:01,-20.45000,2.10000,-2.58000,78.00000,91.00000,80.00000,92.00000,95.00000,97.00000,16.34000,21.07000,22.36000,19.92333,20.55754,275.86312,-6.97667,83.00000,94.66667
14,2023/2/7 下午 03:15:01,-18.89000,0.66000,-2.67000,68.00000,83.00000,63.00000,88.00000,94.00000,96.00000,12.04000,17.63000,15.05000,14.90667,18.90153,272.00105,-6.96667,71.33333,92.66667
15,2023/2/7 下午 03:15:01,-20.42000,-1.38000,-2.50000,91.00000,97.00000,94.00000,92.00000,97.00000,98.00000,21.93000,23.65000,28.38000,24.65333,20.46658,266.13378,-8.10000,94.00000,95.66667
16,2023/2/7 下午 03:15:01,-21.93000,-1.32000,-2.16000,83.00000,88.00000,81.00000,91.00000,97.00000,98.00000,18.49000,19.78000,22.79000,20.35333,21.96969,266.55544,-8.47000,84.00000,95.33333
17,2023/2/7 下午 03:15:01,-22.09000,-2.07000,-2.18000,68.00000,72.00000,63.00000,91.00000,88.00000,94.00000,12.04000,12.90000,15.05000,13.33000,22.18678,264.64659,-8.78000,67.66667,91.00000
18,2023/2/7 下午 03:15:01,-17.90000,0.61000,-3.05000,67.00000,89.00000,61.00000,88.00000,96.00000,93.00000,11.61000,20.21000,14.19000,15.33667,17.91039,271.95178,-6.78000,72.33333,92.33333
19,2023/2/7 下午 03:15:01,-19.75000,0.00000,-3.42000,60.00000,73.00000,63.00000,92.00000,97.00000,96.00000,8.60000,13.33000,15.05000,12.32667,19.75000,270.00000,-7.72333,65.33333,95.00000
20,2023/2/7 下午 03:15:01,-16.92000,-0.27000,-3.09000,95.00000,94.00000,84.00000,89.00000,96.00000,98.00000,23.65000,22.36000,24.08000,23.36333,16.92215,269.08578,-6.76000,91.00000,94.33333
21,2023/2/7 下午 03:15:01,-16.47000,-1.59000,-3.02000,70.00000,69.00000,62.00000,85.00000,94.00000,97.00000,12.90000,11.61000,14.62000,13.04333,16.54657,264.48580,-7.02667,67.00000,92.00000
