Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/2/7 下午 03:11:51,-64.45000,0.11000,0.28000,83.00000,83.00000,72.00000,84.00000,87.00000,88.00000,13.33000,12.90000,15.91000,14.04667,64.45010,270.09779,-21.35333,79.33333,86.33333
2,2023/2/7 下午 03:11:51,-67.89000,1.03000,-1.18000,83.00000,88.00000,87.00000,83.00000,90.00000,92.00000,13.33000,15.05000,22.36000,16.91333,67.89781,270.86920,-22.68000,86.00000,88.33333
3,2023/2/7 下午 03:11:51,-67.55000,-0.15000,-0.36000,77.00000,81.00000,79.00000,77.00000,85.00000,86.00000,10.75000,12.04000,18.92000,13.90333,67.55016,269.87277,-22.68667,79.00000,82.66667
4,2023/2/7 下午 03:11:51,-64.84000,0.99000,0.44000,89.00000,81.00000,80.00000,86.00000,85.00000,92.00000,15.91000,12.04000,19.35000,15.76667,64.84756,270.87474,-21.13667,83.33333,87.66667
5,2023/2/7 下午 03:11:51,-64.87000,1.28000,-1.42000,77.00000,79.00000,72.00000,79.00000,94.00000,94.00000,10.75000,11.18000,15.91000,12.61333,64.88263,271.13040,-21.67000,76.00000,89.00000
6,2023/2/7 下午 03:11:51,-66.50000,-0.43000,-1.14000,81.00000,81.00000,75.00000,86.00000,91.00000,94.00000,12.47000,12.04000,17.20000,13.90333,66.50139,269.62952,-22.69000,79.00000,90.33333
7,2023/2/7 下午 03:11:51,-63.45000,-0.35000,-1.51000,87.00000,88.00000,82.00000,84.00000,95.00000,91.00000,15.05000,15.05000,20.21000,16.77000,63.45097,269.68395,-21.77000,85.66667,90.00000
8,2023/2/7 下午 03:11:51,-59.92000,0.09000,-1.29000,70.00000,67.00000,64.00000,77.00000,87.00000,91.00000,7.74000,6.02000,12.47000,8.74333,59.92007,270.08606,-20.37333,67.00000,85.00000
9,2023/2/7 下午 03:11:51,-61.94000,-1.30000,-1.68000,93.00000,86.00000,87.00000,86.00000,92.00000,95.00000,17.63000,14.19000,22.36000,18.06000,61.95364,268.79765,-21.64000,88.66667,91.00000
10,2023/2/7 下午 03:11:51,-62.16000,-2.26000,-1.66000,71.00000,72.00000,69.00000,75.00000,91.00000,91.00000,8.17000,8.17000,14.62000,10.32000,62.20107,267.91777,-22.02667,70.66667,85.66667
11,2023/2/7 下午 03:11:51,-58.33000,1.82000,-0.61000,81.00000,75.00000,65.00000,74.00000,91.00000,92.00000,12.47000,9.46000,12.90000,11.61000,58.35839,271.78715,-19.04000,73.66667,85.66667
12,2023/2/7 下午 03:11:51,-62.68000,0.71000,-0.45000,78.00000,74.00000,63.00000,83.00000,89.00000,93.00000,11.18000,9.03000,12.04000,10.75000,62.68402,270.64898,-20.80667,71.66667,88.33333
13,2023/2/7 下午 03:11:51,-56.45000,0.53000,-1.74000,82.00000,78.00000,74.00000,89.00000,90.00000,95.00000,12.90000,10.75000,16.77000,13.47333,56.45249,270.53793,-19.22000,78.00000,91.33333
