Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/2/7 下午 03:22:34,-7.48000,0.87000,0.10000,66.00000,69.00000,58.00000,75.00000,87.00000,93.00000,8.60000,9.03000,11.61000,9.74667,7.53042,276.63427,-2.17000,64.33333,85.00000
2,2023/2/7 下午 03:22:34,-7.92000,0.85000,0.04000,69.00000,76.00000,50.00000,91.00000,92.00000,86.00000,9.89000,12.04000,8.17000,10.03333,7.96548,276.12572,-2.34333,65.00000,89.66667
3,2023/2/7 下午 03:22:34,-8.52000,0.10000,0.09000,83.00000,83.00000,73.00000,92.00000,88.00000,87.00000,15.91000,15.05000,18.06000,16.34000,8.52059,270.67245,-2.77667,79.66667,89.00000
4,2023/2/7 下午 03:22:34,-8.77000,0.01000,0.15000,84.00000,87.00000,86.00000,86.00000,93.00000,89.00000,16.34000,16.77000,23.65000,18.92000,8.77001,270.06533,-2.87000,85.66667,89.33333
5,2023/2/7 下午 03:22:34,-8.67000,0.22000,0.32000,69.00000,73.00000,86.00000,92.00000,91.00000,95.00000,9.89000,10.75000,23.65000,14.76333,8.67279,271.45356,-2.71000,76.00000,92.66667
6,2023/2/7 下午 03:22:34,-8.42000,0.25000,0.24000,67.00000,87.00000,74.00000,87.00000,97.00000,97.00000,9.03000,16.77000,18.49000,14.76333,8.42371,271.70068,-2.64333,76.00000,93.66667
7,2023/2/7 下午 03:22:34,-8.07000,-0.08000,0.20000,61.00000,60.00000,45.00000,90.00000,93.00000,93.00000,6.45000,5.16000,6.02000,5.87667,8.07040,269.43203,-2.65000,55.33333,92.00000
8,2023/2/7 下午 03:22:34,-8.15000,-0.32000,0.31000,74.00000,71.00000,75.00000,88.00000,90.00000,88.00000,12.04000,9.89000,18.92000,13.61667,8.15628,267.75150,-2.72000,73.33333,88.66667
9,2023/2/7 下午 03:22:35,-8.42000,-0.28000,0.40000,66.00000,70.00000,87.00000,85.00000,94.00000,97.00000,8.60000,9.46000,24.08000,14.04667,8.42465,268.09538,-2.76667,74.33333,92.00000
10,2023/2/7 下午 03:22:35,-7.55000,-0.33000,0.42000,74.00000,76.00000,76.00000,93.00000,87.00000,98.00000,12.04000,12.04000,19.35000,14.47667,7.55721,267.49727,-2.48667,75.33333,92.66667
11,2023/2/7 下午 03:22:35,-7.87000,-0.11000,0.26000,78.00000,78.00000,81.00000,89.00000,89.00000,89.00000,13.76000,12.90000,21.50000,16.05333,7.87077,269.19922,-2.57333,79.00000,89.00000
12,2023/2/7 下午 03:22:35,-8.05000,-0.34000,0.37000,81.00000,75.00000,77.00000,93.00000,97.00000,98.00000,15.05000,11.61000,19.78000,15.48000,8.05718,267.58149,-2.67333,77.66667,96.00000
13,2023/2/7 下午 03:22:35,-8.08000,0.01000,0.29000,76.00000,77.00000,65.00000,96.00000,91.00000,96.00000,12.90000,12.47000,14.62000,13.33000,8.08001,270.07091,-2.59333,72.66667,94.33333
14,2023/2/7 下午 03:22:35,-7.96000,-0.60000,0.27000,87.00000,67.00000,69.00000,92.00000,90.00000,94.00000,17.63000,8.17000,16.34000,14.04667,7.98258,265.68937,-2.76333,74.33333,92.00000
15,2023/2/7 下午 03:22:35,-7.87000,-0.46000,0.30000,73.00000,73.00000,64.00000,77.00000,95.00000,92.00000,11.61000,10.75000,14.19000,12.18333,7.88343,266.65488,-2.67667,70.00000,88.00000
16,2023/2/7 下午 03:22:35,-7.34000,0.04000,0.30000,71.00000,69.00000,77.00000,88.00000,92.00000,93.00000,10.75000,9.03000,19.78000,13.18667,7.34011,270.31224,-2.33333,72.33333,91.00000
17,2023/2/7 下午 03:22:35,-7.96000,0.03000,0.29000,78.00000,80.00000,62.00000,85.00000,87.00000,92.00000,13.76000,13.76000,13.33000,13.61667,7.96006,270.21594,-2.54667,73.33333,88.00000
18,2023/2/7 下午 03:22:35,-7.42000,0.00000,0.13000,64.00000,58.00000,59.00000,93.00000,87.00000,90.00000,7.74000,4.30000,12.04000,8.02667,7.42000,270.00000,-2.43000,60.33333,90.00000
19,2023/2/7 下午 03:22:35,-7.36000,0.14000,0.34000,60.00000,72.00000,75.00000,88.00000,93.00000,86.00000,6.02000,10.32000,18.92000,11.75333,7.36133,271.08973,-2.29333,69.00000,89.00000
20,2023/2/7 下午 03:22:35,-7.87000,-0.07000,0.13000,88.00000,84.00000,78.00000,91.00000,97.00000,94.00000,18.06000,15.48000,20.21000,17.91667,7.87031,269.49039,-2.60333,83.33333,94.00000
21,2023/2/7 下午 03:22:35,-6.90000,-0.24000,0.32000,97.00000,93.00000,81.00000,90.00000,84.00000,97.00000,21.93000,19.35000,21.50000,20.92667,6.90417,268.00791,-2.27333,90.33333,90.33333
22,2023/2/7 下午 03:22:35,-7.41000,0.10000,0.24000,85.00000,82.00000,74.00000,94.00000,93.00000,94.00000,16.77000,14.62000,18.49000,16.62667,7.41067,270.77318,-2.35667,80.33333,93.66667
23,2023/2/7 下午 03:22:35,-7.09000,-0.18000,0.04000,101.00000,96.00000,90.00000,92.00000,85.00000,88.00000,23.65000,20.64000,25.37000,23.22000,7.09228,268.54569,-2.41000,95.66667,88.33333
24,2023/2/7 下午 03:22:35,-7.25000,-0.13000,0.13000,92.00000,89.00000,97.00000,93.00000,92.00000,89.00000,19.78000,17.63000,28.38000,21.93000,7.25117,268.97274,-2.41667,92.66667,91.33333
25,2023/2/7 下午 03:22:35,-6.60000,-0.65000,-0.14000,92.00000,114.00000,101.00000,93.00000,90.00000,94.00000,19.78000,28.38000,30.10000,26.08667,6.63193,264.37537,-2.46333,102.33333,92.33333
26,2023/2/7 下午 03:22:35,-7.09000,-0.21000,-0.02000,86.00000,101.00000,84.00000,95.00000,95.00000,90.00000,17.20000,22.79000,22.79000,20.92667,7.09311,268.30344,-2.44000,90.33333,93.33333
27,2023/2/7 下午 03:22:35,-7.05000,0.41000,-0.16000,67.00000,77.00000,54.00000,85.00000,91.00000,92.00000,9.03000,12.47000,9.89000,10.46333,7.06191,273.32835,-2.26667,66.00000,89.33333
28,2023/2/7 下午 03:22:35,-5.84000,0.70000,0.13000,74.00000,67.00000,70.00000,40.00000,88.00000,77.00000,12.04000,8.17000,16.77000,12.32667,5.88180,276.83504,-1.67000,70.33333,68.33333
29,2023/2/7 下午 03:22:35,-7.01000,-1.25000,-0.04000,62.00000,62.00000,50.00000,80.00000,87.00000,87.00000,6.88000,6.02000,8.17000,7.02333,7.12058,259.88947,-2.76667,58.00000,84.66667
30,2023/2/7 下午 03:22:35,-7.57000,-0.42000,0.03000,82.00000,71.00000,74.00000,88.00000,80.00000,90.00000,15.48000,9.89000,18.49000,14.62000,7.58164,266.82436,-2.65333,75.66667,86.00000
31,2023/2/7 下午 03:22:35,-7.43000,-0.22000,0.17000,80.00000,87.00000,89.00000,87.00000,84.00000,90.00000,14.62000,16.77000,24.94000,18.77667,7.43326,268.30399,-2.49333,85.33333,87.00000
32,2023/2/7 下午 03:22:35,-7.10000,-0.40000,0.10000,72.00000,84.00000,63.00000,81.00000,90.00000,93.00000,11.18000,15.48000,13.76000,13.47333,7.11126,266.77548,-2.46667,73.00000,88.00000
