Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/2/7 下午 03:41:51,-42.86000,-0.65000,-0.42000,77.00000,74.00000,64.00000,91.00000,94.00000,91.00000,12.04000,9.89000,13.33000,11.75333,42.86493,269.13114,-14.64333,71.66667,92.00000
2,2023/2/7 下午 03:41:51,-42.93000,-1.71000,-0.38000,72.00000,71.00000,65.00000,89.00000,93.00000,96.00000,9.89000,8.60000,13.76000,10.75000,42.96404,267.71898,-15.00667,69.33333,92.66667
3,2023/2/7 下午 03:41:51,-41.68000,-1.18000,0.08000,59.00000,59.00000,54.00000,77.00000,91.00000,93.00000,4.30000,3.44000,9.03000,5.59000,41.69670,268.37834,-14.26000,57.33333,87.00000
4,2023/2/7 下午 03:41:51,-42.66000,0.04000,-0.60000,79.00000,79.00000,68.00000,93.00000,91.00000,93.00000,12.90000,12.04000,15.05000,13.33000,42.66002,270.05372,-14.40667,75.33333,92.33333
5,2023/2/7 下午 03:41:51,-40.72000,-0.85000,-0.15000,82.00000,80.00000,69.00000,91.00000,95.00000,94.00000,14.19000,12.47000,15.48000,14.04667,40.72887,268.80417,-13.90667,77.00000,93.33333
6,2023/2/7 下午 03:41:51,-41.32000,-3.17000,-0.18000,68.00000,68.00000,68.00000,86.00000,93.00000,95.00000,8.17000,7.31000,15.05000,10.17667,41.44142,265.61296,-14.89000,68.00000,91.33333
7,2023/2/7 下午 03:41:51,-38.33000,-2.28000,0.03000,61.00000,65.00000,57.00000,82.00000,90.00000,94.00000,5.16000,6.02000,10.32000,7.16667,38.39775,266.59586,-13.52667,61.00000,88.66667
8,2023/2/7 下午 03:41:51,-42.36000,-1.95000,-0.41000,73.00000,61.00000,64.00000,93.00000,93.00000,95.00000,10.32000,4.30000,13.33000,9.31667,42.40486,267.36431,-14.90667,66.00000,93.66667
9,2023/2/7 下午 03:41:51,-42.99000,-1.54000,-0.78000,84.00000,84.00000,79.00000,90.00000,94.00000,96.00000,15.05000,14.19000,19.78000,16.34000,43.01757,267.94841,-15.10333,82.33333,93.33333
10,2023/2/7 下午 03:41:51,-45.21000,-2.19000,-0.70000,74.00000,79.00000,73.00000,84.00000,94.00000,92.00000,10.75000,12.04000,17.20000,13.33000,45.26301,267.22673,-16.03333,75.33333,90.00000
11,2023/2/7 下午 03:41:51,-43.58000,-2.04000,-0.61000,69.00000,68.00000,68.00000,93.00000,90.00000,95.00000,8.60000,7.31000,15.05000,10.32000,43.62772,267.31991,-15.41000,68.33333,92.66667
12,2023/2/7 下午 03:41:51,-42.90000,-1.77000,-0.45000,73.00000,71.00000,63.00000,89.00000,93.00000,93.00000,10.32000,8.60000,12.90000,10.60667,42.93650,267.63739,-15.04000,69.00000,91.66667
13,2023/2/7 下午 03:41:51,-41.59000,-1.77000,-0.01000,87.00000,82.00000,74.00000,89.00000,94.00000,96.00000,16.34000,13.33000,17.63000,15.76667,41.62765,267.56306,-14.45667,81.00000,93.00000
14,2023/2/7 下午 03:41:51,-40.66000,-0.08000,-1.35000,73.00000,73.00000,74.00000,87.00000,91.00000,95.00000,10.32000,9.46000,17.63000,12.47000,40.66008,269.88727,-14.03000,73.33333,91.00000
15,2023/2/7 下午 03:41:51,-41.77000,-1.46000,-1.02000,55.00000,60.00000,52.00000,87.00000,94.00000,93.00000,2.58000,3.87000,8.17000,4.87333,41.79551,267.99814,-14.75000,55.66667,91.33333
16,2023/2/7 下午 03:41:51,-40.84000,-0.17000,-1.25000,70.00000,72.00000,62.00000,88.00000,96.00000,95.00000,9.03000,9.03000,12.47000,10.17667,40.84035,269.76150,-14.08667,68.00000,93.00000
17,2023/2/7 下午 03:41:51,-43.95000,-2.75000,-0.83000,74.00000,79.00000,69.00000,89.00000,91.00000,96.00000,10.75000,12.04000,15.48000,12.75667,44.03595,266.41961,-15.84333,74.00000,92.00000
18,2023/2/7 下午 03:41:51,-41.29000,-1.20000,-0.62000,84.00000,81.00000,69.00000,92.00000,90.00000,94.00000,15.05000,12.90000,15.48000,14.47667,41.30743,268.33530,-14.37000,78.00000,92.00000
19,2023/2/7 下午 03:41:51,-41.72000,1.00000,-1.17000,64.00000,72.00000,63.00000,86.00000,93.00000,97.00000,6.45000,9.03000,12.90000,9.46000,41.73198,271.37308,-13.96333,66.33333,92.00000
20,2023/2/7 下午 03:41:51,-42.09000,1.18000,-0.97000,70.00000,72.00000,69.00000,81.00000,92.00000,94.00000,9.03000,9.03000,15.48000,11.18000,42.10654,271.60588,-13.96000,70.33333,89.00000
21,2023/2/7 下午 03:41:51,-42.82000,1.19000,-1.07000,79.00000,89.00000,76.00000,90.00000,96.00000,92.00000,12.90000,16.34000,18.49000,15.91000,42.83653,271.59188,-14.23333,81.33333,92.66667
22,2023/2/7 下午 03:41:51,-43.59000,0.67000,-0.93000,66.00000,74.00000,67.00000,77.00000,95.00000,93.00000,7.31000,9.89000,14.62000,10.60667,43.59515,270.88060,-14.61667,69.00000,88.33333
23,2023/2/7 下午 03:41:51,-44.81000,-0.27000,-1.28000,99.00000,97.00000,93.00000,87.00000,97.00000,94.00000,21.50000,19.78000,25.80000,22.36000,44.81081,269.65477,-15.45333,96.33333,92.66667
24,2023/2/7 下午 03:41:51,-42.49000,-1.77000,-1.32000,82.00000,92.00000,78.00000,80.00000,94.00000,97.00000,14.19000,17.63000,19.35000,17.05667,42.52685,267.61462,-15.19333,84.00000,90.33333
25,2023/2/7 下午 03:41:51,-43.23000,0.10000,-1.33000,76.00000,85.00000,75.00000,86.00000,95.00000,95.00000,11.61000,14.62000,18.06000,14.76333,43.23012,270.13254,-14.82000,78.66667,92.00000
26,2023/2/7 下午 03:41:51,-43.35000,-3.58000,-1.62000,73.00000,67.00000,63.00000,88.00000,94.00000,97.00000,10.32000,6.88000,12.90000,10.03333,43.49757,265.27902,-16.18333,67.66667,93.00000
27,2023/2/7 下午 03:41:51,-42.53000,1.65000,-1.74000,79.00000,75.00000,69.00000,80.00000,93.00000,95.00000,12.90000,10.32000,15.48000,12.90000,42.56199,272.22174,-14.20667,74.33333,89.33333
28,2023/2/7 下午 03:41:51,-41.47000,-0.73000,-1.81000,71.00000,73.00000,68.00000,81.00000,91.00000,97.00000,9.46000,9.46000,15.05000,11.32333,41.47642,268.99152,-14.67000,70.66667,89.66667
29,2023/2/7 下午 03:41:52,-40.71000,1.47000,-1.78000,71.00000,74.00000,71.00000,85.00000,93.00000,96.00000,9.46000,9.89000,16.34000,11.89667,40.73653,272.06800,-13.67333,72.00000,91.33333
30,2023/2/7 下午 03:41:52,-41.54000,0.01000,-1.80000,73.00000,80.00000,70.00000,87.00000,92.00000,94.00000,10.32000,12.47000,15.91000,12.90000,41.54000,270.01379,-14.44333,74.33333,91.00000
31,2023/2/7 下午 03:41:52,-42.27000,-0.69000,-2.07000,97.00000,92.00000,92.00000,90.00000,95.00000,96.00000,20.64000,17.63000,25.37000,21.21333,42.27563,269.06481,-15.01000,93.66667,93.66667
32,2023/2/7 下午 03:41:52,-42.21000,-0.89000,-1.68000,78.00000,88.00000,78.00000,90.00000,90.00000,96.00000,12.47000,15.91000,19.35000,15.91000,42.21938,268.79209,-14.92667,81.33333,92.00000
33,2023/2/7 下午 03:41:52,-42.92000,1.08000,-1.79000,75.00000,75.00000,68.00000,81.00000,91.00000,95.00000,11.18000,10.32000,15.05000,12.18333,42.93359,271.44143,-14.54333,72.66667,89.00000
34,2023/2/7 下午 03:41:52,-41.64000,0.20000,-1.35000,69.00000,66.00000,72.00000,77.00000,93.00000,98.00000,8.60000,6.45000,16.77000,10.60667,41.64048,270.27519,-14.26333,69.00000,89.33333
35,2023/2/7 下午 03:41:52,-41.38000,-0.29000,-1.23000,78.00000,77.00000,78.00000,88.00000,95.00000,95.00000,12.47000,11.18000,19.35000,14.33333,41.38102,269.59847,-14.30000,77.66667,92.66667
36,2023/2/7 下午 03:41:52,-41.34000,-0.78000,-1.24000,80.00000,79.00000,64.00000,86.00000,96.00000,95.00000,13.33000,12.04000,13.33000,12.90000,41.34736,268.91908,-14.45333,74.33333,92.33333
37,2023/2/7 下午 03:41:52,-39.57000,0.72000,-1.80000,56.00000,63.00000,61.00000,80.00000,94.00000,95.00000,3.01000,5.16000,12.04000,6.73667,39.57655,271.04242,-13.55000,60.00000,89.66667
38,2023/2/7 下午 03:41:52,-40.61000,-0.14000,-1.55000,82.00000,84.00000,81.00000,87.00000,92.00000,97.00000,14.19000,14.19000,20.64000,16.34000,40.61024,269.80248,-14.10000,82.33333,92.00000
39,2023/2/7 下午 03:41:52,-40.99000,0.64000,-2.12000,81.00000,79.00000,77.00000,89.00000,94.00000,97.00000,13.76000,12.04000,18.92000,14.90667,40.99500,270.89452,-14.15667,79.00000,93.33333
40,2023/2/7 下午 03:41:52,-38.86000,-1.85000,-1.99000,75.00000,79.00000,77.00000,87.00000,93.00000,98.00000,11.18000,12.04000,18.92000,14.04667,38.90401,267.27439,-14.23333,77.00000,92.66667
