T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
12.000,1222.238,74507.840,20673.385,2092.322,1504.253,1090.120,928.383,0.000,-2.886,-0.850,2.261,-0.152,-0.195,
