T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
12.000,0.000,93833.556,205.632,3125.080,538.720,1688.512,1052.538,0.000,1.367,-0.716,-0.743,1.003,-0.214,
