T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
12.000,0.000,85029.068,23698.014,2275.672,1777.665,1006.289,893.452,0.000,-1.300,-0.758,-2.068,1.863,1.187,
