T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
12.000,0.000,310079.791,88.090,23422.316,245.126,7900.075,3346.265,0.000,-1.115,-0.058,0.549,-0.512,0.037,
