T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
9.000,268.641,216979.358,72510.928,7124.105,4406.405,2257.597,3470.992,0.000,-0.631,0.212,-0.857,-1.240,-0.680,
