T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
9.000,2938.133,191336.545,64954.050,7436.032,4091.043,1544.712,1989.424,0.000,-2.114,0.598,-2.451,-0.118,1.282,
