T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
6.000,0.000,26973.738,18447.514,1526.410,1758.000,2298.697,4698.241,0.000,-1.465,-0.865,0.730,-0.576,0.451,
