T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
6.000,145.492,23706.712,16069.089,757.765,813.749,767.764,959.731,0.000,-3.039,-1.092,-0.694,-1.493,-1.585,
