T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
12.000,3152.331,133285.189,54008.908,9335.959,4647.262,4481.280,1304.862,0.000,-2.704,0.310,1.946,-1.295,-1.454,
