T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
12.000,0.000,170386.198,145.665,9007.034,879.000,8339.639,6686.341,0.000,1.492,-0.521,1.435,0.379,-0.253,
