T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
6.000,0.000,60425.527,594.966,1611.755,1885.208,7564.525,8099.271,0.000,-1.620,-1.123,0.188,0.732,-0.310,
