Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/6/30 下午 01:57:20,-33.19000,-0.61000,-1.41000,93.00000,94.00000,89.00000,83.00000,91.00000,97.00000,15.91000,17.20000,23.22000,18.77667,33.19561,268.94708,-11.73667,92.00000,90.33333
2,2023/6/30 下午 01:57:20,-31.67000,0.85000,-1.93000,106.00000,99.00000,103.00000,92.00000,95.00000,97.00000,21.50000,19.35000,29.24000,23.36333,31.68141,271.53741,-10.91667,102.66667,94.66667
3,2023/6/30 下午 01:57:20,-31.08000,3.67000,-3.02000,88.00000,75.00000,88.00000,84.00000,96.00000,97.00000,13.76000,9.03000,22.79000,15.19333,31.29593,276.73444,-10.14333,83.66667,92.33333
4,2023/6/30 下午 01:57:20,-28.39000,0.92000,-3.36000,98.00000,102.00000,97.00000,76.00000,94.00000,98.00000,18.06000,20.64000,26.66000,21.78667,28.40490,271.85606,-10.27667,99.00000,89.33333
5,2023/6/30 下午 01:57:20,-30.08000,1.67000,-3.12000,100.00000,96.00000,100.00000,90.00000,97.00000,97.00000,18.92000,18.06000,27.95000,21.64333,30.12632,273.17772,-10.51000,98.66667,94.66667
6,2023/6/30 下午 01:57:20,-30.21000,1.17000,-3.30000,94.00000,88.00000,80.00000,81.00000,96.00000,98.00000,16.34000,14.62000,19.35000,16.77000,30.23265,272.21789,-10.78000,87.33333,91.66667
7,2023/6/30 下午 01:57:20,-28.78000,1.08000,-3.66000,99.00000,94.00000,90.00000,88.00000,96.00000,97.00000,18.49000,17.20000,23.65000,19.78000,28.80026,272.14908,-10.45333,94.33333,93.66667
8,2023/6/30 下午 01:57:20,-27.60000,1.76000,-4.00000,81.00000,78.00000,74.00000,87.00000,96.00000,98.00000,10.75000,10.32000,16.77000,12.61333,27.65606,273.64870,-9.94667,77.66667,93.66667
9,2023/6/30 下午 01:57:20,-29.17000,0.85000,-3.41000,100.00000,90.00000,89.00000,93.00000,98.00000,97.00000,18.92000,15.48000,23.22000,19.20667,29.18238,271.66910,-10.57667,93.00000,96.00000
10,2023/6/30 下午 01:57:20,-29.99000,1.34000,-2.73000,107.00000,105.00000,105.00000,95.00000,98.00000,98.00000,21.93000,21.93000,30.10000,24.65333,30.01992,272.55836,-10.46000,105.66667,97.00000
11,2023/6/30 下午 01:57:20,-25.53000,3.47000,-1.44000,89.00000,87.00000,81.00000,85.00000,95.00000,97.00000,14.19000,14.19000,19.78000,16.05333,25.76474,277.74013,-7.83333,85.66667,92.33333
12,2023/6/30 下午 01:57:20,-28.31000,2.04000,-1.28000,103.00000,105.00000,110.00000,91.00000,95.00000,98.00000,20.21000,21.93000,32.25000,24.79667,28.38341,274.12157,-9.18333,106.00000,94.66667
13,2023/6/30 下午 01:57:20,-24.58000,-1.90000,-1.92000,92.00000,85.00000,81.00000,88.00000,90.00000,97.00000,15.48000,13.33000,19.78000,16.19667,24.65332,265.57991,-9.46667,86.00000,91.66667
14,2023/6/30 下午 01:57:20,-27.37000,4.96000,-1.75000,83.00000,89.00000,81.00000,77.00000,97.00000,96.00000,11.61000,15.05000,19.78000,15.48000,27.81580,280.27168,-8.05333,84.33333,90.00000
15,2023/6/30 下午 01:57:20,-28.19000,-0.05000,-2.34000,111.00000,108.00000,107.00000,91.00000,98.00000,98.00000,23.65000,23.22000,30.96000,25.94333,28.19004,269.89838,-10.19333,108.66667,95.66667
16,2023/6/30 下午 01:57:20,-28.02000,0.80000,-2.53000,99.00000,93.00000,102.00000,79.00000,91.00000,97.00000,18.49000,16.77000,28.81000,21.35667,28.03142,271.63541,-9.91667,98.00000,89.00000
17,2023/6/30 下午 01:57:20,-26.83000,-1.30000,-2.26000,96.00000,92.00000,92.00000,86.00000,96.00000,97.00000,17.20000,16.34000,24.51000,19.35000,26.86148,267.22600,-10.13000,93.33333,93.00000
18,2023/6/30 下午 01:57:20,-26.49000,-0.10000,-2.56000,109.00000,110.00000,102.00000,88.00000,98.00000,98.00000,22.79000,24.08000,28.81000,25.22667,26.49019,269.78371,-9.71667,107.00000,94.66667
19,2023/6/30 下午 01:57:20,-25.17000,-0.65000,-1.78000,88.00000,81.00000,83.00000,86.00000,97.00000,98.00000,13.76000,11.61000,20.64000,15.33667,25.17839,268.52070,-9.20000,84.00000,93.66667
20,2023/6/30 下午 01:57:20,-25.96000,2.32000,-1.93000,99.00000,87.00000,93.00000,84.00000,94.00000,96.00000,18.49000,14.19000,24.94000,19.20667,26.06346,275.10686,-8.52333,93.00000,91.33333
21,2023/6/30 下午 01:57:20,-24.12000,-1.24000,-1.89000,106.00000,98.00000,100.00000,89.00000,92.00000,98.00000,21.50000,18.92000,27.95000,22.79000,24.15185,267.05704,-9.08333,101.33333,93.00000
22,2023/6/30 下午 01:57:20,-23.40000,-1.22000,-1.69000,95.00000,90.00000,89.00000,82.00000,96.00000,98.00000,16.77000,15.48000,23.22000,18.49000,23.43178,267.01549,-8.77000,91.33333,92.00000
23,2023/6/30 下午 01:57:20,-24.20000,-1.89000,-2.04000,90.00000,87.00000,89.00000,93.00000,95.00000,97.00000,14.62000,14.19000,23.22000,17.34333,24.27369,265.53431,-9.37667,88.66667,95.00000
24,2023/6/30 下午 01:57:20,-25.14000,-1.41000,-1.96000,123.00000,122.00000,116.00000,87.00000,98.00000,99.00000,28.81000,29.24000,34.83000,30.96000,25.17951,266.78988,-9.50333,120.33333,94.66667
25,2023/6/30 下午 01:57:20,-20.67000,-2.43000,-1.71000,94.00000,100.00000,91.00000,81.00000,98.00000,98.00000,16.34000,19.78000,24.08000,20.06667,20.81235,263.29499,-8.27000,95.00000,92.33333
26,2023/6/30 下午 01:57:20,-24.88000,-1.02000,-2.13000,83.00000,81.00000,79.00000,89.00000,96.00000,97.00000,11.61000,11.61000,18.92000,14.04667,24.90090,267.65237,-9.34333,81.00000,94.00000
27,2023/6/30 下午 01:57:20,-25.20000,-2.01000,-2.01000,85.00000,85.00000,75.00000,89.00000,94.00000,98.00000,12.47000,13.33000,17.20000,14.33333,25.28003,265.43963,-9.74000,81.66667,93.66667
28,2023/6/30 下午 01:57:20,-24.16000,-2.06000,-1.38000,86.00000,76.00000,69.00000,89.00000,94.00000,97.00000,12.90000,9.46000,14.62000,12.32667,24.24766,265.12647,-9.20000,77.00000,93.33333
29,2023/6/30 下午 01:57:20,-19.28000,-2.13000,-0.78000,90.00000,91.00000,88.00000,80.00000,91.00000,98.00000,14.62000,15.91000,22.79000,17.77333,19.39730,263.69569,-7.39667,89.66667,89.66667
30,2023/6/30 下午 01:57:20,-23.76000,-0.45000,-1.11000,99.00000,99.00000,89.00000,90.00000,97.00000,96.00000,18.49000,19.35000,23.22000,20.35333,23.76426,268.91498,-8.44000,95.66667,94.33333
31,2023/6/30 下午 01:57:20,-20.25000,-1.17000,-1.68000,90.00000,87.00000,82.00000,92.00000,96.00000,98.00000,14.62000,14.19000,20.21000,16.34000,20.28377,266.69325,-7.70000,86.33333,95.33333
32,2023/6/30 下午 01:57:20,-22.04000,-1.31000,-1.18000,95.00000,99.00000,87.00000,91.00000,97.00000,97.00000,16.77000,19.35000,22.36000,19.49333,22.07890,266.59849,-8.17667,93.66667,95.00000
33,2023/6/30 下午 01:57:20,-21.14000,0.17000,-0.61000,99.00000,85.00000,77.00000,88.00000,93.00000,96.00000,18.49000,13.33000,18.06000,16.62667,21.14068,270.46074,-7.19333,87.00000,92.33333
34,2023/6/30 下午 01:57:20,-21.10000,-1.68000,-0.47000,92.00000,98.00000,85.00000,87.00000,96.00000,96.00000,15.48000,18.92000,21.50000,18.63333,21.16678,265.44766,-7.75000,91.66667,93.00000
35,2023/6/30 下午 01:57:20,-22.69000,-2.83000,-0.09000,87.00000,84.00000,74.00000,92.00000,96.00000,97.00000,13.33000,12.90000,16.77000,14.33333,22.86580,262.89052,-8.53667,81.66667,95.00000
36,2023/6/30 下午 01:57:21,-20.82000,-2.97000,0.60000,95.00000,91.00000,90.00000,93.00000,90.00000,96.00000,16.77000,15.91000,23.65000,18.77667,21.03077,261.88146,-7.73000,92.00000,93.00000
37,2023/6/30 下午 01:57:21,-20.63000,-4.66000,0.80000,69.00000,70.00000,58.00000,87.00000,86.00000,94.00000,5.59000,6.88000,9.89000,7.45333,21.14976,257.27138,-8.16333,65.66667,89.00000
38,2023/6/30 下午 01:57:21,-22.50000,-1.64000,0.86000,80.00000,80.00000,74.00000,96.00000,94.00000,95.00000,10.32000,11.18000,16.77000,12.75667,22.55969,265.83115,-7.76000,78.00000,95.00000
39,2023/6/30 下午 01:57:21,-18.72000,-3.26000,0.81000,109.00000,112.00000,101.00000,91.00000,95.00000,99.00000,22.79000,24.94000,28.38000,25.37000,19.00174,260.12128,-7.05667,107.33333,95.00000
40,2023/6/30 下午 01:57:21,-20.99000,-1.98000,0.75000,86.00000,83.00000,74.00000,86.00000,92.00000,94.00000,12.90000,12.47000,16.77000,14.04667,21.08318,264.61120,-7.40667,81.00000,90.66667
41,2023/6/30 下午 01:57:21,-20.77000,-1.96000,0.36000,90.00000,80.00000,75.00000,94.00000,96.00000,96.00000,14.62000,11.18000,17.20000,14.33333,20.86227,264.60914,-7.45667,81.66667,95.33333
42,2023/6/30 下午 01:57:21,-21.40000,0.02000,0.52000,87.00000,83.00000,83.00000,97.00000,88.00000,97.00000,13.33000,12.47000,20.64000,15.48000,21.40001,270.05355,-6.95333,84.33333,94.00000
43,2023/6/30 下午 01:57:21,-17.94000,-2.92000,0.05000,85.00000,89.00000,87.00000,93.00000,91.00000,97.00000,12.47000,15.05000,22.36000,16.62667,18.17608,260.75533,-6.93667,87.00000,93.66667
44,2023/6/30 下午 01:57:21,-19.06000,-1.69000,0.32000,98.00000,96.00000,95.00000,95.00000,92.00000,97.00000,18.06000,18.06000,25.80000,20.64000,19.13478,264.93299,-6.81000,96.33333,94.66667
45,2023/6/30 下午 01:57:21,-17.98000,-2.75000,0.44000,115.00000,119.00000,115.00000,95.00000,98.00000,97.00000,25.37000,27.95000,34.40000,29.24000,18.18909,261.30413,-6.76333,116.33333,96.66667
46,2023/6/30 下午 01:57:21,-17.71000,-1.54000,0.50000,98.00000,97.00000,90.00000,94.00000,92.00000,97.00000,18.06000,18.49000,23.65000,20.06667,17.77683,265.03026,-6.25000,95.00000,94.33333
47,2023/6/30 下午 01:57:21,-15.55000,0.16000,0.89000,96.00000,103.00000,99.00000,93.00000,96.00000,98.00000,17.20000,21.07000,27.52000,21.93000,15.55082,270.58952,-4.83333,99.33333,95.66667
48,2023/6/30 下午 01:57:21,-18.40000,-0.28000,0.32000,109.00000,111.00000,102.00000,96.00000,96.00000,98.00000,22.79000,24.51000,28.81000,25.37000,18.40213,269.12818,-6.12000,107.33333,96.66667
49,2023/6/30 下午 01:57:21,-16.30000,-1.24000,0.14000,103.00000,99.00000,101.00000,93.00000,95.00000,98.00000,20.21000,19.35000,28.38000,22.64667,16.34710,265.64968,-5.80000,101.00000,95.33333
50,2023/6/30 下午 01:57:21,-16.03000,-1.83000,-0.73000,106.00000,102.00000,102.00000,94.00000,96.00000,96.00000,21.50000,20.64000,28.81000,23.65000,16.13412,263.48725,-6.19667,103.33333,95.33333
51,2023/6/30 下午 01:57:21,-14.14000,-0.95000,-0.42000,91.00000,97.00000,98.00000,95.00000,98.00000,98.00000,15.05000,18.49000,27.09000,20.21000,14.17188,266.15634,-5.17000,95.33333,97.00000
52,2023/6/30 下午 01:57:21,-14.35000,-1.80000,-0.47000,93.00000,102.00000,101.00000,97.00000,98.00000,98.00000,15.91000,20.64000,28.38000,21.64333,14.46245,262.85041,-5.54000,98.66667,97.66667
53,2023/6/30 下午 01:57:21,-11.76000,-3.61000,-0.33000,79.00000,84.00000,68.00000,94.00000,96.00000,98.00000,9.89000,12.90000,14.19000,12.32667,12.30161,252.93494,-5.23333,77.00000,96.00000
54,2023/6/30 下午 01:57:21,-13.64000,0.18000,-0.10000,82.00000,80.00000,75.00000,89.00000,90.00000,98.00000,11.18000,11.18000,17.20000,13.18667,13.64119,270.75606,-4.52000,79.00000,92.33333
55,2023/6/30 下午 01:57:21,-13.05000,-1.16000,0.02000,91.00000,84.00000,84.00000,93.00000,95.00000,97.00000,15.05000,12.90000,21.07000,16.34000,13.10145,264.92039,-4.73000,86.33333,95.00000
56,2023/6/30 下午 01:57:21,-10.77000,-2.27000,0.11000,85.00000,79.00000,87.00000,87.00000,92.00000,97.00000,12.47000,10.75000,22.36000,15.19333,11.00663,258.09794,-4.31000,83.66667,92.00000
57,2023/6/30 下午 01:57:21,-10.92000,-1.30000,-0.18000,87.00000,70.00000,84.00000,90.00000,88.00000,97.00000,13.33000,6.88000,21.07000,13.76000,10.99711,263.21103,-4.13333,80.33333,91.66667
58,2023/6/30 下午 01:57:21,-7.68000,-1.77000,-0.33000,89.00000,72.00000,79.00000,93.00000,89.00000,95.00000,14.19000,7.74000,18.92000,13.61667,7.88133,257.02173,-3.26000,80.00000,92.33333
59,2023/6/30 下午 01:57:21,-7.87000,-2.43000,0.19000,103.00000,90.00000,87.00000,94.00000,98.00000,97.00000,20.21000,15.48000,22.36000,19.35000,8.23661,252.84101,-3.37000,93.33333,96.33333
60,2023/6/30 下午 01:57:21,-6.29000,-3.13000,-0.15000,103.00000,92.00000,101.00000,97.00000,94.00000,99.00000,20.21000,16.34000,28.38000,21.64333,7.02574,243.54436,-3.19000,98.66667,96.66667
61,2023/6/30 下午 01:57:21,-7.16000,-1.53000,-0.10000,93.00000,83.00000,84.00000,94.00000,95.00000,98.00000,15.91000,12.47000,21.07000,16.48333,7.32165,257.93804,-2.93000,86.66667,95.66667
62,2023/6/30 下午 01:57:21,-6.20000,-2.77000,-0.48000,103.00000,100.00000,94.00000,95.00000,95.00000,99.00000,20.21000,19.78000,25.37000,21.78667,6.79065,245.92614,-3.15000,99.00000,96.33333
63,2023/6/30 下午 01:57:21,-3.25000,-1.89000,-0.52000,91.00000,88.00000,93.00000,94.00000,98.00000,98.00000,15.05000,14.62000,24.94000,18.20333,3.75960,239.82035,-1.88667,90.66667,96.66667
64,2023/6/30 下午 01:57:21,-2.73000,-3.70000,-0.39000,83.00000,69.00000,71.00000,96.00000,95.00000,97.00000,11.61000,6.45000,15.48000,11.18000,4.59814,216.42131,-2.27333,74.33333,96.00000
65,2023/6/30 下午 01:57:21,-2.27000,-2.62000,-0.28000,76.00000,83.00000,74.00000,92.00000,94.00000,94.00000,8.60000,12.47000,16.77000,12.61333,3.46660,220.90606,-1.72333,77.66667,93.33333
66,2023/6/30 下午 01:57:21,-1.96000,-2.08000,-0.57000,87.00000,83.00000,74.00000,96.00000,91.00000,95.00000,13.33000,12.47000,16.77000,14.19000,2.85797,223.29865,-1.53667,81.33333,94.00000
67,2023/6/30 下午 01:57:21,-1.15000,-2.88000,-0.72000,93.00000,86.00000,82.00000,97.00000,93.00000,94.00000,15.91000,13.76000,20.21000,16.62667,3.10111,201.76710,-1.58333,87.00000,94.66667
68,2023/6/30 下午 01:57:21,-0.72000,-4.22000,-1.29000,106.00000,94.00000,86.00000,96.00000,95.00000,98.00000,21.50000,17.20000,21.93000,20.21000,4.28098,189.68235,-2.07667,95.33333,96.33333
69,2023/6/30 下午 01:57:21,0.95000,-0.80000,-0.75000,103.00000,97.00000,83.00000,97.00000,92.00000,96.00000,20.21000,18.49000,20.64000,19.78000,1.24197,130.10091,-0.20000,94.33333,95.00000
70,2023/6/30 下午 01:57:21,2.22000,-2.01000,-1.00000,108.00000,101.00000,98.00000,96.00000,95.00000,98.00000,22.36000,20.21000,27.09000,23.22000,2.99475,132.15786,-0.26333,102.33333,96.33333
71,2023/6/30 下午 01:57:21,-0.87000,-2.66000,-0.71000,94.00000,99.00000,109.00000,94.00000,90.00000,96.00000,16.34000,19.35000,31.82000,22.50333,2.79866,198.11125,-1.41333,100.66667,93.33333
72,2023/6/30 下午 01:57:21,2.69000,-0.99000,-0.63000,102.00000,106.00000,111.00000,92.00000,96.00000,98.00000,19.78000,22.36000,32.68000,24.94000,2.86639,110.20512,0.35667,106.33333,95.33333
73,2023/6/30 下午 01:57:21,3.97000,-2.38000,-0.74000,102.00000,107.00000,105.00000,96.00000,88.00000,98.00000,19.78000,22.79000,30.10000,24.22333,4.62875,120.94253,0.28333,104.66667,94.00000
74,2023/6/30 下午 01:57:21,3.10000,-1.10000,-1.14000,88.00000,109.00000,106.00000,97.00000,89.00000,99.00000,13.76000,23.65000,30.53000,22.64667,3.28938,109.53666,0.28667,101.00000,95.00000
75,2023/6/30 下午 01:57:21,5.02000,-3.84000,-0.81000,95.00000,103.00000,109.00000,98.00000,92.00000,98.00000,16.77000,21.07000,31.82000,23.22000,6.32028,127.41383,0.12333,102.33333,96.00000
76,2023/6/30 下午 01:57:21,4.46000,-1.38000,-0.69000,96.00000,91.00000,83.00000,95.00000,95.00000,96.00000,17.20000,15.91000,20.64000,17.91667,4.66862,107.19296,0.79667,90.00000,95.33333
77,2023/6/30 下午 01:57:21,6.42000,-1.14000,-0.52000,99.00000,81.00000,63.00000,97.00000,95.00000,97.00000,18.49000,11.61000,12.04000,14.04667,6.52043,100.06906,1.58667,81.00000,96.33333
78,2023/6/30 下午 01:57:21,7.41000,-1.56000,-0.31000,98.00000,94.00000,77.00000,97.00000,95.00000,97.00000,18.06000,17.20000,18.06000,17.77333,7.57243,101.88866,1.84667,89.66667,96.33333
79,2023/6/30 下午 01:57:21,8.86000,-1.26000,-0.24000,96.00000,102.00000,94.00000,96.00000,98.00000,98.00000,17.20000,20.64000,25.37000,21.07000,8.94915,98.09388,2.45333,97.33333,97.33333
80,2023/6/30 下午 01:57:21,7.67000,-0.30000,-0.27000,96.00000,105.00000,113.00000,95.00000,99.00000,98.00000,17.20000,21.93000,33.54000,24.22333,7.67586,92.23989,2.36667,104.66667,97.33333
81,2023/6/30 下午 01:57:21,10.09000,-2.00000,-0.18000,94.00000,103.00000,99.00000,96.00000,98.00000,98.00000,16.34000,21.07000,27.52000,21.64333,10.28631,101.21162,2.63667,98.66667,97.33333
82,2023/6/30 下午 01:57:21,11.65000,-1.48000,-0.13000,107.00000,114.00000,111.00000,94.00000,92.00000,99.00000,21.93000,25.80000,32.68000,26.80333,11.74363,97.24000,3.34667,110.66667,95.00000
83,2023/6/30 下午 01:57:21,10.25000,0.56000,0.29000,101.00000,105.00000,100.00000,90.00000,90.00000,97.00000,19.35000,21.93000,27.95000,23.07667,10.26529,86.87280,3.70000,102.00000,92.33333
84,2023/6/30 下午 01:57:21,13.60000,-1.17000,0.37000,99.00000,97.00000,87.00000,84.00000,93.00000,96.00000,18.49000,18.49000,22.36000,19.78000,13.65024,94.91702,4.26667,94.33333,91.00000
85,2023/6/30 下午 01:57:21,11.12000,-1.38000,0.14000,91.00000,90.00000,91.00000,92.00000,84.00000,97.00000,15.05000,15.48000,24.08000,18.20333,11.20530,97.07428,3.29333,90.66667,91.00000
86,2023/6/30 下午 01:57:21,12.19000,-2.06000,0.08000,94.00000,97.00000,93.00000,90.00000,94.00000,97.00000,16.34000,18.49000,24.94000,19.92333,12.36284,99.59185,3.40333,94.66667,93.66667
87,2023/6/30 下午 01:57:22,16.74000,-1.69000,-0.15000,112.00000,109.00000,105.00000,97.00000,97.00000,99.00000,24.08000,23.65000,30.10000,25.94333,16.82509,95.76481,4.96667,108.66667,97.66667
88,2023/6/30 下午 01:57:22,15.54000,-0.40000,-0.35000,93.00000,78.00000,88.00000,88.00000,92.00000,96.00000,15.91000,10.32000,22.79000,16.34000,15.54515,91.47447,4.93000,86.33333,92.00000
89,2023/6/30 下午 01:57:22,19.53000,-2.04000,-0.49000,89.00000,77.00000,86.00000,91.00000,91.00000,99.00000,14.19000,9.89000,21.93000,15.33667,19.63625,95.96319,5.66667,84.00000,93.66667
90,2023/6/30 下午 01:57:22,18.16000,-1.05000,-0.14000,96.00000,93.00000,95.00000,89.00000,92.00000,98.00000,17.20000,16.77000,25.80000,19.92333,18.19033,93.30912,5.65667,94.66667,93.00000
91,2023/6/30 下午 01:57:22,19.99000,-0.24000,-0.19000,104.00000,98.00000,101.00000,98.00000,92.00000,99.00000,20.64000,18.92000,28.38000,22.64667,19.99144,90.68786,6.52000,101.00000,96.33333
92,2023/6/30 下午 01:57:22,20.90000,-1.44000,-0.41000,89.00000,86.00000,85.00000,92.00000,93.00000,99.00000,14.19000,13.76000,21.50000,16.48333,20.94955,93.94142,6.35000,86.66667,94.66667
93,2023/6/30 下午 01:57:22,21.37000,-1.62000,-0.75000,75.00000,80.00000,78.00000,83.00000,96.00000,96.00000,8.17000,11.18000,18.49000,12.61333,21.43132,94.33514,6.33333,77.66667,91.66667
94,2023/6/30 下午 01:57:22,18.91000,-0.41000,-0.39000,95.00000,100.00000,92.00000,88.00000,96.00000,97.00000,16.77000,19.78000,24.51000,20.35333,18.91444,91.24207,6.03667,95.66667,93.66667
95,2023/6/30 下午 01:57:22,20.70000,0.84000,-0.54000,64.00000,81.00000,77.00000,87.00000,90.00000,93.00000,3.44000,11.61000,18.06000,11.03667,20.71704,87.67623,7.00000,74.00000,90.00000
96,2023/6/30 下午 01:57:22,23.56000,-0.71000,-0.54000,84.00000,71.00000,70.00000,89.00000,91.00000,96.00000,12.04000,7.31000,15.05000,11.46667,23.57070,91.72613,7.43667,75.00000,92.00000
97,2023/6/30 下午 01:57:22,25.57000,-2.25000,-0.62000,90.00000,98.00000,93.00000,91.00000,94.00000,97.00000,14.62000,18.92000,24.94000,19.49333,25.66880,95.02872,7.56667,93.66667,94.00000
98,2023/6/30 下午 01:57:22,26.09000,-2.43000,-0.17000,103.00000,100.00000,100.00000,91.00000,94.00000,97.00000,20.21000,19.78000,27.95000,22.64667,26.20292,95.32113,7.83000,101.00000,94.00000
99,2023/6/30 下午 01:57:22,26.91000,-1.00000,-0.89000,96.00000,101.00000,89.00000,85.00000,95.00000,96.00000,17.20000,20.21000,23.22000,20.21000,26.92858,92.12818,8.34000,95.33333,92.00000
100,2023/6/30 下午 01:57:22,30.11000,-2.16000,-1.22000,99.00000,103.00000,87.00000,94.00000,91.00000,96.00000,18.49000,21.07000,22.36000,20.64000,30.18738,94.10320,8.91000,96.33333,93.66667
101,2023/6/30 下午 01:57:22,29.11000,-0.18000,-1.91000,84.00000,85.00000,94.00000,87.00000,84.00000,97.00000,12.04000,13.33000,25.37000,16.91333,29.11056,90.35428,9.00667,87.66667,89.33333
102,2023/6/30 下午 01:57:22,30.47000,0.24000,-0.90000,77.00000,82.00000,90.00000,88.00000,91.00000,94.00000,9.03000,12.04000,23.65000,14.90667,30.47094,89.54871,9.93667,83.00000,91.00000
103,2023/6/30 下午 01:57:22,30.80000,-0.17000,-1.63000,91.00000,83.00000,83.00000,86.00000,91.00000,93.00000,15.05000,12.47000,20.64000,16.05333,30.80047,90.31624,9.66667,85.66667,90.00000
104,2023/6/30 下午 01:57:22,31.54000,1.80000,-1.05000,83.00000,87.00000,77.00000,89.00000,88.00000,98.00000,11.61000,14.19000,18.06000,14.62000,31.59132,86.73365,10.76333,82.33333,91.66667
105,2023/6/30 下午 01:57:22,32.74000,4.25000,-2.28000,83.00000,84.00000,78.00000,87.00000,88.00000,95.00000,11.61000,12.90000,18.49000,14.33333,33.01470,82.60376,11.57000,81.66667,90.00000
106,2023/6/30 下午 01:57:22,35.65000,-0.71000,-3.35000,103.00000,98.00000,99.00000,90.00000,89.00000,92.00000,20.21000,18.92000,27.52000,22.21667,35.65707,91.14094,10.53000,100.00000,90.33333
107,2023/6/30 下午 01:57:22,36.22000,1.21000,-2.06000,101.00000,97.00000,97.00000,91.00000,90.00000,92.00000,19.35000,18.49000,26.66000,21.50000,36.24020,88.08663,11.79000,98.33333,91.00000
108,2023/6/30 下午 01:57:22,37.87000,0.92000,-3.06000,98.00000,102.00000,101.00000,92.00000,90.00000,94.00000,18.06000,20.64000,28.38000,22.36000,37.88117,88.60835,11.91000,100.33333,92.00000
109,2023/6/30 下午 01:57:22,35.69000,0.00000,-2.46000,91.00000,85.00000,76.00000,92.00000,83.00000,86.00000,15.05000,13.33000,17.63000,15.33667,35.69000,90.00000,11.07667,84.00000,87.00000
110,2023/6/30 下午 01:57:22,35.58000,0.97000,-3.16000,93.00000,92.00000,90.00000,90.00000,88.00000,94.00000,15.91000,16.34000,23.65000,18.63333,35.59322,88.43836,11.13000,91.66667,90.66667
111,2023/6/30 下午 01:57:22,36.51000,1.26000,-4.22000,118.00000,117.00000,113.00000,85.00000,87.00000,92.00000,26.66000,27.09000,33.54000,29.09667,36.53174,88.02344,11.18333,116.00000,88.00000
112,2023/6/30 下午 01:57:22,38.73000,-1.14000,-2.73000,86.00000,89.00000,79.00000,91.00000,90.00000,93.00000,12.90000,15.05000,18.92000,15.62333,38.74678,91.68599,11.62000,84.66667,91.33333
113,2023/6/30 下午 01:57:22,40.94000,1.94000,-1.83000,85.00000,77.00000,70.00000,84.00000,93.00000,94.00000,12.47000,9.89000,15.05000,12.47000,40.98594,87.28699,13.68333,77.33333,90.33333
114,2023/6/30 下午 01:57:22,38.58000,5.15000,-1.75000,88.00000,95.00000,98.00000,81.00000,80.00000,92.00000,13.76000,17.63000,27.09000,19.49333,38.92222,82.39660,13.99333,93.66667,84.33333
115,2023/6/30 下午 01:57:22,37.81000,0.89000,-1.68000,90.00000,91.00000,94.00000,89.00000,89.00000,91.00000,14.62000,15.91000,25.37000,18.63333,37.82047,88.65158,12.34000,91.66667,89.66667
116,2023/6/30 下午 01:57:22,38.95000,1.37000,-2.36000,97.00000,95.00000,93.00000,88.00000,85.00000,89.00000,17.63000,17.63000,24.94000,20.06667,38.97409,87.98555,12.65333,95.00000,87.33333
117,2023/6/30 下午 01:57:22,39.71000,3.49000,-1.34000,98.00000,104.00000,98.00000,85.00000,93.00000,93.00000,18.06000,21.50000,27.09000,22.21667,39.86307,84.97734,13.95333,100.00000,90.33333
