Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/6/30 下午 01:52:45,-18.45000,-1.95000,-1.05000,77.00000,74.00000,73.00000,89.00000,89.00000,95.00000,10.32000,9.46000,16.34000,12.04000,18.55276,263.96675,-7.15000,74.66667,91.00000
2,2023/6/30 下午 01:52:45,-16.80000,3.83000,-0.39000,70.00000,68.00000,49.00000,84.00000,82.00000,89.00000,7.31000,6.88000,6.02000,6.73667,17.23104,282.84259,-4.45333,62.33333,85.00000
3,2023/6/30 下午 01:52:45,-18.06000,1.31000,-0.42000,75.00000,76.00000,66.00000,86.00000,96.00000,94.00000,9.46000,10.32000,13.33000,11.03667,18.10745,274.14874,-5.72333,72.33333,92.00000
4,2023/6/30 下午 01:52:45,-19.66000,0.05000,-1.09000,70.00000,73.00000,73.00000,89.00000,87.00000,97.00000,7.31000,9.03000,16.34000,10.89333,19.66006,270.14572,-6.90000,72.00000,91.00000
5,2023/6/30 下午 01:52:45,-15.20000,1.09000,-0.23000,77.00000,72.00000,74.00000,75.00000,93.00000,96.00000,10.32000,8.60000,16.77000,11.89667,15.23903,274.10169,-4.78000,74.33333,88.00000
6,2023/6/30 下午 01:52:45,-20.57000,-0.09000,-1.17000,80.00000,86.00000,78.00000,87.00000,95.00000,98.00000,11.61000,14.62000,18.49000,14.90667,20.57020,269.74932,-7.27667,81.33333,93.33333
7,2023/6/30 下午 01:52:45,-19.32000,0.11000,-1.55000,93.00000,99.00000,86.00000,89.00000,95.00000,97.00000,17.20000,20.21000,21.93000,19.78000,19.32031,270.32621,-6.92000,92.66667,93.66667
8,2023/6/30 下午 01:52:45,-18.39000,0.49000,-0.59000,89.00000,88.00000,90.00000,92.00000,96.00000,94.00000,15.48000,15.48000,23.65000,18.20333,18.39653,271.52628,-6.16333,89.00000,94.00000
9,2023/6/30 下午 01:52:45,-18.99000,-0.49000,0.05000,76.00000,76.00000,71.00000,89.00000,88.00000,96.00000,9.89000,10.32000,15.48000,11.89667,18.99632,268.52192,-6.47667,74.33333,91.00000
10,2023/6/30 下午 01:52:45,-18.79000,2.39000,0.88000,69.00000,67.00000,53.00000,81.00000,82.00000,92.00000,6.88000,6.45000,7.74000,7.02333,18.94139,277.24883,-5.17333,63.00000,85.00000
11,2023/6/30 下午 01:52:45,-21.81000,0.73000,-0.39000,99.00000,91.00000,97.00000,86.00000,95.00000,97.00000,19.78000,16.77000,26.66000,21.07000,21.82221,271.91702,-7.15667,95.66667,92.66667
12,2023/6/30 下午 01:52:45,-18.30000,0.50000,0.24000,99.00000,96.00000,90.00000,96.00000,95.00000,97.00000,19.78000,18.92000,23.65000,20.78333,18.30683,271.56507,-5.85333,95.00000,96.00000
13,2023/6/30 下午 01:52:46,-18.78000,1.08000,-0.02000,96.00000,89.00000,88.00000,93.00000,95.00000,98.00000,18.49000,15.91000,22.79000,19.06333,18.81103,273.29134,-5.90667,91.00000,95.33333
14,2023/6/30 下午 01:52:46,-20.57000,0.05000,-0.54000,67.00000,59.00000,55.00000,89.00000,88.00000,93.00000,6.02000,3.01000,8.60000,5.87667,20.57006,270.13927,-7.02000,60.33333,90.00000
15,2023/6/30 下午 01:52:46,-14.44000,0.82000,-0.63000,70.00000,66.00000,50.00000,86.00000,90.00000,96.00000,7.31000,6.02000,6.45000,6.59333,14.46326,273.25015,-4.75000,62.00000,90.66667
16,2023/6/30 下午 01:52:46,-17.44000,0.74000,-0.72000,77.00000,81.00000,91.00000,91.00000,85.00000,99.00000,10.32000,12.47000,24.08000,15.62333,17.45569,272.42967,-5.80667,83.00000,91.66667
17,2023/6/30 下午 01:52:46,-18.22000,3.20000,-0.06000,91.00000,89.00000,82.00000,95.00000,95.00000,97.00000,16.34000,15.91000,20.21000,17.48667,18.49888,279.96133,-5.02667,87.33333,95.66667
18,2023/6/30 下午 01:52:46,-19.74000,1.58000,0.06000,92.00000,107.00000,81.00000,94.00000,95.00000,99.00000,16.77000,23.65000,19.78000,20.06667,19.80313,274.57623,-6.03333,93.33333,96.00000
