Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/6/30 下午 02:11:07,-77.60000,4.24000,-3.32000,100.00000,106.00000,100.00000,82.00000,89.00000,96.00000,22.36000,25.80000,30.10000,26.08667,77.71575,273.12748,-25.56000,102.00000,89.00000
2,2023/6/30 下午 02:11:07,-82.98000,2.34000,-5.04000,108.00000,96.00000,104.00000,86.00000,91.00000,96.00000,25.80000,21.50000,31.82000,26.37333,83.01299,271.61529,-28.56000,102.66667,91.00000
3,2023/6/30 下午 02:11:07,-78.22000,-3.00000,-3.66000,101.00000,104.00000,98.00000,84.00000,93.00000,91.00000,22.79000,24.94000,29.24000,25.65667,78.27751,267.80359,-28.29333,101.00000,89.33333
4,2023/6/30 下午 02:11:07,-73.72000,-10.94000,-2.60000,97.00000,100.00000,99.00000,81.00000,90.00000,93.00000,21.07000,23.22000,29.67000,24.65333,74.52733,261.55895,-29.08667,98.66667,88.00000
5,2023/6/30 下午 02:11:07,-72.94000,-1.68000,-4.04000,108.00000,107.00000,106.00000,91.00000,95.00000,96.00000,25.80000,26.23000,32.68000,28.23667,72.95934,268.68056,-26.22000,107.00000,94.00000
6,2023/6/30 下午 02:11:07,-76.38000,-0.24000,-6.72000,112.00000,115.00000,117.00000,82.00000,97.00000,97.00000,27.52000,29.67000,37.41000,31.53333,76.38038,269.81997,-27.78000,114.66667,92.00000
7,2023/6/30 下午 02:11:07,-80.34000,-3.60000,-8.10000,100.00000,101.00000,96.00000,79.00000,88.00000,95.00000,22.36000,23.65000,28.38000,24.79667,80.42061,267.43432,-30.68000,99.00000,87.33333
8,2023/6/30 下午 02:11:07,-79.30000,-3.06000,-4.62000,96.00000,101.00000,95.00000,80.00000,93.00000,93.00000,20.64000,23.65000,27.95000,24.08000,79.35902,267.79019,-28.99333,97.33333,88.66667
9,2023/6/30 下午 02:11:07,-78.78000,-0.78000,-9.68000,101.00000,102.00000,95.00000,76.00000,94.00000,95.00000,22.79000,24.08000,27.95000,24.94000,78.78386,269.43273,-29.74667,99.33333,88.33333
10,2023/6/30 下午 02:11:07,-77.02000,-0.84000,-8.70000,109.00000,110.00000,99.00000,77.00000,95.00000,97.00000,26.23000,27.52000,29.67000,27.80667,77.02458,269.37514,-28.85333,106.00000,89.66667
11,2023/6/30 下午 02:11:07,-78.30000,-5.28000,-4.68000,94.00000,96.00000,96.00000,85.00000,96.00000,96.00000,19.78000,21.50000,28.38000,23.22000,78.47782,266.14222,-29.42000,95.33333,92.33333
12,2023/6/30 下午 02:11:07,-74.26000,-6.06000,-9.88000,103.00000,105.00000,102.00000,88.00000,97.00000,97.00000,23.65000,25.37000,30.96000,26.66000,74.50686,265.33471,-30.06667,103.33333,94.00000
13,2023/6/30 下午 02:11:07,-76.02000,-4.38000,-10.26000,105.00000,107.00000,110.00000,76.00000,96.00000,97.00000,24.51000,26.23000,34.40000,28.38000,76.14608,266.70247,-30.22000,107.33333,89.66667
14,2023/6/30 下午 02:11:07,-76.70000,-6.28000,-9.00000,104.00000,103.00000,100.00000,87.00000,92.00000,97.00000,24.08000,24.51000,30.10000,26.23000,76.95667,265.31921,-30.66000,102.33333,92.00000
15,2023/6/30 下午 02:11:07,-82.54000,-4.32000,-8.32000,100.00000,101.00000,96.00000,86.00000,97.00000,96.00000,22.36000,23.65000,28.38000,24.79667,82.65297,267.00397,-31.72667,99.00000,93.00000
16,2023/6/30 下午 02:11:07,-72.70000,-1.62000,-9.30000,101.00000,97.00000,97.00000,83.00000,96.00000,97.00000,22.79000,21.93000,28.81000,24.51000,72.71805,268.72347,-27.87333,98.33333,92.00000
17,2023/6/30 下午 02:11:07,-80.58000,1.60000,-10.30000,113.00000,112.00000,110.00000,81.00000,97.00000,97.00000,27.95000,28.38000,34.40000,30.24333,80.59589,271.13752,-29.76000,111.66667,91.66667
18,2023/6/30 下午 02:11:07,-74.90000,-2.88000,-10.90000,90.00000,87.00000,88.00000,80.00000,95.00000,97.00000,18.06000,17.63000,24.94000,20.21000,74.95535,267.79799,-29.56000,88.33333,90.66667
19,2023/6/30 下午 02:11:07,-76.74000,-1.46000,-10.26000,101.00000,103.00000,99.00000,75.00000,97.00000,98.00000,22.79000,24.51000,29.67000,25.65667,76.75389,268.91006,-29.48667,101.00000,90.00000
20,2023/6/30 下午 02:11:07,-71.26000,0.96000,-10.20000,106.00000,106.00000,107.00000,82.00000,97.00000,97.00000,24.94000,25.80000,33.11000,27.95000,71.26647,270.77183,-26.83333,106.33333,92.00000
21,2023/6/30 下午 02:11:07,-75.72000,-2.98000,-12.22000,118.00000,117.00000,112.00000,82.00000,97.00000,97.00000,30.10000,30.53000,35.26000,31.96333,75.77862,267.74626,-30.30667,115.66667,92.00000
22,2023/6/30 下午 02:11:07,-71.04000,0.06000,-11.32000,91.00000,91.00000,94.00000,82.00000,95.00000,98.00000,18.49000,19.35000,27.52000,21.78667,71.04002,270.04839,-27.43333,92.00000,91.66667
23,2023/6/30 下午 02:11:07,-74.14000,-2.06000,-12.26000,92.00000,92.00000,90.00000,74.00000,96.00000,96.00000,18.92000,19.78000,25.80000,21.50000,74.16861,268.40843,-29.48667,91.33333,88.66667
24,2023/6/30 下午 02:11:07,-72.34000,-3.74000,-11.78000,106.00000,109.00000,106.00000,87.00000,96.00000,97.00000,24.94000,27.09000,32.68000,28.23667,72.43661,267.04043,-29.28667,107.00000,93.33333
25,2023/6/30 下午 02:11:07,-70.48000,-4.26000,-10.58000,103.00000,95.00000,97.00000,74.00000,96.00000,97.00000,23.65000,21.07000,28.81000,24.51000,70.60863,266.54110,-28.44000,98.33333,89.00000
26,2023/6/30 下午 02:11:07,-68.66000,-1.14000,-12.02000,95.00000,97.00000,84.00000,78.00000,92.00000,96.00000,20.21000,21.93000,23.22000,21.78667,68.66947,269.04877,-27.27333,92.00000,88.66667
27,2023/6/30 下午 02:11:08,-74.64000,-2.52000,-11.80000,99.00000,106.00000,98.00000,70.00000,96.00000,97.00000,21.93000,25.80000,29.24000,25.65667,74.68253,268.06631,-29.65333,101.00000,87.66667
28,2023/6/30 下午 02:11:08,-77.98000,-0.02000,-12.20000,102.00000,103.00000,104.00000,80.00000,96.00000,97.00000,23.22000,24.51000,31.82000,26.51667,77.98000,269.98530,-30.06667,103.00000,91.00000
29,2023/6/30 下午 02:11:08,-79.16000,0.34000,-11.14000,90.00000,96.00000,87.00000,74.00000,93.00000,96.00000,18.06000,21.50000,24.51000,21.35667,79.16073,270.24609,-29.98667,91.00000,87.66667
30,2023/6/30 下午 02:11:08,-78.10000,3.06000,-11.02000,97.00000,107.00000,103.00000,78.00000,94.00000,97.00000,21.07000,26.23000,31.39000,26.23000,78.15993,272.24373,-28.68667,102.33333,89.66667
31,2023/6/30 下午 02:11:08,-76.32000,-1.24000,-10.42000,105.00000,101.00000,104.00000,80.00000,95.00000,98.00000,24.51000,23.65000,31.82000,26.66000,76.33007,269.06918,-29.32667,103.33333,91.00000
32,2023/6/30 下午 02:11:08,-73.62000,-5.04000,-9.68000,107.00000,106.00000,105.00000,87.00000,95.00000,95.00000,25.37000,25.80000,32.25000,27.80667,73.79231,266.08366,-29.44667,106.00000,92.33333
33,2023/6/30 下午 02:11:08,-69.08000,-14.96000,-8.96000,111.00000,117.00000,118.00000,82.00000,92.00000,97.00000,27.09000,30.53000,37.84000,31.82000,70.68131,257.78069,-31.00000,115.33333,90.33333
34,2023/6/30 下午 02:11:08,-65.04000,-7.48000,-3.50000,101.00000,102.00000,102.00000,85.00000,94.00000,95.00000,22.79000,24.08000,30.96000,25.94333,65.46871,263.43946,-25.34000,101.66667,91.33333
35,2023/6/30 下午 02:11:08,-66.44000,-9.50000,-3.76000,93.00000,99.00000,94.00000,87.00000,93.00000,94.00000,19.35000,22.79000,27.52000,23.22000,67.11575,261.86265,-26.56667,95.33333,91.33333
36,2023/6/30 下午 02:11:08,-69.26000,-7.96000,-6.98000,111.00000,110.00000,108.00000,83.00000,94.00000,97.00000,27.09000,27.52000,33.54000,29.38333,69.71592,263.44380,-28.06667,109.66667,91.33333
37,2023/6/30 下午 02:11:08,-65.48000,-9.08000,-1.60000,110.00000,109.00000,113.00000,88.00000,95.00000,95.00000,26.66000,27.09000,35.69000,29.81333,66.10656,262.10524,-25.38667,110.66667,92.66667
38,2023/6/30 下午 02:11:08,-64.28000,-9.26000,-3.36000,112.00000,115.00000,114.00000,88.00000,95.00000,96.00000,27.52000,29.67000,36.12000,31.10333,64.94356,261.80252,-25.63333,113.66667,93.00000
39,2023/6/30 下午 02:11:08,-64.90000,-4.72000,-2.58000,111.00000,109.00000,104.00000,85.00000,93.00000,97.00000,27.09000,27.09000,31.82000,28.66667,65.07141,265.84036,-24.06667,108.00000,91.66667
40,2023/6/30 下午 02:11:08,-62.76000,-4.68000,-2.62000,98.00000,103.00000,106.00000,72.00000,93.00000,95.00000,21.50000,24.51000,32.68000,26.23000,62.93425,265.73536,-23.35333,102.33333,86.66667
41,2023/6/30 下午 02:11:08,-58.12000,-3.26000,-3.14000,108.00000,109.00000,111.00000,75.00000,89.00000,95.00000,25.80000,27.09000,34.83000,29.24000,58.21136,266.78960,-21.50667,109.33333,86.33333
42,2023/6/30 下午 02:11:08,-62.18000,-3.66000,-7.40000,95.00000,92.00000,105.00000,77.00000,94.00000,96.00000,20.21000,19.78000,32.25000,24.08000,62.28762,266.63138,-24.41333,97.33333,89.00000
43,2023/6/30 下午 02:11:08,-59.26000,-3.96000,-6.76000,99.00000,105.00000,100.00000,83.00000,95.00000,97.00000,21.93000,25.37000,30.10000,25.80000,59.39216,266.17694,-23.32667,101.33333,91.66667
