Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/6/30 上午 11:28:46,-8.11000,-2.74000,-2.34000,79.00000,81.00000,70.00000,95.00000,93.00000,95.00000,12.04000,13.33000,15.48000,13.61667,8.56036,251.33223,-4.39667,76.66667,94.33333
2,2023/6/30 上午 11:28:46,-6.58000,-3.22000,-1.86000,71.00000,67.00000,70.00000,81.00000,95.00000,95.00000,8.60000,7.31000,15.48000,10.46333,7.32563,243.92464,-3.88667,69.33333,90.33333
3,2023/6/30 上午 11:28:46,-10.95000,-0.75000,-1.32000,94.00000,94.00000,85.00000,93.00000,95.00000,97.00000,18.49000,18.92000,21.93000,19.78000,10.97565,266.08175,-4.34000,91.00000,95.00000
4,2023/6/30 上午 11:28:46,-13.40000,-1.05000,-1.86000,106.00000,114.00000,105.00000,94.00000,95.00000,98.00000,23.65000,27.52000,30.53000,27.23333,13.44108,265.51956,-5.43667,108.33333,95.66667
5,2023/6/30 上午 11:28:46,-12.01000,0.26000,-1.38000,86.00000,93.00000,84.00000,87.00000,95.00000,95.00000,15.05000,18.49000,21.50000,18.34667,12.01281,271.24018,-4.37667,87.66667,92.33333
6,2023/6/30 上午 11:28:46,-18.36000,-1.47000,-1.97000,97.00000,93.00000,88.00000,91.00000,94.00000,96.00000,19.78000,18.49000,23.22000,20.49667,18.41875,265.42236,-7.26667,92.66667,93.66667
7,2023/6/30 上午 11:28:46,-22.36000,-0.52000,-1.00000,106.00000,99.00000,95.00000,84.00000,92.00000,97.00000,23.65000,21.07000,26.23000,23.65000,22.36605,268.66778,-7.96000,100.00000,91.00000
8,2023/6/30 上午 11:28:46,-26.33000,-2.06000,-0.66000,91.00000,90.00000,87.00000,87.00000,96.00000,98.00000,17.20000,17.20000,22.79000,19.06333,26.41046,265.52642,-9.68333,89.33333,93.66667
9,2023/6/30 上午 11:28:46,-27.07000,1.46000,-1.23000,96.00000,93.00000,85.00000,91.00000,94.00000,97.00000,19.35000,18.49000,21.93000,19.92333,27.10934,273.08721,-8.94667,91.33333,94.00000
10,2023/6/30 上午 11:28:46,-27.87000,-0.09000,-1.19000,87.00000,82.00000,79.00000,84.00000,95.00000,96.00000,15.48000,13.76000,19.35000,16.19667,27.87014,269.81498,-9.71667,82.66667,91.66667
11,2023/6/30 上午 11:28:46,-30.44000,-1.41000,-1.11000,92.00000,90.00000,83.00000,85.00000,92.00000,97.00000,17.63000,17.20000,21.07000,18.63333,30.47264,267.34792,-10.98667,88.33333,91.33333
12,2023/6/30 上午 11:28:47,-27.18000,-1.25000,-1.51000,88.00000,88.00000,81.00000,78.00000,90.00000,97.00000,15.91000,16.34000,20.21000,17.48667,27.20873,267.36684,-9.98000,85.66667,88.33333
13,2023/6/30 上午 11:28:47,-32.29000,-3.65000,-1.92000,92.00000,83.00000,83.00000,90.00000,93.00000,94.00000,17.63000,14.19000,21.07000,17.63000,32.49564,263.55077,-12.62000,86.00000,92.33333
14,2023/6/30 上午 11:28:47,-32.26000,-2.49000,-1.02000,106.00000,105.00000,98.00000,84.00000,97.00000,94.00000,23.65000,23.65000,27.52000,24.94000,32.35595,265.58636,-11.92333,103.00000,91.66667
