Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/6/30 上午 11:19:46,66.98000,5.75000,-4.32000,97.00000,93.00000,84.00000,80.00000,75.00000,85.00000,19.78000,18.92000,21.50000,20.06667,67.22635,85.09339,22.80333,91.33333,80.00000
2,2023/6/30 上午 11:19:46,74.23000,1.65000,-3.61000,88.00000,91.00000,84.00000,76.00000,74.00000,79.00000,15.91000,18.06000,21.50000,18.49000,74.24833,88.72663,24.09000,87.66667,76.33333
3,2023/6/30 上午 11:19:46,65.65000,4.79000,-2.58000,94.00000,93.00000,91.00000,79.00000,86.00000,87.00000,18.49000,18.92000,24.51000,20.64000,65.82451,85.82694,22.62000,92.66667,84.00000
4,2023/6/30 上午 11:19:46,62.62000,8.10000,-3.95000,78.00000,82.00000,78.00000,74.00000,83.00000,92.00000,11.61000,14.19000,18.92000,14.90667,63.14170,82.62962,22.25667,79.33333,83.00000
5,2023/6/30 上午 11:19:46,64.28000,4.34000,-4.87000,103.00000,102.00000,90.00000,93.00000,82.00000,89.00000,22.36000,22.79000,24.08000,23.07667,64.42634,86.13742,21.25000,98.33333,88.00000
6,2023/6/30 上午 11:19:46,61.81000,5.61000,-5.79000,107.00000,96.00000,102.00000,86.00000,80.00000,91.00000,24.08000,20.21000,29.24000,24.51000,62.06406,84.81393,20.54333,101.66667,85.66667
7,2023/6/30 上午 11:19:46,60.14000,5.51000,-5.35000,97.00000,84.00000,80.00000,80.00000,79.00000,87.00000,19.78000,15.05000,19.78000,18.20333,60.39189,84.76520,20.10000,87.00000,82.00000
8,2023/6/30 上午 11:19:46,58.53000,5.25000,-5.18000,80.00000,78.00000,68.00000,88.00000,79.00000,77.00000,12.47000,12.47000,14.62000,13.18667,58.76499,84.87442,19.53333,75.33333,81.33333
9,2023/6/30 上午 11:19:46,58.75000,1.04000,-7.69000,90.00000,92.00000,90.00000,81.00000,79.00000,93.00000,16.77000,18.49000,24.08000,19.78000,58.75920,88.98585,17.36667,90.66667,84.33333
10,2023/6/30 上午 11:19:46,56.05000,0.03000,-8.02000,105.00000,97.00000,100.00000,85.00000,78.00000,92.00000,23.22000,20.64000,28.38000,24.08000,56.05001,89.96933,16.02000,100.66667,85.00000
11,2023/6/30 上午 11:19:46,54.53000,0.30000,-5.88000,115.00000,112.00000,116.00000,90.00000,86.00000,84.00000,27.52000,27.09000,35.26000,29.95667,54.53083,89.68479,16.31667,114.33333,86.66667
12,2023/6/30 上午 11:19:46,46.71000,0.68000,-6.34000,81.00000,81.00000,72.00000,83.00000,80.00000,83.00000,12.90000,13.76000,16.34000,14.33333,46.71495,89.16595,13.68333,78.00000,82.00000
13,2023/6/30 上午 11:19:46,49.29000,1.65000,-5.50000,83.00000,86.00000,83.00000,86.00000,85.00000,90.00000,13.76000,15.91000,21.07000,16.91333,49.31761,88.08272,15.14667,84.00000,87.00000
14,2023/6/30 上午 11:19:46,53.13000,3.12000,-5.17000,99.00000,94.00000,95.00000,85.00000,82.00000,84.00000,20.64000,19.35000,26.23000,22.07333,53.22153,86.63923,17.02667,96.00000,83.66667
15,2023/6/30 上午 11:19:46,50.04000,5.20000,-3.46000,81.00000,75.00000,74.00000,79.00000,76.00000,92.00000,12.90000,11.18000,17.20000,13.76000,50.30946,84.06730,17.26000,76.66667,82.33333
16,2023/6/30 上午 11:19:46,48.81000,4.42000,-2.82000,82.00000,83.00000,82.00000,78.00000,82.00000,89.00000,13.33000,14.62000,20.64000,16.19667,49.00972,84.82568,16.80333,82.33333,83.00000
17,2023/6/30 上午 11:19:46,48.81000,0.89000,-2.70000,90.00000,89.00000,84.00000,80.00000,88.00000,90.00000,16.77000,17.20000,21.50000,18.49000,48.81811,88.95539,15.66667,87.66667,86.00000
18,2023/6/30 上午 11:19:46,47.78000,3.73000,-2.10000,87.00000,85.00000,83.00000,79.00000,83.00000,94.00000,15.48000,15.48000,21.07000,17.34333,47.92537,85.53619,16.47000,85.00000,85.33333
19,2023/6/30 上午 11:19:46,45.07000,3.64000,-2.23000,92.00000,88.00000,85.00000,82.00000,87.00000,89.00000,17.63000,16.77000,21.93000,18.77667,45.21675,85.38263,15.49333,88.33333,86.00000
20,2023/6/30 上午 11:19:46,43.79000,5.13000,-2.38000,91.00000,89.00000,77.00000,90.00000,80.00000,92.00000,17.20000,17.20000,18.49000,17.63000,44.08947,83.31825,15.51333,85.66667,87.33333
21,2023/6/30 上午 11:19:46,41.49000,3.67000,-2.55000,83.00000,77.00000,75.00000,90.00000,92.00000,92.00000,13.76000,12.04000,17.63000,14.47667,41.65200,84.94506,14.20333,78.33333,91.33333
22,2023/6/30 上午 11:19:46,42.62000,2.87000,-3.66000,108.00000,107.00000,105.00000,90.00000,93.00000,93.00000,24.51000,24.94000,30.53000,26.66000,42.71652,86.14756,13.94333,106.66667,92.00000
23,2023/6/30 上午 11:19:47,42.08000,3.58000,-3.59000,104.00000,99.00000,95.00000,87.00000,89.00000,95.00000,22.79000,21.50000,26.23000,23.50667,42.23201,85.13721,14.02333,99.33333,90.33333
24,2023/6/30 上午 11:19:47,41.34000,3.90000,-4.06000,95.00000,94.00000,92.00000,86.00000,81.00000,90.00000,18.92000,19.35000,24.94000,21.07000,41.52355,84.61069,13.72667,93.66667,85.66667
25,2023/6/30 上午 11:19:47,36.52000,2.07000,-4.74000,98.00000,94.00000,87.00000,91.00000,78.00000,91.00000,20.21000,19.35000,22.79000,20.78333,36.57862,86.75587,11.28333,93.00000,86.66667
26,2023/6/30 上午 11:19:47,35.75000,4.62000,-2.71000,72.00000,76.00000,74.00000,88.00000,82.00000,94.00000,9.03000,11.61000,17.20000,12.61333,36.04729,82.63643,12.55333,74.00000,88.00000
27,2023/6/30 上午 11:19:47,30.87000,4.48000,-1.33000,79.00000,83.00000,83.00000,79.00000,87.00000,93.00000,12.04000,14.62000,21.07000,15.91000,31.19339,81.74261,11.34000,81.66667,86.33333
28,2023/6/30 上午 11:19:47,29.81000,2.22000,-1.69000,110.00000,102.00000,102.00000,88.00000,94.00000,92.00000,25.37000,22.79000,29.24000,25.80000,29.89255,85.74095,10.11333,104.66667,91.33333
29,2023/6/30 上午 11:19:47,30.87000,1.81000,-2.40000,103.00000,90.00000,87.00000,93.00000,88.00000,93.00000,22.36000,17.63000,22.79000,20.92667,30.92302,86.64442,10.09333,93.33333,91.33333
30,2023/6/30 上午 11:19:47,29.23000,2.75000,-2.79000,96.00000,96.00000,88.00000,96.00000,94.00000,92.00000,19.35000,20.21000,23.22000,20.92667,29.35908,84.62535,9.73000,93.33333,94.00000
31,2023/6/30 上午 11:19:47,27.91000,1.73000,-1.59000,97.00000,93.00000,86.00000,90.00000,93.00000,94.00000,19.78000,18.92000,22.36000,20.35333,27.96357,86.45306,9.35000,92.00000,92.33333
32,2023/6/30 上午 11:19:47,25.36000,3.03000,-1.01000,80.00000,79.00000,72.00000,88.00000,90.00000,89.00000,12.47000,12.90000,16.34000,13.90333,25.54037,83.18663,9.12667,77.00000,89.00000
33,2023/6/30 上午 11:19:47,18.98000,3.12000,-0.66000,78.00000,75.00000,81.00000,87.00000,92.00000,95.00000,11.61000,11.18000,20.21000,14.33333,19.23473,80.66500,7.14667,78.00000,91.33333
