Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/6/30 下午 05:49:45,-94.42000,-5.58000,0.24000,112.00000,105.00000,110.00000,90.00000,88.00000,91.00000,30.53000,27.95000,34.83000,31.10333,94.58474,266.61789,-33.25333,109.00000,89.66667
2,2023/6/30 下午 05:49:45,-102.90000,-4.08000,-1.08000,99.00000,106.00000,105.00000,75.00000,92.00000,92.00000,24.94000,28.38000,32.68000,28.66667,102.98086,267.72940,-36.02000,103.33333,86.33333
3,2023/6/30 下午 05:49:45,-93.46000,-2.72000,-0.18000,94.00000,95.00000,92.00000,77.00000,88.00000,91.00000,22.79000,23.65000,27.09000,24.51000,93.49957,268.33297,-32.12000,93.66667,85.33333
4,2023/6/30 下午 05:49:45,-101.76001,-3.96000,-0.54000,95.00000,98.00000,95.00000,79.00000,89.00000,96.00000,23.22000,24.94000,28.38000,25.51333,101.83703,267.77145,-35.42000,96.00000,88.00000
5,2023/6/30 下午 05:49:45,-94.32000,-4.80000,0.80000,103.00000,104.00000,109.00000,83.00000,88.00000,92.00000,26.66000,27.52000,34.40000,29.52667,94.44206,267.08670,-32.77333,105.33333,87.66667
6,2023/6/30 下午 05:49:45,-93.46000,-7.96000,-0.60000,97.00000,99.00000,102.00000,75.00000,90.00000,93.00000,24.08000,25.37000,31.39000,26.94667,93.79836,265.13186,-34.00667,99.33333,86.00000
7,2023/6/30 下午 05:49:45,-95.06000,-3.18000,-0.78000,98.00000,93.00000,100.00000,76.00000,88.00000,93.00000,24.51000,22.79000,30.53000,25.94333,95.11318,268.08402,-33.00667,97.00000,85.66667
8,2023/6/30 下午 05:49:45,-96.98000,-6.64000,-0.84000,109.00000,114.00000,109.00000,82.00000,87.00000,93.00000,29.24000,31.82000,34.40000,31.82000,97.20705,266.08320,-34.82000,110.66667,87.33333
9,2023/6/30 下午 05:49:45,-96.92000,-0.54000,0.00000,98.00000,103.00000,95.00000,78.00000,89.00000,94.00000,24.51000,27.09000,28.38000,26.66000,96.92151,269.68077,-32.48667,98.66667,87.00000
10,2023/6/30 下午 05:49:46,-102.42000,-2.30000,-1.70000,100.00000,99.00000,98.00000,85.00000,90.00000,97.00000,25.37000,25.37000,29.67000,26.80333,102.44582,268.71355,-35.47333,99.00000,90.66667
11,2023/6/30 下午 05:49:46,-99.92000,-6.18000,-0.96000,106.00000,105.00000,103.00000,87.00000,91.00000,96.00000,27.95000,27.95000,31.82000,29.24000,100.11093,266.46079,-35.68667,104.66667,91.33333
12,2023/6/30 下午 05:49:46,-102.60000,-7.32000,0.96000,101.00000,106.00000,97.00000,72.00000,91.00000,95.00000,25.80000,28.38000,29.24000,27.80667,102.86079,265.91915,-36.32000,101.33333,86.00000
13,2023/6/30 下午 05:49:46,-100.64000,-1.72000,-2.10000,110.00000,114.00000,113.00000,86.00000,97.00000,95.00000,29.67000,31.82000,36.12000,32.53667,100.65470,269.02087,-34.82000,112.33333,92.66667
14,2023/6/30 下午 05:49:46,-95.66000,-4.08000,-0.98000,89.00000,88.00000,95.00000,75.00000,89.00000,93.00000,20.64000,20.64000,28.38000,23.22000,95.74697,267.55775,-33.57333,90.66667,85.66667
15,2023/6/30 下午 05:49:46,-97.18000,-2.92000,0.94000,93.00000,105.00000,90.00000,81.00000,88.00000,90.00000,22.36000,27.95000,26.23000,25.51333,97.22386,268.27893,-33.05333,96.00000,86.33333
16,2023/6/30 下午 05:49:46,-94.94000,-0.70000,1.86000,105.00000,104.00000,106.00000,82.00000,86.00000,92.00000,27.52000,27.52000,33.11000,29.38333,94.94258,269.57756,-31.26000,105.00000,86.66667
17,2023/6/30 下午 05:49:46,-99.92000,0.22000,2.56000,107.00000,111.00000,106.00000,86.00000,94.00000,95.00000,28.38000,30.53000,33.11000,30.67333,99.92024,270.12615,-32.38000,108.00000,91.66667
18,2023/6/30 下午 05:49:46,-95.60000,-0.06000,2.44000,110.00000,114.00000,111.00000,89.00000,89.00000,92.00000,29.67000,31.82000,35.26000,32.25000,95.60002,269.96404,-31.07333,111.66667,90.00000
