Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/6/30 上午 11:06:20,13.21000,0.75000,-0.34000,97.00000,107.00000,95.00000,94.00000,93.00000,97.00000,20.64000,25.80000,27.09000,24.51000,13.23127,86.75051,4.54000,99.66667,94.66667
2,2023/6/30 上午 11:06:20,13.66000,0.91000,-0.26000,109.00000,108.00000,111.00000,81.00000,93.00000,98.00000,25.80000,26.23000,33.97000,28.66667,13.69028,86.18871,4.77000,109.33333,90.66667
3,2023/6/30 上午 11:06:20,13.14000,0.85000,-0.28000,102.00000,99.00000,108.00000,91.00000,98.00000,97.00000,22.79000,22.36000,32.68000,25.94333,13.16746,86.29881,4.57000,103.00000,95.33333
4,2023/6/30 上午 11:06:20,12.54000,0.58000,-0.32000,121.00000,121.00000,118.00000,95.00000,96.00000,97.00000,30.96000,31.82000,36.98000,33.25333,12.55341,87.35184,4.26667,120.00000,96.00000
5,2023/6/30 上午 11:06:20,11.79000,0.84000,-0.51000,102.00000,106.00000,101.00000,92.00000,92.00000,98.00000,22.79000,25.37000,29.67000,25.94333,11.81989,85.92474,4.04000,103.00000,94.00000
6,2023/6/30 上午 11:06:20,11.83000,1.19000,-0.36000,100.00000,109.00000,103.00000,96.00000,95.00000,97.00000,21.93000,26.66000,30.53000,26.37333,11.88970,84.25584,4.22000,104.00000,96.00000
7,2023/6/30 上午 11:06:20,9.36000,1.89000,-0.28000,78.00000,72.00000,64.00000,91.00000,93.00000,93.00000,12.47000,10.75000,13.76000,12.32667,9.54891,78.58416,3.65667,71.33333,92.33333
8,2023/6/30 上午 11:06:20,9.95000,1.35000,-0.44000,125.00000,119.00000,126.00000,95.00000,97.00000,97.00000,32.68000,30.96000,40.42000,34.68667,10.04117,82.27338,3.62000,123.33333,96.33333
9,2023/6/30 上午 11:06:20,9.48000,1.17000,-0.25000,120.00000,111.00000,99.00000,97.00000,96.00000,96.00000,30.53000,27.52000,28.81000,28.95333,9.55193,82.96426,3.46667,110.00000,96.33333
10,2023/6/30 上午 11:06:20,9.98000,0.98000,-0.41000,98.00000,81.00000,83.00000,98.00000,95.00000,97.00000,21.07000,14.62000,21.93000,19.20667,10.02800,84.39174,3.51667,87.33333,96.66667
