Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/6/30 上午 11:34:09,-77.18000,-10.90000,-4.36000,97.00000,106.00000,97.00000,77.00000,94.00000,97.00000,17.20000,21.50000,25.37000,21.35667,77.94589,261.96138,-30.81333,100.00000,89.33333
2,2023/6/30 上午 11:34:09,-75.12000,-3.48000,-5.24000,100.00000,94.00000,90.00000,82.00000,95.00000,92.00000,18.49000,16.34000,22.36000,19.06333,75.20057,267.34762,-27.94667,94.66667,89.66667
3,2023/6/30 上午 11:34:09,-74.46000,-4.98000,-0.56000,99.00000,98.00000,96.00000,80.00000,95.00000,95.00000,18.06000,18.06000,24.94000,20.35333,74.62635,266.17367,-26.66667,97.66667,90.00000
4,2023/6/30 上午 11:34:09,-77.58000,-6.70000,-3.96000,102.00000,100.00000,101.00000,85.00000,91.00000,92.00000,19.35000,18.92000,27.09000,21.78667,77.86878,265.06404,-29.41333,101.00000,89.33333
5,2023/6/30 上午 11:34:09,-77.84000,-5.38000,-5.84000,104.00000,106.00000,105.00000,69.00000,89.00000,98.00000,20.21000,21.50000,28.81000,23.50667,78.02570,266.04622,-29.68667,105.00000,85.33333
6,2023/6/30 上午 11:34:09,-73.92000,3.34000,-8.26000,96.00000,104.00000,98.00000,69.00000,93.00000,97.00000,16.77000,20.64000,25.80000,21.07000,73.99542,272.58709,-26.28000,99.33333,86.33333
7,2023/6/30 上午 11:34:09,-75.58000,0.56000,-6.56000,100.00000,97.00000,101.00000,71.00000,92.00000,91.00000,18.49000,17.63000,27.09000,21.07000,75.58208,270.42452,-27.19333,99.33333,84.66667
8,2023/6/30 上午 11:34:09,-73.46000,4.54000,-4.00000,104.00000,104.00000,98.00000,83.00000,95.00000,97.00000,20.21000,20.64000,25.80000,22.21667,73.60016,273.53652,-24.30667,102.00000,91.66667
9,2023/6/30 上午 11:34:09,-80.66000,-1.02000,-8.78000,95.00000,99.00000,94.00000,68.00000,95.00000,97.00000,16.34000,18.49000,24.08000,19.63667,80.66645,269.27549,-30.15333,96.00000,86.66667
10,2023/6/30 上午 11:34:09,-80.84000,4.24000,-10.24000,109.00000,106.00000,108.00000,77.00000,97.00000,96.00000,22.36000,21.50000,30.10000,24.65333,80.95111,273.00237,-28.94667,107.66667,90.00000
11,2023/6/30 上午 11:34:09,-75.52000,-3.98000,-12.64000,100.00000,104.00000,101.00000,71.00000,95.00000,96.00000,18.49000,20.64000,27.09000,22.07333,75.62481,266.98323,-30.71333,101.66667,87.33333
12,2023/6/30 上午 11:34:09,-77.48000,-3.40000,-12.40000,100.00000,106.00000,101.00000,83.00000,97.00000,95.00000,18.49000,21.50000,27.09000,22.36000,77.55456,267.48734,-31.09333,102.33333,91.66667
13,2023/6/30 上午 11:34:09,-78.26000,0.16000,-9.88000,82.00000,91.00000,86.00000,70.00000,87.00000,97.00000,10.75000,15.05000,20.64000,15.48000,78.26016,270.11714,-29.32667,86.33333,84.66667
14,2023/6/30 上午 11:34:09,-72.44000,0.36000,-8.70000,94.00000,99.00000,94.00000,77.00000,95.00000,96.00000,15.91000,18.49000,24.08000,19.49333,72.44089,270.28474,-26.92667,95.66667,89.33333
15,2023/6/30 上午 11:34:09,-78.38000,-0.80000,-8.52000,99.00000,100.00000,91.00000,82.00000,92.00000,97.00000,18.06000,18.92000,22.79000,19.92333,78.38408,269.41522,-29.23333,96.66667,90.33333
16,2023/6/30 上午 11:34:09,-71.42000,-6.72000,-7.78000,115.00000,113.00000,113.00000,82.00000,98.00000,97.00000,24.94000,24.51000,32.25000,27.23333,71.73545,264.62479,-28.64000,113.66667,92.33333
17,2023/6/30 上午 11:34:09,-73.40000,1.54000,-6.84000,98.00000,102.00000,98.00000,68.00000,93.00000,95.00000,17.63000,19.78000,25.80000,21.07000,73.41616,271.20194,-26.23333,99.33333,85.33333
18,2023/6/30 上午 11:34:09,-78.90000,-0.62000,-7.22000,103.00000,103.00000,102.00000,75.00000,96.00000,96.00000,19.78000,20.21000,27.52000,22.50333,78.90243,269.54978,-28.91333,102.66667,89.00000
19,2023/6/30 上午 11:34:09,-80.20000,-4.86000,-8.02000,116.00000,114.00000,121.00000,77.00000,95.00000,95.00000,25.37000,24.94000,35.69000,28.66667,80.34712,266.53220,-31.02667,117.00000,89.00000
20,2023/6/30 上午 11:34:09,-67.74000,1.78000,-10.08000,92.00000,97.00000,88.00000,71.00000,88.00000,92.00000,15.05000,17.63000,21.50000,18.06000,67.76338,271.50521,-25.34667,92.33333,83.66667
21,2023/6/30 上午 11:34:09,-73.30000,-0.06000,-10.60000,112.00000,111.00000,107.00000,72.00000,92.00000,93.00000,23.65000,23.65000,29.67000,25.65667,73.30002,269.95310,-27.98667,110.00000,85.66667
