y[cm],u[cm/s],v[cm/s],vorticity[1/s]
39.746851056699,26.540505033248667,-0.044866894617333335,-10.052246956763334
39.493686400299,27.02089594125,-0.12341265987599999,-11.806348449647666
39.240521743899,27.690297151876667,-0.12001226100633333,-17.37827894586033
38.987357087399,28.574810381759335,-0.134103424231,-19.303987169542665
38.734192431398,29.444608776851666,-0.15226456470833336,-17.966474427941666
38.481027774399,30.205383931883336,-0.163983370251,-16.247617400189
38.2278631184,30.928016598943003,-0.18009684020133335,-14.579042401186667
37.9746984624,31.54689921099967,-0.188385546166,-12.132570003327332
37.721533805398,32.03226097309733,-0.18343012676566664,-10.940711138547664
37.468369149398,32.514855886465334,-0.17094441236366667,-11.429885104978332
37.215204492399,33.03042653617266,-0.18745674794433334,-9.998298429161
36.9620398364,33.41166333904,-0.19297025716966668,-8.216763487665
36.7088751804,33.762962496967994,-0.20206506562766666,-7.751341165008334
36.455710523399,34.100820708655,-0.21453092778966668,-6.934606338258999
36.2025458674,34.39718684881266,-0.21825552213133337,-6.173220408473
35.949381210401,34.66712202623267,-0.2187117709503333,-5.568935684891
35.696216554397,34.904043955631664,-0.221417607501,-4.818691146565
35.443051898398,35.113728213007,-0.22000123701066665,-4.447673970908333
35.189887241398,35.320567564398,-0.216642098907,-4.266115095658667
34.936722585398,35.510310171452,-0.217962700305,-3.8074903713766663
34.683557929399,35.676252058608334,-0.21970768708433333,-3.6158703393883336
34.430393272399,35.843877522675996,-0.219433360401,-3.8855642242659996
34.177228616399,36.03346034613867,-0.21567885156333333,-3.9416249254966664
33.924063959401,36.212814585093,-0.20961275961933334,-3.6664505776686664
33.670899303399,36.378156219922,-0.209335134804,-3.422352080331333
33.417734647402,36.531099113214665,-0.207205244642,-3.3946225979206672
33.164569990396,36.68883389972533,-0.20495065397266665,-3.393812570688333
32.9114053344,36.841708297598004,-0.20371887226766663,-3.2293677384386665
32.658240677397,36.989045418489006,-0.199954216241,-3.1159638597156665
32.405076021401,37.130474026835664,-0.198206145599,-3.0363331714750004
32.151911365398,37.26762723663,-0.20312338178066666,-2.9400285911983333
31.898746708395,37.405491841387,-0.20244887644266665,-2.936789860308
31.6455820524,37.542556652849335,-0.20023811483933332,-2.9049988622900003
31.392417395396,37.673619305117,-0.198362501012,-2.922119362699
31.139252739401,37.81276774882,-0.19863886235566666,-3.0892290255733332
30.886088083397,37.961010455099,-0.19298728692599998,-3.244782925875333
30.632923426403,38.112380110613664,-0.18409410825866668,-3.1904575360176666
30.379758770396,38.253460053818664,-0.17099936034333332,-3.1036054236779997
30.126594116403,38.39951236556967,-0.16325919469333333,-3.1526998098833334
29.873429456397,38.544247564476336,-0.15653700332166665,-3.05000698706
29.620264796402996,38.68240240152467,-0.14287035217666666,-2.9735455799226664
29.367100146398,38.817624368052,-0.135063531958,-2.8438428969916667
29.113935486393,38.945950644438334,-0.13132858223866664,-2.7654152420236664
28.860770836402,39.075922518170664,-0.12925523648700002,-2.771124226824
28.607606176397997,39.204461140940005,-0.12784820724666665,-2.6701610530513338
28.354441516398,39.322688297833,-0.12520541291733334,-2.4307204634596666
28.101276866395995,39.43192752990567,-0.12447184205266666,-2.3152328732396668
27.848112206402003,39.53598246795,-0.12718389699933333,-2.290219443269
27.594947546399,39.64191146879167,-0.132111880135,-2.309940840915
27.3417828964,39.75022759704299,-0.13165972607333332,-2.3246833317533335
27.088618236397,39.85632720094466,-0.125499066335,-2.2395883404713337
26.835453576403996,39.95690528027433,-0.12053925957566665,-2.129077145249333
26.582288926395005,40.05167660121667,-0.11717449442033334,-2.025320612938333
26.329124266393,40.144479254848335,-0.11507547678966666,-2.078925697205
26.075959616403,40.245008855634005,-0.11307146222233333,-2.134462102617333
25.822794956402003,40.342101443111,-0.11314047649966667,-2.0260622415273333
25.569630296395,40.42894065969966,-0.11371896766166667,-1.805526697177667
25.316465646396,40.506691777221334,-0.10844061618766666,-1.777583004786
25.063300986404,40.588415012049,-0.09776414588800002,-1.885601494026
24.810136326403,40.67511752099966,-0.08828436012,-1.9128224959533335
24.556971676397996,40.762605616398666,-0.08504085108733334,-1.793537051299
24.303807016398,40.84031887942967,-0.08313745139866667,-1.652845368926
24.050642356406,40.912466280755005,-0.080380083274,-1.6263961852863333
23.797477706393,40.98867211029567,-0.078996927309,-1.621132723836
23.544313046393,41.063426126375,-0.07933586326533333,-1.571612514798
