T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
6.000,10182.035,225550.621,133186.031,16229.070,9873.527,3207.181,3730.524,0.000,-2.588,-0.298,2.794,-0.975,0.641,
