Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/2/7 下午 03:02:14,22.64000,1.73000,-1.89000,60.00000,61.00000,50.00000,84.00000,71.00000,78.00000,6.02000,6.02000,8.17000,6.73667,22.70600,85.63032,7.49333,57.00000,77.66667
2,2023/2/7 下午 03:02:14,23.84000,-0.04000,-2.30000,53.00000,61.00000,51.00000,79.00000,71.00000,76.00000,3.01000,6.02000,8.60000,5.87667,23.84003,90.09613,7.16667,55.00000,75.33333
3,2023/2/7 下午 03:02:14,23.41000,1.52000,-1.31000,75.00000,76.00000,76.00000,74.00000,88.00000,85.00000,12.47000,12.47000,19.35000,14.76333,23.45929,86.28503,7.87333,75.66667,82.33333
4,2023/2/7 下午 03:02:14,21.03000,1.96000,-1.64000,59.00000,68.00000,50.00000,89.00000,86.00000,82.00000,5.59000,9.03000,8.17000,7.59667,21.12114,84.67540,7.11667,59.00000,85.66667
5,2023/2/7 下午 03:02:14,21.84000,2.46000,-2.05000,69.00000,74.00000,66.00000,88.00000,82.00000,86.00000,9.89000,11.61000,15.05000,12.18333,21.97811,83.57344,7.41667,69.66667,85.33333
6,2023/2/7 下午 03:02:14,21.36000,2.67000,-1.91000,55.00000,50.00000,46.00000,79.00000,68.00000,88.00000,3.87000,1.29000,6.45000,3.87000,21.52623,82.87498,7.37333,50.33333,78.33333
7,2023/2/7 下午 03:02:14,23.71000,3.20000,-1.84000,55.00000,67.00000,61.00000,85.00000,88.00000,89.00000,3.87000,8.60000,12.90000,8.45667,23.92497,82.31357,8.35667,61.00000,87.33333
8,2023/2/7 下午 03:02:14,23.95000,2.58000,-2.06000,90.00000,92.00000,96.00000,93.00000,90.00000,92.00000,18.92000,19.35000,27.95000,22.07333,24.08856,83.85156,8.15667,92.66667,91.66667
9,2023/2/7 下午 03:02:14,22.61000,1.25000,-1.51000,69.00000,65.00000,54.00000,91.00000,84.00000,87.00000,9.89000,7.74000,9.89000,9.17333,22.64453,86.83561,7.45000,62.66667,87.33333
10,2023/2/7 下午 03:02:14,24.11000,2.19000,-0.99000,67.00000,62.00000,62.00000,81.00000,88.00000,92.00000,9.03000,6.45000,13.33000,9.60333,24.20926,84.80986,8.43667,63.66667,87.00000
11,2023/2/7 下午 03:02:14,22.40000,2.79000,-1.10000,65.00000,67.00000,56.00000,90.00000,94.00000,92.00000,8.17000,8.60000,10.75000,9.17333,22.57308,82.90017,8.03000,62.66667,92.00000
12,2023/2/7 下午 03:02:14,22.37000,2.39000,-1.12000,57.00000,62.00000,54.00000,82.00000,84.00000,90.00000,4.73000,6.45000,9.89000,7.02333,22.49731,83.90168,7.88000,57.66667,85.33333
13,2023/2/7 下午 03:02:14,22.56000,2.90000,-1.15000,61.00000,58.00000,47.00000,82.00000,86.00000,88.00000,6.45000,4.73000,6.88000,6.02000,22.74563,82.67502,8.10333,55.33333,85.33333
14,2023/2/7 下午 03:02:14,21.35000,1.83000,-1.78000,69.00000,67.00000,58.00000,84.00000,84.00000,93.00000,9.89000,8.60000,11.61000,10.03333,21.42828,85.10091,7.13333,64.66667,87.00000
15,2023/2/7 下午 03:02:14,21.37000,0.28000,-1.73000,80.00000,68.00000,72.00000,92.00000,90.00000,92.00000,14.62000,9.03000,17.63000,13.76000,21.37183,89.24933,6.64000,73.33333,91.33333
16,2023/2/7 下午 03:02:14,19.55000,0.66000,-1.89000,57.00000,57.00000,49.00000,84.00000,70.00000,78.00000,4.73000,4.30000,7.74000,5.59000,19.56114,88.06645,6.10667,54.33333,77.33333
17,2023/2/7 下午 03:02:14,19.18000,1.76000,-1.03000,60.00000,56.00000,48.00000,84.00000,84.00000,89.00000,6.02000,3.87000,7.31000,5.73333,19.26058,84.75709,6.63667,54.66667,85.66667
18,2023/2/7 下午 03:02:14,19.62000,2.74000,-1.00000,56.00000,61.00000,49.00000,89.00000,85.00000,93.00000,4.30000,6.02000,7.74000,6.02000,19.81040,82.04987,7.12000,55.33333,89.00000
19,2023/2/7 下午 03:02:14,19.57000,1.53000,-1.58000,56.00000,55.00000,40.00000,83.00000,75.00000,94.00000,4.30000,3.44000,3.87000,3.87000,19.62972,85.52966,6.50667,50.33333,84.00000
20,2023/2/7 下午 03:02:14,17.97000,0.97000,-2.41000,60.00000,54.00000,54.00000,87.00000,85.00000,87.00000,6.02000,3.01000,9.89000,6.30667,17.99616,86.91024,5.51000,56.00000,86.33333
21,2023/2/7 下午 03:02:14,18.89000,1.26000,-2.23000,61.00000,70.00000,47.00000,87.00000,83.00000,77.00000,6.45000,9.89000,6.88000,7.74000,18.93197,86.18391,5.97333,59.33333,82.33333
22,2023/2/7 下午 03:02:14,20.60000,1.30000,-2.30000,57.00000,61.00000,40.00000,88.00000,87.00000,86.00000,4.73000,6.02000,3.87000,4.87333,20.64098,86.38904,6.53333,52.66667,87.00000
23,2023/2/7 下午 03:02:14,20.37000,1.40000,-1.99000,74.00000,67.00000,55.00000,93.00000,94.00000,84.00000,12.04000,8.60000,10.32000,10.32000,20.41805,86.06833,6.59333,65.33333,90.33333
24,2023/2/7 下午 03:02:14,19.85000,0.81000,-1.71000,59.00000,67.00000,55.00000,89.00000,90.00000,87.00000,5.59000,8.60000,10.32000,8.17000,19.86652,87.66328,6.31667,60.33333,88.66667
