Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/2/7 下午 03:59:48,-126.92000,-10.02000,-5.22000,106.00000,117.00000,110.00000,78.00000,87.00000,92.00000,22.79000,26.66000,31.82000,27.09000,127.31491,265.48601,-47.38667,111.00000,85.66667
2,2023/2/7 下午 03:59:48,-130.10000,-9.46000,-3.98000,122.00000,123.00000,120.00000,85.00000,89.00000,91.00000,29.67000,29.24000,36.12000,31.67667,130.44348,265.84115,-47.84667,121.66667,88.33333
3,2023/2/7 下午 03:59:48,-124.46001,-9.68000,-0.66000,106.00000,117.00000,111.00000,83.00000,93.00000,92.00000,22.79000,26.66000,32.25000,27.23333,124.83587,265.55272,-44.93334,111.33333,89.33333
4,2023/2/7 下午 03:59:48,-123.68000,-13.88000,-0.42000,107.00000,108.00000,105.00000,84.00000,94.00000,94.00000,23.22000,22.79000,29.67000,25.22667,124.45640,263.59677,-45.99333,106.66667,90.66667
5,2023/2/7 下午 03:59:48,-118.70000,-13.10000,-1.48000,99.00000,112.00000,107.00000,90.00000,89.00000,91.00000,19.78000,24.51000,30.53000,24.94000,119.42069,263.70219,-44.42667,106.00000,90.00000
6,2023/2/7 下午 03:59:48,-119.52000,-10.30000,-0.74000,118.00000,120.00000,112.00000,89.00000,92.00000,94.00000,27.95000,27.95000,32.68000,29.52667,119.96299,265.07453,-43.52000,116.66667,91.66667
7,2023/2/7 下午 03:59:48,-115.14000,-3.84000,-5.96000,117.00000,116.00000,116.00000,84.00000,92.00000,94.00000,27.52000,26.23000,34.40000,29.38333,115.20401,268.08985,-41.64667,116.33333,90.00000
8,2023/2/7 下午 03:59:48,-117.22000,-2.90000,-9.92000,105.00000,109.00000,102.00000,84.00000,92.00000,95.00000,22.36000,23.22000,28.38000,24.65333,117.25586,268.58280,-43.34667,105.33333,90.33333
9,2023/2/7 下午 03:59:48,-122.14000,-2.48000,-5.52000,113.00000,113.00000,112.00000,91.00000,97.00000,95.00000,25.80000,24.94000,32.68000,27.80667,122.16518,268.83679,-43.38000,112.66667,94.33333
10,2023/2/7 下午 03:59:48,-113.42000,5.26000,-1.92000,106.00000,109.00000,100.00000,80.00000,87.00000,89.00000,22.79000,23.22000,27.52000,24.51000,113.54190,272.65526,-36.69333,105.00000,85.33333
11,2023/2/7 下午 03:59:48,-114.58000,-3.54000,-9.32000,109.00000,115.00000,113.00000,84.00000,93.00000,95.00000,24.08000,25.80000,33.11000,27.66333,114.63467,268.23038,-42.48000,112.33333,90.66667
12,2023/2/7 下午 03:59:48,-116.74000,-2.62000,-10.30000,105.00000,112.00000,103.00000,87.00000,97.00000,95.00000,22.36000,24.51000,28.81000,25.22667,116.76940,268.71432,-43.22000,106.66667,93.00000
13,2023/2/7 下午 03:59:48,-106.06000,-10.46000,-8.86000,124.00000,124.00000,125.00000,87.00000,96.00000,96.00000,30.53000,29.67000,38.27000,32.82333,106.57456,264.36751,-41.79333,124.33333,93.00000
14,2023/2/7 下午 03:59:48,-101.76001,-7.78000,-10.94000,103.00000,104.00000,106.00000,79.00000,95.00000,96.00000,21.50000,21.07000,30.10000,24.22333,102.05698,265.62799,-40.16000,104.33333,90.00000
15,2023/2/7 下午 03:59:48,-113.84000,-8.90000,-5.84000,112.00000,119.00000,119.00000,77.00000,90.00000,91.00000,25.37000,27.52000,35.69000,29.52667,114.18737,265.52971,-42.86000,116.66667,86.00000
16,2023/2/7 下午 03:59:48,-110.64000,-9.84000,-4.10000,112.00000,120.00000,116.00000,88.00000,96.00000,93.00000,25.37000,27.95000,34.40000,29.24000,111.07671,264.91765,-41.52667,116.00000,92.33333
17,2023/2/7 下午 03:59:48,-103.94000,-11.48000,-2.58000,110.00000,113.00000,112.00000,86.00000,93.00000,94.00000,24.51000,24.94000,32.68000,27.37667,104.57205,263.69732,-39.33333,111.66667,91.00000
18,2023/2/7 下午 03:59:48,-108.34000,-3.88000,-8.46000,120.00000,123.00000,118.00000,83.00000,96.00000,96.00000,28.81000,29.24000,35.26000,31.10333,108.40946,267.94893,-40.22667,120.33333,91.66667
19,2023/2/7 下午 03:59:48,-113.24000,-3.60000,-7.32000,111.00000,117.00000,114.00000,87.00000,95.00000,95.00000,24.94000,26.66000,33.54000,28.38000,113.29721,268.17913,-41.38667,114.00000,92.33333
20,2023/2/7 下午 03:59:48,-108.22001,-8.74000,-3.90000,103.00000,110.00000,111.00000,81.00000,96.00000,96.00000,21.50000,23.65000,32.25000,25.80000,108.57236,265.38273,-40.28667,108.00000,91.00000
21,2023/2/7 下午 03:59:48,-102.42000,-11.02000,-6.02000,111.00000,118.00000,114.00000,81.00000,94.00000,96.00000,24.94000,27.09000,33.54000,28.52333,103.01115,263.85882,-39.82000,114.33333,90.33333
22,2023/2/7 下午 03:59:48,-106.20000,-4.26000,-6.70000,98.00000,102.00000,101.00000,80.00000,86.00000,92.00000,19.35000,20.21000,27.95000,22.50333,106.28541,267.70293,-39.05333,100.33333,86.00000
23,2023/2/7 下午 03:59:48,-97.06000,-11.34000,-7.62000,97.00000,102.00000,100.00000,79.00000,93.00000,93.00000,18.92000,20.21000,27.52000,22.21667,97.72021,263.33606,-38.67333,99.66667,88.33333
