Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/2/7 下午 03:09:05,-83.30000,-10.98000,1.78000,88.00000,93.00000,80.00000,87.00000,86.00000,87.00000,16.34000,17.20000,19.35000,17.63000,84.02054,262.49098,-30.83333,87.00000,86.66667
2,2023/2/7 下午 03:09:05,-84.06000,-3.00000,-8.62000,95.00000,88.00000,83.00000,74.00000,96.00000,97.00000,19.35000,15.05000,20.64000,18.34667,84.11352,267.95605,-31.89333,88.66667,89.00000
3,2023/2/7 下午 03:09:05,-83.18000,-3.26000,-12.50000,81.00000,86.00000,77.00000,71.00000,87.00000,93.00000,13.33000,14.19000,18.06000,15.19333,83.24386,267.75561,-32.98000,81.33333,83.66667
4,2023/2/7 下午 03:09:05,-90.74000,-6.54000,-10.60000,91.00000,88.00000,88.00000,82.00000,96.00000,97.00000,17.63000,15.05000,22.79000,18.49000,90.97538,265.87759,-35.96000,89.00000,91.66667
5,2023/2/7 下午 03:09:05,-78.60000,-4.18000,-6.68000,91.00000,90.00000,82.00000,76.00000,95.00000,95.00000,17.63000,15.91000,20.21000,17.91667,78.71107,266.95584,-29.82000,87.66667,88.66667
6,2023/2/7 下午 03:09:05,-74.58000,-4.20000,-8.86000,79.00000,78.00000,78.00000,79.00000,89.00000,95.00000,12.47000,10.75000,18.49000,13.90333,74.69817,266.77677,-29.21333,78.33333,87.66667
7,2023/2/7 下午 03:09:05,-75.86000,-5.86000,-6.64000,81.00000,90.00000,77.00000,75.00000,92.00000,94.00000,13.33000,15.91000,18.06000,15.76667,76.08600,265.58281,-29.45333,82.66667,87.00000
8,2023/2/7 下午 03:09:05,-78.72000,-5.22000,-4.98000,82.00000,88.00000,82.00000,88.00000,96.00000,97.00000,13.76000,15.05000,20.21000,16.34000,78.89288,266.20621,-29.64000,84.00000,93.66667
9,2023/2/7 下午 03:09:05,-75.08000,-9.64000,-3.40000,97.00000,102.00000,100.00000,91.00000,94.00000,96.00000,20.21000,21.07000,27.95000,23.07667,75.69634,262.68346,-29.37333,99.66667,93.66667
10,2023/2/7 下午 03:09:06,-68.22000,-9.10000,-3.16000,100.00000,95.00000,98.00000,90.00000,94.00000,96.00000,21.50000,18.06000,27.09000,22.21667,68.82426,262.40206,-26.82667,97.66667,93.33333
