T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
12.000,793.229,188769.044,65342.609,8784.845,6738.292,2126.182,1828.888,0.000,-1.219,-0.369,-1.543,-1.629,0.686,
