T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
12.000,0.000,209223.540,207.190,13241.744,1367.812,15393.841,7049.872,0.000,-1.153,-0.313,-1.027,-0.229,-0.312,
