T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
6.000,7803.707,194161.221,115975.542,12621.717,7810.270,2409.477,2407.347,0.000,-2.646,-0.397,2.741,-1.240,0.267,
