T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
9.000,0.000,146350.932,485.939,3919.538,313.262,1879.826,1451.322,0.000,-1.036,0.250,0.265,-0.926,0.237,
