T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
9.000,0.000,135815.778,39910.179,3082.807,2042.140,1454.852,1031.161,0.000,-0.548,0.142,-0.676,-1.343,-2.222,
