Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/6/30 上午 11:44:11,-12.54000,0.80000,-0.62000,70.00000,80.00000,70.00000,86.00000,92.00000,93.00000,6.88000,12.04000,15.05000,11.32333,12.56549,273.65029,-4.12000,73.33333,90.33333
2,2023/6/30 上午 11:44:11,-11.84000,0.18000,-0.57000,73.00000,74.00000,66.00000,86.00000,96.00000,97.00000,8.17000,9.46000,13.33000,10.32000,11.84137,270.87098,-4.07667,71.00000,93.00000
3,2023/6/30 上午 11:44:11,-10.90000,0.28000,-0.68000,81.00000,92.00000,93.00000,90.00000,95.00000,98.00000,11.61000,17.20000,24.94000,17.91667,10.90360,271.47149,-3.76667,88.66667,94.33333
4,2023/6/30 上午 11:44:11,-9.69000,-2.17000,-1.26000,90.00000,79.00000,86.00000,87.00000,85.00000,96.00000,15.48000,11.61000,21.93000,16.34000,9.93001,257.37732,-4.37333,85.00000,89.33333
5,2023/6/30 上午 11:44:11,-10.28000,0.24000,-1.15000,101.00000,114.00000,106.00000,81.00000,83.00000,97.00000,20.21000,26.66000,30.53000,25.80000,10.28280,271.33740,-3.73000,107.00000,87.00000
6,2023/6/30 上午 11:44:11,-11.56000,-0.42000,-1.51000,90.00000,94.00000,86.00000,87.00000,88.00000,99.00000,15.48000,18.06000,21.93000,18.49000,11.56763,267.91923,-4.49667,90.00000,91.33333
7,2023/6/30 上午 11:44:11,-10.71000,-0.85000,-1.46000,91.00000,88.00000,90.00000,81.00000,94.00000,97.00000,15.91000,15.48000,23.65000,18.34667,10.74368,265.46223,-4.34000,89.66667,90.66667
8,2023/6/30 上午 11:44:11,-11.46000,-0.16000,-1.48000,82.00000,75.00000,89.00000,84.00000,91.00000,98.00000,12.04000,9.89000,23.22000,15.05000,11.46112,269.20011,-4.36667,82.00000,91.00000
9,2023/6/30 上午 11:44:11,-11.19000,-1.33000,-1.49000,90.00000,89.00000,86.00000,87.00000,97.00000,97.00000,15.48000,15.91000,21.93000,17.77333,11.26876,263.22184,-4.67000,88.33333,93.66667
10,2023/6/30 上午 11:44:11,-10.72000,-1.03000,-1.50000,85.00000,85.00000,85.00000,89.00000,95.00000,97.00000,13.33000,14.19000,21.50000,16.34000,10.76937,264.51175,-4.41667,85.00000,93.66667
11,2023/6/30 上午 11:44:11,-11.60000,-0.13000,-1.51000,72.00000,86.00000,73.00000,83.00000,95.00000,95.00000,7.74000,14.62000,16.34000,12.90000,11.60073,269.35792,-4.41333,77.00000,91.00000
12,2023/6/30 上午 11:44:11,-10.65000,-0.63000,-0.96000,91.00000,79.00000,74.00000,83.00000,93.00000,97.00000,15.91000,11.61000,16.77000,14.76333,10.66862,266.61462,-4.08000,81.33333,91.00000
