Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/6/30 上午 11:57:29,-47.04000,-1.62000,-0.68000,85.00000,85.00000,77.00000,85.00000,91.00000,91.00000,13.33000,13.33000,17.63000,14.76333,47.06789,268.02758,-16.44667,82.33333,89.00000
2,2023/6/30 上午 11:57:29,-50.50000,0.68000,-0.96000,95.00000,99.00000,87.00000,79.00000,88.00000,97.00000,17.63000,19.35000,21.93000,19.63667,50.50458,270.77146,-16.92667,93.66667,88.00000
3,2023/6/30 上午 11:57:29,-51.27000,-1.07000,-1.58000,97.00000,96.00000,93.00000,82.00000,93.00000,96.00000,18.49000,18.06000,24.51000,20.35333,51.28117,268.80442,-17.97333,95.33333,90.33333
4,2023/6/30 上午 11:57:29,-47.88000,-0.51000,-1.40000,85.00000,81.00000,81.00000,80.00000,86.00000,94.00000,13.33000,11.61000,19.35000,14.76333,47.88272,269.38973,-16.59667,82.33333,86.66667
5,2023/6/30 上午 11:57:29,-46.15000,1.79000,-1.40000,81.00000,79.00000,77.00000,73.00000,93.00000,94.00000,11.61000,10.75000,17.63000,13.33000,46.18470,272.22119,-15.25333,79.00000,86.66667
6,2023/6/30 上午 11:57:29,-50.88000,-1.26000,-1.66000,102.00000,103.00000,91.00000,86.00000,93.00000,95.00000,20.64000,21.07000,23.65000,21.78667,50.89560,268.58141,-17.93333,98.66667,91.33333
7,2023/6/30 上午 11:57:29,-45.95000,-0.67000,-1.26000,95.00000,87.00000,83.00000,79.00000,88.00000,96.00000,17.63000,14.19000,20.21000,17.34333,45.95489,269.16463,-15.96000,88.33333,87.66667
8,2023/6/30 上午 11:57:29,-50.02000,-0.87000,-2.31000,96.00000,91.00000,87.00000,85.00000,94.00000,96.00000,18.06000,15.91000,21.93000,18.63333,50.02756,269.00355,-17.73333,91.33333,91.66667
9,2023/6/30 上午 11:57:29,-44.76000,-0.94000,-1.02000,93.00000,85.00000,85.00000,80.00000,92.00000,96.00000,16.77000,13.33000,21.07000,17.05667,44.76987,268.79691,-15.57333,87.66667,89.33333
10,2023/6/30 上午 11:57:29,-44.21000,-0.82000,-0.51000,91.00000,87.00000,81.00000,84.00000,92.00000,95.00000,15.91000,14.19000,19.35000,16.48333,44.21760,268.93741,-15.18000,86.33333,90.33333
