Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/6/30 下午 01:16:58,-29.62000,2.56000,-0.80000,103.00000,103.00000,108.00000,93.00000,93.00000,98.00000,21.50000,21.50000,32.25000,25.08333,29.73042,274.93969,-9.28667,104.66667,94.66667
2,2023/6/30 下午 01:16:58,-31.40000,-2.34000,0.12000,114.00000,115.00000,112.00000,96.00000,96.00000,96.00000,26.23000,26.66000,33.97000,28.95333,31.48707,265.73807,-11.20667,113.66667,96.00000
3,2023/6/30 下午 01:16:58,-35.82000,2.38000,0.94000,109.00000,106.00000,98.00000,97.00000,92.00000,96.00000,24.08000,22.79000,27.95000,24.94000,35.89898,273.80133,-10.83333,104.33333,95.00000
4,2023/6/30 下午 01:16:58,-34.06000,2.94000,0.52000,90.00000,78.00000,78.00000,90.00000,90.00000,94.00000,15.91000,10.75000,19.35000,15.33667,34.18665,274.93344,-10.20000,82.00000,91.33333
5,2023/6/30 下午 01:16:58,-39.06000,-2.70000,0.30000,114.00000,116.00000,114.00000,94.00000,97.00000,97.00000,26.23000,27.09000,34.83000,29.38333,39.15321,266.04575,-13.82000,114.66667,96.00000
6,2023/6/30 下午 01:16:58,-40.30000,-4.32000,1.40000,104.00000,99.00000,95.00000,91.00000,91.00000,93.00000,21.93000,19.78000,26.66000,22.79000,40.53088,263.88148,-14.40667,99.33333,91.66667
7,2023/6/30 下午 01:16:58,-42.86000,-9.22000,-0.14000,86.00000,90.00000,89.00000,89.00000,93.00000,96.00000,14.19000,15.91000,24.08000,18.06000,43.84048,257.85960,-17.40667,88.33333,92.66667
8,2023/6/30 下午 01:16:58,-47.06000,-5.52000,-0.30000,107.00000,103.00000,105.00000,89.00000,93.00000,97.00000,23.22000,21.50000,30.96000,25.22667,47.38263,263.30994,-17.62667,105.00000,93.00000
9,2023/6/30 下午 01:16:58,-42.64000,-4.32000,2.80000,96.00000,95.00000,85.00000,86.00000,88.00000,93.00000,18.49000,18.06000,22.36000,19.63667,42.85828,264.21491,-14.72000,92.00000,89.00000
10,2023/6/30 下午 01:16:58,-51.20000,-3.94000,2.96000,131.00000,132.00000,132.00000,98.00000,98.00000,98.00000,33.54000,33.97000,42.57000,36.69333,51.35138,265.59958,-17.39333,131.66667,98.00000
11,2023/6/30 下午 01:16:58,-50.46000,-4.74000,2.42000,120.00000,121.00000,119.00000,94.00000,92.00000,96.00000,28.81000,29.24000,36.98000,31.67667,50.68214,264.63362,-17.59333,120.00000,94.00000
12,2023/6/30 下午 01:16:58,-49.36000,-5.40000,2.50000,103.00000,101.00000,90.00000,86.00000,94.00000,95.00000,21.50000,20.64000,24.51000,22.21667,49.65450,263.75665,-17.42000,98.00000,91.66667
13,2023/6/30 下午 01:16:59,-53.52000,-6.04000,2.38000,100.00000,105.00000,97.00000,91.00000,94.00000,95.00000,20.21000,22.36000,27.52000,23.36333,53.85974,263.56113,-19.06000,100.66667,93.33333
14,2023/6/30 下午 01:16:59,-55.32000,-7.30000,1.66000,106.00000,110.00000,103.00000,93.00000,89.00000,94.00000,22.79000,24.51000,30.10000,25.80000,55.79957,262.48271,-20.32000,106.33333,92.00000
15,2023/6/30 下午 01:16:59,-63.76000,-3.64000,0.82000,106.00000,112.00000,101.00000,88.00000,93.00000,97.00000,22.79000,25.37000,29.24000,25.80000,63.86382,266.73258,-22.19333,106.33333,92.66667
16,2023/6/30 下午 01:16:59,-64.36000,-4.22000,-0.22000,120.00000,116.00000,113.00000,91.00000,95.00000,95.00000,28.81000,27.09000,34.40000,30.10000,64.49820,266.24856,-22.93333,116.33333,93.66667
17,2023/6/30 下午 01:16:59,-65.36000,-7.82000,0.10000,117.00000,121.00000,110.00000,86.00000,92.00000,93.00000,27.52000,29.24000,33.11000,29.95667,65.82615,263.17728,-24.36000,116.00000,90.33333
18,2023/6/30 下午 01:16:59,-69.52000,-3.02000,1.24000,113.00000,111.00000,100.00000,92.00000,88.00000,94.00000,25.80000,24.94000,28.81000,26.51667,69.58557,267.51259,-23.76667,108.00000,91.33333
19,2023/6/30 下午 01:16:59,-68.26000,-0.36000,-2.84000,96.00000,103.00000,99.00000,80.00000,95.00000,98.00000,18.49000,21.50000,28.38000,22.79000,68.26095,269.69783,-23.82000,99.33333,91.00000
