Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/6/30 下午 01:12:58,-10.76000,-6.39000,-3.89000,78.00000,77.00000,71.00000,90.00000,91.00000,96.00000,9.89000,9.46000,16.77000,12.04000,12.51438,239.29536,-7.01333,75.33333,92.33333
2,2023/6/30 下午 01:12:58,-12.11000,-7.00000,-2.66000,93.00000,88.00000,90.00000,87.00000,99.00000,98.00000,16.34000,14.19000,24.94000,18.49000,13.98757,239.97060,-7.25667,90.33333,94.66667
3,2023/6/30 下午 01:12:58,-10.99000,-5.62000,-1.63000,100.00000,88.00000,93.00000,94.00000,95.00000,97.00000,19.35000,14.19000,26.23000,19.92333,12.34360,242.91598,-6.08000,93.66667,95.33333
4,2023/6/30 下午 01:12:58,-8.73000,-7.35000,-0.53000,78.00000,80.00000,75.00000,92.00000,91.00000,95.00000,9.89000,10.75000,18.49000,13.04333,11.41207,229.90516,-5.53667,77.66667,92.66667
5,2023/6/30 下午 01:12:58,-3.33000,-6.46000,-0.62000,84.00000,78.00000,76.00000,94.00000,94.00000,97.00000,12.47000,9.89000,18.92000,13.76000,7.26777,207.27020,-3.47000,79.33333,95.00000
6,2023/6/30 下午 01:12:58,-6.01000,-5.52000,-1.25000,106.00000,97.00000,100.00000,96.00000,94.00000,98.00000,21.93000,18.06000,29.24000,23.07667,8.16030,227.43348,-4.26000,101.00000,96.00000
7,2023/6/30 下午 01:12:58,-3.31000,-5.42000,-1.36000,99.00000,96.00000,97.00000,96.00000,93.00000,98.00000,18.92000,17.63000,27.95000,21.50000,6.35079,211.41246,-3.36333,97.33333,95.66667
8,2023/6/30 下午 01:12:58,-1.14000,-3.18000,-2.32000,93.00000,86.00000,80.00000,95.00000,86.00000,97.00000,16.34000,13.33000,20.64000,16.77000,3.37817,199.72228,-2.21333,86.33333,92.66667
9,2023/6/30 下午 01:12:58,-1.02000,-5.15000,-3.12000,93.00000,89.00000,87.00000,95.00000,91.00000,95.00000,16.34000,14.62000,23.65000,18.20333,5.25004,191.20292,-3.09667,89.66667,93.66667
10,2023/6/30 下午 01:12:58,-3.08000,-3.05000,-3.01000,87.00000,87.00000,79.00000,90.00000,89.00000,95.00000,13.76000,13.76000,20.21000,15.91000,4.33462,225.28040,-3.04667,84.33333,91.33333
11,2023/6/30 下午 01:12:58,2.10000,-9.45000,-4.70000,107.00000,100.00000,105.00000,87.00000,83.00000,95.00000,22.36000,19.35000,31.39000,24.36667,9.68052,167.47119,-4.01667,104.00000,88.33333
12,2023/6/30 下午 01:12:58,1.24000,-5.71000,-4.98000,89.00000,83.00000,81.00000,93.00000,85.00000,94.00000,14.62000,12.04000,21.07000,15.91000,5.84309,167.74772,-3.15000,84.33333,90.66667
13,2023/6/30 下午 01:12:58,4.03000,-6.90000,-4.97000,89.00000,77.00000,65.00000,95.00000,86.00000,96.00000,14.62000,9.46000,14.19000,12.75667,7.99068,149.71259,-2.61333,77.00000,92.33333
14,2023/6/30 下午 01:12:58,6.51000,-2.30000,-3.12000,80.00000,74.00000,75.00000,94.00000,84.00000,93.00000,10.75000,8.17000,18.49000,12.47000,6.90435,109.45845,0.36333,76.33333,90.33333
15,2023/6/30 下午 01:12:58,6.98000,-2.40000,-3.91000,89.00000,88.00000,95.00000,96.00000,87.00000,96.00000,14.62000,14.19000,27.09000,18.63333,7.38108,108.97500,0.22333,90.66667,93.00000
16,2023/6/30 下午 01:12:58,9.12000,-2.19000,-3.14000,86.00000,89.00000,84.00000,90.00000,94.00000,95.00000,13.33000,14.62000,22.36000,16.77000,9.37926,103.50286,1.26333,86.33333,93.00000
17,2023/6/30 下午 01:12:58,13.72000,-1.61000,-1.23000,86.00000,70.00000,81.00000,95.00000,81.00000,95.00000,13.33000,6.45000,21.07000,13.61667,13.81414,96.69288,3.62667,79.00000,90.33333
18,2023/6/30 下午 01:12:58,15.60000,-0.89000,0.01000,99.00000,86.00000,105.00000,90.00000,91.00000,97.00000,18.92000,13.33000,31.39000,21.21333,15.62537,93.26526,4.90667,96.66667,92.66667
19,2023/6/30 下午 01:12:58,18.77000,-2.70000,0.66000,107.00000,101.00000,96.00000,95.00000,96.00000,98.00000,22.36000,19.78000,27.52000,23.22000,18.96320,98.18565,5.57667,101.33333,96.33333
20,2023/6/30 下午 01:12:58,17.19000,-1.80000,0.08000,78.00000,82.00000,70.00000,90.00000,88.00000,95.00000,9.89000,11.61000,16.34000,12.61333,17.28398,95.97777,5.15667,76.66667,91.00000
