Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/6/30 上午 11:53:30,30.87000,1.89000,-2.58000,86.00000,86.00000,82.00000,86.00000,90.00000,96.00000,12.90000,13.33000,18.92000,15.05000,30.92780,86.49647,10.06000,84.66667,90.66667
2,2023/6/30 上午 11:53:30,32.24000,1.15000,-1.50000,78.00000,81.00000,79.00000,91.00000,88.00000,95.00000,9.46000,11.18000,17.63000,12.75667,32.26050,87.95713,10.63000,79.33333,91.33333
3,2023/6/30 上午 11:53:30,31.70000,-2.40000,-1.14000,72.00000,74.00000,63.00000,78.00000,84.00000,91.00000,6.88000,8.17000,10.75000,8.60000,31.79072,94.32959,9.38667,69.66667,84.33333
4,2023/6/30 上午 11:53:30,34.41000,2.00000,-1.12000,77.00000,83.00000,77.00000,87.00000,85.00000,92.00000,9.03000,12.04000,16.77000,12.61333,34.46807,86.67356,11.76333,79.00000,88.00000
5,2023/6/30 上午 11:53:30,30.37000,-0.85000,-0.73000,97.00000,106.00000,98.00000,86.00000,88.00000,93.00000,17.63000,21.93000,25.80000,21.78667,30.38189,91.60318,9.59667,100.33333,89.00000
6,2023/6/30 上午 11:53:30,33.17000,1.36000,-0.89000,94.00000,90.00000,80.00000,88.00000,92.00000,96.00000,16.34000,15.05000,18.06000,16.48333,33.19787,87.65214,11.21333,88.00000,92.00000
7,2023/6/30 上午 11:53:30,32.14000,2.18000,-0.80000,85.00000,84.00000,78.00000,84.00000,93.00000,92.00000,12.47000,12.47000,17.20000,14.04667,32.21385,86.11967,11.17333,82.33333,89.66667
8,2023/6/30 上午 11:53:30,33.31000,2.98000,-0.14000,85.00000,83.00000,79.00000,86.00000,93.00000,91.00000,12.47000,12.04000,17.63000,14.04667,33.44303,84.88778,12.05000,82.33333,90.00000
9,2023/6/30 上午 11:53:30,34.67000,1.87000,-0.26000,122.00000,117.00000,109.00000,95.00000,96.00000,97.00000,28.38000,26.66000,30.53000,28.52333,34.72040,86.91262,12.09333,116.00000,96.00000
10,2023/6/30 上午 11:53:30,30.16000,2.21000,-0.60000,87.00000,82.00000,76.00000,88.00000,95.00000,95.00000,13.33000,11.61000,16.34000,13.76000,30.24086,85.80909,10.59000,81.66667,92.66667
11,2023/6/30 上午 11:53:30,33.20000,1.64000,-1.09000,110.00000,107.00000,112.00000,93.00000,94.00000,97.00000,23.22000,22.36000,31.82000,25.80000,33.24048,87.17203,11.25000,109.66667,94.66667
12,2023/6/30 上午 11:53:30,32.63000,2.91000,-0.97000,100.00000,92.00000,88.00000,94.00000,94.00000,95.00000,18.92000,15.91000,21.50000,18.77667,32.75950,84.90375,11.52333,93.33333,94.33333
13,2023/6/30 上午 11:53:30,31.80000,0.89000,-0.30000,100.00000,97.00000,97.00000,87.00000,94.00000,95.00000,18.92000,18.06000,25.37000,20.78333,31.81245,88.39686,10.79667,98.00000,92.00000
14,2023/6/30 上午 11:53:31,30.28000,4.24000,0.09000,81.00000,85.00000,85.00000,89.00000,87.00000,95.00000,10.75000,12.90000,20.21000,14.62000,30.57541,82.02891,11.53667,83.66667,90.33333
15,2023/6/30 上午 11:53:31,33.82000,3.65000,-0.12000,98.00000,97.00000,90.00000,91.00000,94.00000,93.00000,18.06000,18.06000,22.36000,19.49333,34.01639,83.84023,12.45000,95.00000,92.66667
16,2023/6/30 上午 11:53:31,33.42000,2.73000,-0.72000,92.00000,96.00000,80.00000,90.00000,94.00000,97.00000,15.48000,17.63000,18.06000,17.05667,33.53132,85.33001,11.81000,89.33333,93.66667
17,2023/6/30 上午 11:53:31,34.20000,3.07000,-1.15000,106.00000,100.00000,98.00000,88.00000,90.00000,94.00000,21.50000,19.35000,25.80000,22.21667,34.33752,84.87053,12.04000,101.33333,90.66667
18,2023/6/30 上午 11:53:31,31.23000,4.80000,-0.80000,90.00000,88.00000,83.00000,87.00000,87.00000,97.00000,14.62000,14.19000,19.35000,16.05333,31.59672,81.26211,11.74333,87.00000,90.33333
19,2023/6/30 上午 11:53:31,32.52000,3.72000,-0.75000,89.00000,85.00000,78.00000,86.00000,96.00000,94.00000,14.19000,12.90000,17.20000,14.76333,32.73208,83.47424,11.83000,84.00000,92.00000
20,2023/6/30 上午 11:53:31,30.25000,2.78000,-1.29000,87.00000,70.00000,79.00000,90.00000,88.00000,88.00000,13.33000,6.45000,17.63000,12.47000,30.37747,84.74922,10.58000,78.66667,88.66667
21,2023/6/30 上午 11:53:31,32.24000,2.56000,-0.90000,95.00000,94.00000,85.00000,95.00000,93.00000,96.00000,16.77000,16.77000,20.21000,17.91667,32.34148,85.45999,11.30000,91.33333,94.66667
22,2023/6/30 上午 11:53:31,32.37000,0.07000,-0.80000,92.00000,87.00000,88.00000,94.00000,95.00000,94.00000,15.48000,13.76000,21.50000,16.91333,32.37008,89.87610,10.54667,89.00000,94.33333
23,2023/6/30 上午 11:53:31,33.84000,1.48000,-0.69000,99.00000,95.00000,84.00000,96.00000,94.00000,97.00000,18.49000,17.20000,19.78000,18.49000,33.87235,87.49575,11.54333,92.66667,95.66667
24,2023/6/30 上午 11:53:31,30.37000,3.12000,-0.99000,92.00000,86.00000,88.00000,92.00000,93.00000,96.00000,15.48000,13.33000,21.50000,16.77000,30.52984,84.13441,10.83333,88.66667,93.66667
25,2023/6/30 上午 11:53:31,31.42000,3.32000,-0.81000,91.00000,92.00000,79.00000,92.00000,93.00000,96.00000,15.05000,15.91000,17.63000,16.19667,31.59492,83.96821,11.31000,87.33333,93.66667
26,2023/6/30 上午 11:53:31,30.88000,1.83000,-1.01000,89.00000,83.00000,84.00000,92.00000,97.00000,94.00000,14.19000,12.04000,19.78000,15.33667,30.93418,86.60852,10.56667,85.33333,94.33333
27,2023/6/30 上午 11:53:31,29.73000,3.19000,-0.33000,96.00000,97.00000,84.00000,92.00000,95.00000,98.00000,17.20000,18.06000,19.78000,18.34667,29.90065,83.87565,10.86333,92.33333,95.00000
28,2023/6/30 上午 11:53:31,29.88000,2.14000,-0.58000,100.00000,95.00000,92.00000,93.00000,95.00000,98.00000,18.92000,17.20000,23.22000,19.78000,29.95653,85.90348,10.48000,95.66667,95.33333
29,2023/6/30 上午 11:53:31,29.53000,2.04000,-0.27000,82.00000,90.00000,82.00000,87.00000,91.00000,96.00000,11.18000,15.05000,18.92000,15.05000,29.60038,86.04815,10.43333,84.66667,91.33333
30,2023/6/30 上午 11:53:31,28.33000,2.55000,0.27000,80.00000,79.00000,84.00000,86.00000,92.00000,93.00000,10.32000,10.32000,19.78000,13.47333,28.44453,84.85663,10.38333,81.00000,90.33333
31,2023/6/30 上午 11:53:31,29.88000,1.60000,-0.33000,120.00000,111.00000,107.00000,94.00000,93.00000,98.00000,27.52000,24.08000,29.67000,27.09000,29.92281,86.93488,10.38333,112.66667,95.00000
32,2023/6/30 上午 11:53:31,27.78000,1.10000,-0.36000,104.00000,97.00000,100.00000,91.00000,96.00000,96.00000,20.64000,18.06000,26.66000,21.78667,27.80177,87.73245,9.50667,100.33333,94.33333
33,2023/6/30 上午 11:53:31,28.09000,3.22000,-0.24000,94.00000,101.00000,92.00000,88.00000,93.00000,97.00000,16.34000,19.78000,23.22000,19.78000,28.27395,83.46064,10.35667,95.66667,92.66667
34,2023/6/30 上午 11:53:31,25.42000,4.07000,-0.71000,85.00000,89.00000,77.00000,88.00000,87.00000,95.00000,12.47000,14.62000,16.77000,14.62000,25.74376,80.90357,9.59333,83.66667,90.00000
35,2023/6/30 上午 11:53:31,26.00000,3.83000,-0.69000,81.00000,75.00000,68.00000,83.00000,87.00000,94.00000,10.75000,8.60000,12.90000,10.75000,26.28058,81.62016,9.71333,74.66667,88.00000
36,2023/6/30 上午 11:53:31,28.00000,3.34000,-0.69000,75.00000,79.00000,68.00000,89.00000,91.00000,96.00000,8.17000,10.32000,12.90000,10.46333,28.19850,83.19757,10.21667,74.00000,92.00000
37,2023/6/30 上午 11:53:31,26.81000,5.18000,-0.84000,91.00000,89.00000,92.00000,88.00000,81.00000,95.00000,15.05000,14.62000,23.22000,17.63000,27.30583,79.06454,10.38333,90.66667,88.00000
38,2023/6/30 上午 11:53:31,27.09000,2.26000,-0.63000,68.00000,62.00000,58.00000,79.00000,84.00000,93.00000,5.16000,3.01000,8.60000,5.59000,27.18411,85.23111,9.57333,62.66667,85.33333
39,2023/6/30 上午 11:53:31,26.69000,1.48000,-1.46000,74.00000,76.00000,65.00000,76.00000,88.00000,88.00000,7.74000,9.03000,11.61000,9.46000,26.73100,86.82611,8.90333,71.66667,84.00000
40,2023/6/30 上午 11:53:31,25.93000,1.18000,-1.14000,90.00000,91.00000,91.00000,86.00000,93.00000,97.00000,14.62000,15.48000,22.79000,17.63000,25.95683,87.39443,8.65667,90.66667,92.00000
41,2023/6/30 上午 11:53:31,25.34000,0.36000,-0.75000,79.00000,74.00000,69.00000,86.00000,95.00000,91.00000,9.89000,8.17000,13.33000,10.46333,25.34256,89.18607,8.31667,74.00000,90.66667
42,2023/6/30 上午 11:53:31,22.12000,3.91000,0.00000,91.00000,90.00000,86.00000,84.00000,79.00000,90.00000,15.05000,15.05000,20.64000,16.91333,22.46291,79.97577,8.67667,89.00000,84.33333
43,2023/6/30 上午 11:53:31,22.44000,3.94000,-0.51000,74.00000,75.00000,66.00000,91.00000,89.00000,92.00000,7.74000,8.60000,12.04000,9.46000,22.78327,80.04155,8.62333,71.66667,90.66667
44,2023/6/30 上午 11:53:31,23.83000,2.63000,-0.93000,91.00000,90.00000,75.00000,93.00000,92.00000,92.00000,15.05000,15.05000,15.91000,15.33667,23.97469,83.70203,8.51000,85.33333,92.33333
45,2023/6/30 上午 11:53:31,24.10000,-1.69000,-1.70000,80.00000,84.00000,72.00000,89.00000,89.00000,93.00000,10.32000,12.47000,14.62000,12.47000,24.15918,94.01127,6.90333,78.66667,90.33333
46,2023/6/30 上午 11:53:31,23.24000,0.65000,-1.31000,108.00000,96.00000,104.00000,92.00000,91.00000,95.00000,22.36000,17.63000,28.38000,22.79000,23.24909,88.39791,7.52667,102.66667,92.66667
47,2023/6/30 上午 11:53:31,22.65000,0.79000,-1.01000,92.00000,95.00000,90.00000,88.00000,92.00000,97.00000,15.48000,17.20000,22.36000,18.34667,22.66377,88.00241,7.47667,92.33333,92.33333
48,2023/6/30 上午 11:53:31,23.59000,2.03000,-0.60000,105.00000,98.00000,97.00000,96.00000,96.00000,96.00000,21.07000,18.49000,25.37000,21.64333,23.67718,85.08162,8.34000,100.00000,96.00000
49,2023/6/30 上午 11:53:31,23.71000,4.28000,-0.61000,100.00000,82.00000,86.00000,94.00000,95.00000,93.00000,18.92000,11.61000,20.64000,17.05667,24.09320,79.76747,9.12667,89.33333,94.00000
50,2023/6/30 上午 11:53:31,20.41000,3.18000,-1.17000,96.00000,97.00000,90.00000,93.00000,94.00000,95.00000,17.20000,18.06000,22.36000,19.20667,20.65625,81.14418,7.47333,94.33333,94.00000
51,2023/6/30 上午 11:53:31,21.91000,2.13000,-0.45000,83.00000,92.00000,90.00000,94.00000,89.00000,96.00000,11.61000,15.91000,22.36000,16.62667,22.01329,84.44739,7.86333,88.33333,93.00000
52,2023/6/30 上午 11:53:31,22.59000,1.74000,-0.33000,102.00000,99.00000,105.00000,96.00000,97.00000,98.00000,19.78000,18.92000,28.81000,22.50333,22.65691,85.59548,8.00000,102.00000,97.00000
53,2023/6/30 上午 11:53:31,19.23000,1.60000,-0.51000,98.00000,93.00000,85.00000,93.00000,96.00000,93.00000,18.06000,16.34000,20.21000,18.20333,19.29645,85.24376,6.77333,92.00000,94.00000
54,2023/6/30 上午 11:53:31,18.73000,2.95000,-0.40000,85.00000,73.00000,64.00000,91.00000,92.00000,96.00000,12.47000,7.74000,11.18000,10.46333,18.96089,81.04937,7.09333,74.00000,93.00000
55,2023/6/30 上午 11:53:31,19.40000,1.97000,-0.93000,118.00000,114.00000,106.00000,95.00000,96.00000,96.00000,26.66000,25.37000,29.24000,27.09000,19.49977,84.20170,6.81333,112.66667,95.66667
56,2023/6/30 上午 11:53:31,19.69000,3.03000,-1.44000,91.00000,80.00000,70.00000,93.00000,92.00000,97.00000,15.05000,10.75000,13.76000,13.18667,19.92177,81.25165,7.09333,80.33333,94.00000
