Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/6/30 下午 12:03:41,-86.16000,-5.50000,-1.47000,88.00000,90.00000,90.00000,69.00000,86.00000,92.00000,17.63000,18.92000,26.23000,20.92667,86.33537,266.34750,-31.04333,89.33333,82.33333
2,2023/6/30 下午 12:03:41,-90.34000,-3.90000,-3.87000,103.00000,98.00000,99.00000,68.00000,87.00000,91.00000,24.08000,22.36000,30.10000,25.51333,90.42414,267.52806,-32.70333,100.00000,82.00000
3,2023/6/30 下午 12:03:41,-87.32000,-6.12000,-2.91000,100.00000,95.00000,90.00000,69.00000,88.00000,94.00000,22.79000,21.07000,26.23000,23.36333,87.53420,265.99086,-32.11667,95.00000,83.66667
4,2023/6/30 下午 12:03:41,-87.82000,-3.32000,-3.40000,92.00000,89.00000,91.00000,70.00000,84.00000,91.00000,19.35000,18.49000,26.66000,21.50000,87.88273,267.83499,-31.51333,90.66667,81.66667
5,2023/6/30 下午 12:03:41,-87.92000,-4.85000,-2.40000,99.00000,97.00000,99.00000,82.00000,87.00000,91.00000,22.36000,21.93000,30.10000,24.79667,88.05367,266.84255,-31.72333,98.33333,86.66667
6,2023/6/30 下午 12:03:41,-90.03000,-2.07000,-4.25000,85.00000,89.00000,80.00000,75.00000,84.00000,91.00000,16.34000,18.49000,21.93000,18.92000,90.05380,268.68287,-32.11667,84.66667,83.33333
7,2023/6/30 下午 12:03:41,-84.85000,-4.48000,-3.09000,89.00000,86.00000,83.00000,62.00000,88.00000,91.00000,18.06000,17.20000,23.22000,19.49333,84.96819,266.97764,-30.80667,86.00000,80.33333
8,2023/6/30 下午 12:03:41,-84.18000,-5.98000,-2.50000,97.00000,86.00000,85.00000,66.00000,80.00000,81.00000,21.50000,17.20000,24.08000,20.92667,84.39213,265.93663,-30.88667,89.33333,75.66667
9,2023/6/30 下午 12:03:41,-84.35000,-4.40000,-1.05000,97.00000,93.00000,97.00000,80.00000,86.00000,94.00000,21.50000,20.21000,29.24000,23.65000,84.46468,267.01395,-29.93333,95.66667,86.66667
10,2023/6/30 下午 12:03:41,-80.35000,-4.22000,-1.11000,86.00000,88.00000,76.00000,60.00000,87.00000,84.00000,16.77000,18.06000,20.21000,18.34667,80.46074,266.99358,-28.56000,83.33333,77.00000
11,2023/6/30 下午 12:03:41,-81.34000,-3.43000,-0.87000,94.00000,84.00000,83.00000,71.00000,73.00000,92.00000,20.21000,16.34000,23.22000,19.92333,81.41228,267.58534,-28.54667,87.00000,78.66667
12,2023/6/30 下午 12:03:42,-84.21000,1.69000,-0.74000,95.00000,92.00000,91.00000,68.00000,83.00000,85.00000,20.64000,19.78000,26.66000,22.36000,84.22696,271.14971,-27.75333,92.66667,78.66667
13,2023/6/30 下午 12:03:42,-80.05000,2.56000,0.15000,83.00000,89.00000,81.00000,78.00000,77.00000,89.00000,15.48000,18.49000,22.36000,18.77667,80.09092,271.83170,-25.78000,84.33333,81.33333
14,2023/6/30 下午 12:03:42,-80.23000,-3.00000,-1.76000,102.00000,92.00000,85.00000,75.00000,85.00000,94.00000,23.65000,19.78000,24.08000,22.50333,80.28607,267.85857,-28.33000,93.00000,84.66667
15,2023/6/30 下午 12:03:42,-80.06000,0.99000,-2.75000,91.00000,88.00000,82.00000,66.00000,82.00000,85.00000,18.92000,18.06000,22.79000,19.92333,80.06612,270.70847,-27.27333,87.00000,77.66667
16,2023/6/30 下午 12:03:42,-79.72000,1.36000,-1.63000,76.00000,73.00000,74.00000,73.00000,84.00000,88.00000,12.47000,11.61000,19.35000,14.47667,79.73160,270.97735,-26.66333,74.33333,81.66667
17,2023/6/30 下午 12:03:42,-83.04000,1.81000,0.25000,84.00000,86.00000,80.00000,64.00000,75.00000,90.00000,15.91000,17.20000,21.93000,18.34667,83.05972,271.24866,-26.99333,83.33333,76.33333
18,2023/6/30 下午 12:03:42,-84.55000,-2.06000,0.79000,83.00000,79.00000,82.00000,66.00000,85.00000,79.00000,15.48000,14.19000,22.79000,17.48667,84.57509,268.60431,-28.60667,81.33333,76.66667
19,2023/6/30 下午 12:03:42,-79.35000,0.65000,2.18000,89.00000,84.00000,77.00000,75.00000,83.00000,87.00000,18.06000,16.34000,20.64000,18.34667,79.35266,270.46933,-25.50667,83.33333,81.66667
20,2023/6/30 下午 12:03:42,-77.69000,2.33000,0.19000,82.00000,78.00000,67.00000,69.00000,77.00000,86.00000,15.05000,13.76000,16.34000,15.05000,77.72493,271.71784,-25.05667,75.66667,77.33333
21,2023/6/30 下午 12:03:42,-78.66000,1.19000,-2.21000,88.00000,83.00000,80.00000,77.00000,86.00000,89.00000,17.63000,15.91000,21.93000,18.49000,78.66900,270.86673,-26.56000,83.66667,84.00000
22,2023/6/30 下午 12:03:42,-85.17000,1.09000,-6.35000,102.00000,97.00000,95.00000,78.00000,89.00000,93.00000,23.65000,21.93000,28.38000,24.65333,85.17698,270.73323,-30.14333,98.00000,86.66667
23,2023/6/30 下午 12:03:42,-91.63000,0.77000,-5.81000,94.00000,100.00000,99.00000,71.00000,86.00000,89.00000,20.21000,23.22000,30.10000,24.51000,91.63324,270.48147,-32.22333,97.66667,82.00000
24,2023/6/30 下午 12:03:42,-87.04000,-1.80000,-6.31000,89.00000,91.00000,84.00000,72.00000,90.00000,93.00000,18.06000,19.35000,23.65000,20.35333,87.05861,268.81528,-31.71667,88.00000,85.00000
25,2023/6/30 下午 12:03:42,-91.21000,0.26000,-2.69000,103.00000,97.00000,93.00000,69.00000,83.00000,89.00000,24.08000,21.93000,27.52000,24.51000,91.21037,270.16332,-31.21333,97.66667,80.33333
26,2023/6/30 下午 12:03:42,-82.03000,0.32000,2.23000,108.00000,102.00000,95.00000,78.00000,75.00000,84.00000,26.23000,24.08000,28.38000,26.23000,82.03062,270.22351,-26.49333,101.66667,79.00000
27,2023/6/30 下午 12:03:42,-80.00000,2.72000,3.46000,107.00000,109.00000,101.00000,76.00000,83.00000,86.00000,25.80000,27.09000,30.96000,27.95000,80.04623,271.94731,-24.60667,105.66667,81.66667
28,2023/6/30 下午 12:03:42,-78.76000,1.40000,0.08000,83.00000,84.00000,80.00000,68.00000,67.00000,87.00000,15.48000,16.34000,21.93000,17.91667,78.77244,271.01836,-25.76000,82.33333,74.00000
29,2023/6/30 下午 12:03:42,-79.22000,-1.33000,-2.28000,109.00000,99.00000,96.00000,76.00000,86.00000,92.00000,26.66000,22.79000,28.81000,26.08667,79.23117,269.03817,-27.61000,101.33333,84.66667
30,2023/6/30 下午 12:03:42,-77.48000,-3.58000,-0.39000,99.00000,97.00000,91.00000,71.00000,87.00000,89.00000,22.36000,21.93000,26.66000,23.65000,77.56266,267.35450,-27.15000,95.66667,82.33333
31,2023/6/30 下午 12:03:42,-76.69000,-3.29000,2.52000,81.00000,89.00000,75.00000,64.00000,78.00000,86.00000,14.62000,18.49000,19.78000,17.63000,76.76054,267.54352,-25.82000,81.66667,76.00000
32,2023/6/30 下午 12:03:42,-72.35000,-0.67000,1.34000,87.00000,85.00000,85.00000,79.00000,80.00000,88.00000,17.20000,16.77000,24.08000,19.35000,72.35310,269.46943,-23.89333,85.66667,82.33333
33,2023/6/30 下午 12:03:42,-77.15000,-0.31000,-1.05000,79.00000,82.00000,71.00000,71.00000,88.00000,89.00000,13.76000,15.48000,18.06000,15.76667,77.15062,269.76978,-26.17000,77.33333,82.66667
34,2023/6/30 下午 12:03:42,-74.79000,1.17000,0.82000,92.00000,94.00000,88.00000,76.00000,89.00000,91.00000,19.35000,20.64000,25.37000,21.78667,74.79915,270.89625,-24.26667,91.33333,85.33333
35,2023/6/30 下午 12:03:42,-73.83000,-0.53000,1.58000,81.00000,88.00000,87.00000,56.00000,81.00000,90.00000,14.62000,18.06000,24.94000,19.20667,73.83190,269.58870,-24.26000,85.33333,75.66667
36,2023/6/30 下午 12:03:42,-73.79000,-2.35000,1.97000,99.00000,91.00000,91.00000,76.00000,84.00000,91.00000,22.36000,19.35000,26.66000,22.79000,73.82741,268.17591,-24.72333,93.66667,83.66667
37,2023/6/30 下午 12:03:42,-76.59000,-2.43000,1.79000,95.00000,95.00000,89.00000,74.00000,85.00000,87.00000,20.64000,21.07000,25.80000,22.50333,76.62854,268.18276,-25.74333,93.00000,82.00000
38,2023/6/30 下午 12:03:42,-75.41000,-3.20000,2.74000,104.00000,96.00000,95.00000,80.00000,84.00000,88.00000,24.51000,21.50000,28.38000,24.79667,75.47787,267.57013,-25.29000,98.33333,84.00000
39,2023/6/30 下午 12:03:42,-72.16000,-5.17000,3.10000,103.00000,99.00000,94.00000,86.00000,81.00000,87.00000,24.08000,22.79000,27.95000,24.94000,72.34497,265.90197,-24.74333,98.66667,84.66667
40,2023/6/30 下午 12:03:42,-67.68000,-7.48000,1.55000,76.00000,83.00000,71.00000,62.00000,76.00000,89.00000,12.47000,15.91000,18.06000,15.48000,68.09209,263.69326,-24.53667,76.66667,75.66667
41,2023/6/30 下午 12:03:42,-70.04000,-4.39000,2.10000,87.00000,87.00000,83.00000,76.00000,80.00000,87.00000,17.20000,17.63000,23.22000,19.35000,70.17744,266.41348,-24.11000,85.66667,81.00000
42,2023/6/30 下午 12:03:42,-64.29000,-2.30000,1.91000,88.00000,83.00000,77.00000,74.00000,87.00000,82.00000,17.63000,15.91000,20.64000,18.06000,64.33113,267.95109,-21.56000,82.66667,81.00000
43,2023/6/30 下午 12:03:42,-67.41000,-1.71000,2.41000,92.00000,96.00000,87.00000,76.00000,81.00000,85.00000,19.35000,21.50000,24.94000,21.93000,67.43168,268.54688,-22.23667,91.66667,80.66667
44,2023/6/30 下午 12:03:42,-63.27000,-2.87000,3.13000,91.00000,94.00000,86.00000,71.00000,87.00000,86.00000,18.92000,20.64000,24.51000,21.35667,63.33506,267.40278,-21.00333,90.33333,81.33333
45,2023/6/30 下午 12:03:42,-64.07000,-2.46000,1.18000,83.00000,88.00000,87.00000,70.00000,78.00000,93.00000,15.48000,18.06000,24.94000,19.49333,64.11721,267.80118,-21.78333,86.00000,80.33333
46,2023/6/30 下午 12:03:42,-62.66000,-6.41000,-1.72000,102.00000,96.00000,94.00000,62.00000,91.00000,94.00000,23.65000,21.50000,27.95000,24.36667,62.98701,264.15907,-23.59667,97.33333,82.33333
47,2023/6/30 下午 12:03:42,-69.86000,-4.39000,-2.79000,89.00000,82.00000,75.00000,67.00000,88.00000,90.00000,18.06000,15.48000,19.78000,17.77333,69.99780,266.40426,-25.68000,82.00000,81.66667
48,2023/6/30 下午 12:03:42,-66.46000,-3.14000,-0.70000,100.00000,100.00000,101.00000,77.00000,91.00000,91.00000,22.79000,23.22000,30.96000,25.65667,66.53414,267.29499,-23.43333,100.33333,86.33333
49,2023/6/30 下午 12:03:42,-62.99000,-0.39000,-0.44000,108.00000,107.00000,102.00000,80.00000,86.00000,93.00000,26.23000,26.23000,31.39000,27.95000,62.99121,269.64526,-21.27333,105.66667,86.33333
50,2023/6/30 下午 12:03:42,-66.18000,1.47000,2.11000,102.00000,96.00000,92.00000,81.00000,77.00000,87.00000,23.65000,21.50000,27.09000,24.08000,66.19633,271.27245,-20.86667,96.66667,81.66667
51,2023/6/30 下午 12:03:42,-59.79000,-0.54000,4.06000,97.00000,92.00000,85.00000,83.00000,80.00000,87.00000,21.50000,19.78000,24.08000,21.78667,59.79244,269.48254,-18.75667,91.33333,83.33333
52,2023/6/30 下午 12:03:42,-53.54000,0.27000,1.49000,91.00000,91.00000,85.00000,78.00000,82.00000,93.00000,18.92000,19.35000,24.08000,20.78333,53.54068,270.28894,-17.26000,89.00000,84.33333
53,2023/6/30 下午 12:03:42,-52.98000,-2.76000,-2.04000,88.00000,93.00000,86.00000,68.00000,89.00000,93.00000,17.63000,20.21000,24.51000,20.78333,53.05184,267.01786,-19.26000,89.00000,83.33333
54,2023/6/30 下午 12:03:42,-55.45000,-7.61000,-1.89000,104.00000,101.00000,98.00000,77.00000,93.00000,87.00000,24.51000,23.65000,29.67000,25.94333,55.96976,262.18550,-21.65000,101.00000,85.66667
55,2023/6/30 下午 12:03:42,-56.86000,-8.36000,1.48000,96.00000,100.00000,91.00000,82.00000,92.00000,93.00000,21.07000,23.22000,26.66000,23.65000,57.47129,261.63585,-21.24667,95.66667,89.00000
56,2023/6/30 下午 12:03:42,-57.35000,-7.18000,-1.94000,94.00000,89.00000,84.00000,69.00000,86.00000,92.00000,20.21000,18.49000,23.65000,20.78333,57.79770,262.86392,-22.15667,89.00000,82.33333
57,2023/6/30 下午 12:03:42,-56.61000,-3.46000,-3.71000,102.00000,88.00000,96.00000,77.00000,96.00000,94.00000,23.65000,18.06000,28.81000,23.50667,56.71564,266.50244,-21.26000,95.33333,89.00000
58,2023/6/30 下午 12:03:42,-49.33000,-4.82000,-5.30000,99.00000,93.00000,93.00000,82.00000,92.00000,95.00000,22.36000,20.21000,27.52000,23.36333,49.56492,264.41938,-19.81667,95.00000,89.66667
59,2023/6/30 下午 12:03:42,-52.41000,-4.09000,-6.71000,94.00000,96.00000,92.00000,71.00000,92.00000,91.00000,20.21000,21.50000,27.09000,22.93333,52.56935,265.53776,-21.07000,94.00000,84.66667
60,2023/6/30 下午 12:03:42,-51.49000,-1.94000,-4.98000,103.00000,94.00000,104.00000,83.00000,94.00000,97.00000,24.08000,20.64000,32.25000,25.65667,51.52654,267.84228,-19.47000,100.33333,91.33333
61,2023/6/30 下午 12:03:42,-49.63000,-5.67000,-5.50000,98.00000,99.00000,98.00000,78.00000,95.00000,96.00000,21.93000,22.79000,29.67000,24.79667,49.95284,263.48248,-20.26667,98.33333,89.66667
62,2023/6/30 下午 12:03:43,-49.45000,-5.11000,-4.18000,119.00000,110.00000,110.00000,72.00000,94.00000,96.00000,30.96000,27.52000,34.83000,31.10333,49.71333,264.10018,-19.58000,113.00000,87.33333
63,2023/6/30 下午 12:03:43,-50.07000,-1.88000,-2.08000,93.00000,93.00000,81.00000,75.00000,89.00000,94.00000,19.78000,20.21000,22.36000,20.78333,50.10528,267.84970,-18.01000,89.00000,86.00000
64,2023/6/30 下午 12:03:43,-47.27000,-2.70000,-0.36000,86.00000,86.00000,90.00000,72.00000,88.00000,96.00000,16.77000,17.20000,26.23000,20.06667,47.34705,266.73089,-16.77667,87.33333,85.33333
65,2023/6/30 下午 12:03:43,-45.18000,-3.60000,-0.89000,108.00000,108.00000,93.00000,86.00000,96.00000,95.00000,26.23000,26.66000,27.52000,26.80333,45.32320,265.44422,-16.55667,103.00000,92.33333
66,2023/6/30 下午 12:03:43,-41.42000,-5.24000,-1.02000,89.00000,91.00000,86.00000,88.00000,94.00000,94.00000,18.06000,19.35000,24.51000,20.64000,41.75014,262.78987,-15.89333,88.66667,92.00000
67,2023/6/30 下午 12:03:43,-38.87000,-4.60000,-2.11000,83.00000,92.00000,82.00000,69.00000,95.00000,94.00000,15.48000,19.78000,22.79000,19.35000,39.14124,263.25083,-15.19333,85.66667,86.00000
68,2023/6/30 下午 12:03:43,-35.58000,-4.81000,-1.92000,94.00000,87.00000,85.00000,81.00000,93.00000,95.00000,20.21000,17.63000,24.08000,20.64000,35.90366,262.30096,-14.10333,88.66667,89.66667
69,2023/6/30 下午 12:03:43,-37.01000,-3.61000,-1.29000,86.00000,80.00000,88.00000,80.00000,92.00000,94.00000,16.77000,14.62000,25.37000,18.92000,37.18564,264.42892,-13.97000,84.66667,88.66667
70,2023/6/30 下午 12:03:43,-39.54000,-2.73000,-2.26000,90.00000,81.00000,79.00000,82.00000,94.00000,96.00000,18.49000,15.05000,21.50000,18.34667,39.63413,266.05034,-14.84333,83.33333,90.66667
71,2023/6/30 下午 12:03:43,-35.92000,-0.98000,-3.41000,94.00000,94.00000,80.00000,73.00000,96.00000,93.00000,20.21000,20.64000,21.93000,20.92667,35.93337,268.43720,-13.43667,89.33333,87.33333
