Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/6/30 下午 01:09:00,93.65000,3.27000,-0.49000,99.00000,89.00000,85.00000,76.00000,77.00000,78.00000,23.22000,18.92000,24.51000,22.21667,93.70707,88.00020,32.14333,91.00000,77.00000
2,2023/6/30 下午 01:09:00,94.82000,3.70000,-1.68000,90.00000,92.00000,83.00000,65.00000,84.00000,89.00000,19.35000,20.21000,23.65000,21.07000,94.89216,87.76538,32.28000,88.33333,79.33333
3,2023/6/30 下午 01:09:00,91.41000,3.85000,-1.14000,94.00000,91.00000,89.00000,86.00000,78.00000,92.00000,21.07000,19.78000,26.23000,22.36000,91.49104,87.58825,31.37333,91.33333,85.33333
4,2023/6/30 下午 01:09:00,86.65000,4.82000,-1.36000,96.00000,91.00000,94.00000,79.00000,66.00000,88.00000,21.93000,19.78000,28.38000,23.36333,86.78396,86.81614,30.03667,93.66667,77.66667
5,2023/6/30 下午 01:09:00,82.73000,4.03000,-0.90000,83.00000,95.00000,85.00000,66.00000,74.00000,90.00000,16.34000,21.50000,24.51000,20.78333,82.82810,87.21117,28.62000,87.66667,76.66667
6,2023/6/30 下午 01:09:00,81.76000,1.16000,-0.46000,95.00000,98.00000,92.00000,78.00000,88.00000,92.00000,21.50000,22.79000,27.52000,23.93667,81.76823,89.18715,27.48667,95.00000,86.00000
7,2023/6/30 下午 01:09:00,83.45000,3.29000,-0.59000,101.00000,100.00000,95.00000,86.00000,87.00000,89.00000,24.08000,23.65000,28.81000,25.51333,83.51483,87.74229,28.71667,98.66667,87.33333
8,2023/6/30 下午 01:09:00,82.24000,4.62000,-0.04000,98.00000,95.00000,91.00000,78.00000,79.00000,94.00000,22.79000,21.50000,27.09000,23.79333,82.36966,86.78467,28.94000,94.66667,83.66667
9,2023/6/30 下午 01:09:00,81.18000,2.42000,0.90000,97.00000,90.00000,85.00000,74.00000,87.00000,94.00000,22.36000,19.35000,24.51000,22.07333,81.21606,88.29250,28.16667,90.66667,85.00000
10,2023/6/30 下午 01:09:00,83.21000,4.58000,0.32000,96.00000,90.00000,85.00000,65.00000,76.00000,82.00000,21.93000,19.35000,24.51000,21.93000,83.33595,86.84954,29.37000,90.33333,74.33333
