f,T0,oa0,oa1,oa2,oa3,oa4,oa5,oa6,ob1,ob2,ob3,ob4,ob5,ob6
T12_forward_U020_Probe_1_(A1128).csv,12,0.095710563,17.01048092,3.931194363,0.175847789,0.16999851,0.140692951,0.136281936,0,0.092746082,1.994704381,3.881476177,5.115186485,5.965204946
T12_forward_U040_Probe_1_(A1128).csv,12,-0.148239097,34.40891812,8.876834637,0.993331428,0.091945681,1.174351756,1.341413629,0,6.230517027,0.468026637,3.446605655,4.742877133,6.072750299
T12_forward_U060_Probe_1_(A1128).csv,12,-0.938569797,50.85587994,13.29910584,2.625686324,1.041408052,0.114073209,0.204146941,0,6.157052273,0.686189782,0.481983644,0.536846174,1.834271052
T12_forward_U080_Probe_1_(A1128).csv,12,-1.746643729,69.46886144,22.27058432,4.913330392,2.383319269,0.728591153,0.593290953,0,6.020932579,0.730043643,0.619282532,0.556245466,1.018852626
T12_forward_U100_Probe_1_(A1128).csv,12,-2.231442857,87.48301571,28.60037281,6.253818776,2.545433505,0.970666038,0.441255439,0,6.02344875,0.784080177,0.619945499,0.651958329,1.820369299
T12_forward_U120_Probe_1_(A1128).csv,12,-2.331176175,98.46160182,31.2045082,7.170362397,3.565163692,1.430993184,0.691406056,0,6.043832535,0.764441325,0.394716201,1.220449548,1.881679527
T12_forward_U140_Probe_1_(A1128).csv,12,-2.500106928,120.6986832,40.06162718,10.6812705,4.787113702,1.510592796,1.288731945,0,6.00275947,0.83104846,0.247007886,0.818206538,1.518159661
T12_forward_U160_Probe_1_(A1128).csv,12,-2.864376654,137.3575047,45.46849388,13.08048716,5.249333284,1.673571815,1.364600151,0,6.005618789,0.904346422,0.349724495,1.230347426,1.126995882
