y[cm],u[cm/s],v[cm/s],vorticity[1/s]
39.725990763819,160.38004316160266,-0.443481599509,-83.08633564825033
39.472959827219,163.89044105048902,-0.740017462199,-88.38846957508333
39.219928890619,167.944071643762,-0.662722287685,-103.230308761583
38.966897954419,173.05402164341766,-0.8428892268,-109.84412197674
38.713867017419,177.853098275074,-0.9348791192003333,-96.81160971093732
38.460836080419,181.7751479775243,-1.0067402355843333,-79.779971349236
38.207805144419,185.0077227842647,-1.0715769799703334,-64.37836119321867
37.95477420742,187.55327380857332,-1.153351835256,-54.613749690613666
37.70174327142,189.89715902838836,-1.1704614642636668,-50.273033086859336
37.44871233442,192.01330859211632,-1.170189342249,-46.585970834552
37.19568139742,194.00761472420334,-1.1744321712183332,-42.35457612915733
36.942650461419,195.75093432675865,-1.1721694401693334,-37.255794041733004
36.68961952442,197.29899022285102,-1.165051815294,-33.76580791794633
36.436588588419,198.706154163384,-1.1703588471253334,-30.484765013910998
36.18355765142,199.97208693083235,-1.132870782858,-28.98891711027733
35.930526714418,201.25530837619434,-1.1180583962653332,-27.235240990856
35.677495778421,202.38287102385434,-1.1069943626683334,-24.894514687226334
35.424464841418,203.45255549376,-1.0904390813076665,-22.540439383025
35.171433905421,204.37469363374035,-1.0779314730526668,-20.733956713126002
34.918402968418,205.2839675172153,-1.0576040141346665,-19.652429995128333
34.665372032421,206.11557327787864,-1.0355500315343333,-19.069180716814667
34.412341095418,206.95193552530233,-1.0145415895726666,-19.507269000535
34.159310158419,207.80404224690733,-0.9581225408609999,-19.938718530662666
33.90627922242,208.678917453718,-0.913147779983,-19.976675559876668
33.653248285421,209.548697358699,-0.8725028407486667,-18.774169337823334
33.400217349417,210.31611673113136,-0.8147209407276668,-17.558236480174333
33.147186412418,211.08939895109333,-0.7667171958436666,-16.517558709553334
32.89415547542,211.77819572707335,-0.7450702974390001,-15.758164092657333
32.641124539421,212.48685562778667,-0.7161419474410001,-16.928925401156665
32.388093602417,213.29243295355366,-0.67100121894,-17.875245098111332
32.135062666417,214.055751036885,-0.6247093599316668,-16.801213991838
31.882031729421,214.76561937295068,-0.5965735381116667,-15.650156900766667
31.629000792421,215.44093913591834,-0.5885881841713334,-15.423948276889666
31.375969856417,216.13406265171133,-0.5494601171569999,-15.097511456603998
31.122938919416,216.78667243485333,-0.5062651166003334,-13.734435897231668
30.869907983422,217.3618911854687,-0.50272039102,-13.376716138373666
30.616877046421,217.96378695689734,-0.461774361461,-13.399549439829668
30.363846109417,218.54486497785402,-0.448630373316,-11.661917067700001
30.110815176416,218.99130447219764,-0.4524345589193333,-10.537810168290667
29.857784236422003,219.464193993885,-0.44579419707733337,-11.917205985690666
29.604753296418995,220.03350991785297,-0.456342863835,-13.399672537827001
29.351722366417004,220.64211505447398,-0.443677159677,-12.991313535752333
29.098691426416,221.16702176916235,-0.4352726605223333,-12.839570156523669
28.845660486418996,221.77938599325535,-0.40750080788133336,-13.547515501977665
28.592629556422,222.37083116617168,-0.35901107315,-13.489655828624999
28.339598616419,222.99254849802136,-0.333279694276,-13.268638738566333
28.086567676413,223.547302913028,-0.280665860491,-11.845128171064
27.833536746424,224.04963426386033,-0.23001792942133328,-11.619121433667667
27.580505806416,224.571944469138,-0.22635461217666664,-12.368874494853335
27.327474866415,225.15279483722603,-0.2369506426036667,-12.145168588074
27.07444393642,225.65730722087866,-0.22870385170566668,-11.052422377622333
26.821412996418,226.144857442318,-0.23475855934766665,-10.67178756221933
26.568382056419,226.62112283258898,-0.24786768669066664,-10.462421411073334
26.315351126423,227.09380901328032,-0.24720202008633332,-9.931699718125333
26.062320186413,227.50960335363266,-0.22435137463500002,-8.603761806422334
25.809289246422,227.86331603508066,-0.21232488504400002,-8.322036519758667
25.556258316415,228.24381099024868,-0.22780859482166668,-8.255094250674
25.303227376416,228.603223404353,-0.24333618788666667,-7.5429907950079995
25.050196436419,228.91628242064834,-0.24679513487399998,-6.675761154685333
24.797165506417,229.21391974523735,-0.2392529772573333,-6.779531782105
24.54413456642,229.55562217731963,-0.23217234043033333,-7.512159497489667
24.291103636426,229.90523409610898,-0.23570461309666668,-7.6574139033319994
24.038072696414,230.25020041685067,-0.2428045536876667,-6.933916454004667
23.785041756423,230.54563607554167,-0.27567434537433333,-6.592957341797001
23.532010826414005,230.85831085581867,-0.31372772359066664,-6.416025992915666
