y[m],u[m/s],v[m/s],vorticity[1/s]
39.02142825429,160.52206161551598,-0.19420053369900003,-114.49462338643633
38.77288412189,165.69756471475765,-0.2991974485946667,-90.56444699205333
38.52433998949,168.68531869057298,-0.363275759033,-67.32558357650834
38.27579585689,171.728042282051,-0.3361038756256667,-65.09305529267634
38.02725172489,174.5155196619343,-0.2649151999766667,-55.82482560238467
37.778707591891,176.70786571772433,-0.260038333532,-46.971723777328
37.530163459891,178.70328719522968,-0.26347636065433333,-42.77627588738434
37.281619327891,180.503022627292,-0.3055698896196667,-40.63885131089433
37.03307519489,182.25462628687,-0.39233066074999995,-36.457559886774
36.78453106289,183.69294784055467,-0.36693791643199997,-31.223361332312333
36.53598692989,184.98864690499298,-0.33417723612666667,-28.915513516527
36.28744279789,186.25842749920267,-0.289443697577,-27.818528196200997
36.03889866589,187.45777466717598,-0.22291337521133334,-25.902942989524664
35.790354532892,188.5607668352587,-0.20323701399433333,-24.094619721519667
35.541810400891,189.57484005831034,-0.22096881075966665,-21.572138939756332
35.293266267891,190.47952667226068,-0.20985852092733334,-20.066070197486336
35.044722135891,191.34023855601603,-0.20511911093,-19.059145642899
34.79617800389,192.17161927291468,-0.18708799396700002,-18.000416489914667
34.547633870889,192.9590343155027,-0.11804383367566666,-17.328251666924334
34.299089738889,193.72393290281568,-0.07045094234066666,-16.74811591619567
34.050545606889,194.48426666406303,-0.012242786302999983,-16.070840661393333
33.80200147389,195.19163737652164,0.04941614173233333,-16.134900888982333
33.55345734189,195.92403862992833,0.07905894787033334,-16.541273547670333
33.30491320889,196.65888147948067,0.09904509140133333,-15.707469700798
33.05636907689,197.323297095886,0.12725708532033334,-14.511044232754665
32.80782494489,197.948283944576,0.158835944436,-13.887131251285
32.559280811893,198.55940698903132,0.19978102266333334,-13.454091092388
32.310736679893,199.15366026431968,0.23288031780866666,-13.261376691853668
32.062192546893,199.73442992602634,0.28654206787200004,-13.266177402082334
31.813648414892,200.32770753380635,0.3253095625733333,-12.669540022908
31.565104282891998,200.89163592082699,0.396305546104,-12.344178957762667
31.316560149892,201.47144939319932,0.4521708463936666,-13.246705953582
31.068016017891996,202.09478329903334,0.5051452479343334,-13.983336923736331
30.819471884891,202.72223840253434,0.5663786624963333,-13.832201210243333
30.57092775289,203.33390750297633,0.6276853409940001,-13.119178461005333
30.322383620889998,203.90359440785502,0.7208745770756667,-13.183558381099667
30.073839487889,204.52232579335632,0.826618973655,-13.868903778517668
29.825295355889,205.10943787549698,0.9005659507276667,-13.072536030964
29.576751222888003,205.64184382301565,0.9590064663883333,-12.594500656668332
29.328207092889,206.19979315585033,1.0127701892396666,-13.343232878570333
29.079662962889,206.80858019858897,1.0512093789626666,-14.016052320480668
28.831118822889,207.41911694997665,1.0746781621930002,-13.691199866084666
28.582574692886,207.99837112483797,1.0967253706993334,-12.936314391825666
28.334030562887005,208.55799468359302,1.1073510702936666,-12.999914064035332
28.085486432887,209.15297726699933,1.1358728521393333,-13.184528161218333
27.836942292886004,209.72781867293133,1.167040774286,-12.343853651179666
27.588398162886005,210.2403045700893,1.2066036221119998,-11.663959952741335
27.339854032887,210.74657267461467,1.2331970708489999,-11.900254096283334
27.091309902887,211.277061982663,1.2280732024349998,-11.760361184346332
26.842765762884,211.76718098296297,1.2376013646906667,-11.128051690146
26.594221632884,212.23931598819232,1.2662316719856666,-11.087810229850334
26.345677502884,212.73702035346636,1.307418994736,-11.099492472287665
26.097133372885,213.20957738437434,1.3145832213916666,-11.657479753410334
25.848589232890003,213.73706227596531,1.3260042149223334,-12.738203622953334
25.600045102890004,214.29883249720532,1.3657038893740001,-12.477501402512333
25.351500972890005,214.8412429754243,1.395903258205,-11.852223218666
25.10295684289,215.337791583246,1.3932009730276667,-11.343463712675666
24.854412702887,215.84054708619567,1.376778847904,-10.894102348369666
24.605868572887,216.30533575391132,1.4128407043973334,-10.280380126273334
24.357324442886995,216.74228359961398,1.4373348744880001,-10.06867057328
24.108780312886996,217.17880951988698,1.4614414044706667,-10.283558422043333
23.860236182886997,217.636152027731,1.4758468759216665,-9.88397157784
23.611692042885,218.044552872163,1.4897795379416667,-8.507071636600667
23.363147912885996,218.39438732691335,1.5195220999823331,-8.208656454120332
23.114603782885997,218.76331755292733,1.533362290699,-9.179462035989667
22.866059652885998,219.1856430539067,1.5377958629393333,-9.464041223867333
22.617515512882004,219.58466479966765,1.5558752319886666,-9.182206145901
22.368971382883,219.98503794649568,1.5732400444946666,-9.115678535083
22.120427252883,220.374227156149,1.578398938116,-8.857002896248668
21.871883122883002,220.76188142147666,1.5616492246750002,-8.047635195066
21.623338982898,221.08800463801967,1.5478204865423333,-7.260434220137667
21.374794852899,221.39809645705836,1.5257351597526665,-7.058109194454667
21.1262507229,221.71112181293867,1.5305523114906665,-7.189733045212333
20.8777065929,222.05196034584765,1.5358737844690002,-7.384486693114
20.629162452897,222.39218915245866,1.527954440315,-7.0186146532316664
20.380618322897,222.69512023979965,1.5006978487323333,-7.046218069910666
20.132074192898,223.02139987077837,1.4829376578556666,-7.243925719627666
19.883530062899,223.34733832189167,1.4696546356326667,-6.377041435534667
19.634985922896,223.61335681583466,1.4743010377493333,-5.478369023542334
19.386441792897,223.86693189851465,1.473384956317,-5.4312558667653335
19.137897662897,224.15507898842634,1.4394546941243334,-5.598718887325666
18.889353532898,224.42487988756932,1.4040673380996667,-5.222591623206333
18.640809392894,224.665113304035,1.4012515356153334,-5.061214433143333
18.392265262895,224.9210530230753,1.40901671285,-5.703684410116334
