y[m],u[m/s],v[m/s],vorticity[1/s]
39.116201124014,149.367169823788,-0.061375707869000005,-48.124145578802995
38.867053351814,151.46498090228832,-0.08519212007299999,-36.421833861387334
38.617905579614,152.45866528134667,-0.17282241700766665,-34.413242769313
38.368757807114,154.4150396232877,-0.23022529217733334,-51.490788177312
38.119610035115,157.01453024188967,-0.2035614785433333,-54.725384566290664
37.870462263114,159.33486055765468,-0.20964178218033333,-55.451941794458
37.621314491114,162.03054503051365,-0.19057982373233331,-56.51549689566
37.372166718115,164.47648478732066,-0.157609045477,-51.512200523705665
37.123018946115,166.63496581437502,-0.10158791693499998,-44.19137796593066
36.873871174114,168.357484999589,-0.074689819187,-34.50515562480734
36.624723402114,169.63911752011666,-0.14406083174200002,-27.38188671669033
36.375575629115,170.777319468786,-0.18928452020966668,-25.988776254504998
36.126427857115,171.93980781076266,-0.19102692686266665,-26.488954142253334
35.877280085113,173.11537540326103,-0.19547617003666665,-25.801335377443667
35.628132313113,174.21309490160002,-0.203364223581,-25.625494559584997
35.378984540113,175.37591015317764,-0.20886763005766665,-25.039796760245334
35.129836768117,176.40943956165734,-0.20434925021500003,-22.11341647606
34.880688996116,177.32191428845067,-0.23682314150566666,-21.302541164556
34.631541224116,178.29877087792033,-0.27391042200666665,-20.103835734591332
34.382393452116,179.10098261605765,-0.25527632786733334,-18.116532935643665
34.133245679114,179.88277937491634,-0.21505185607666666,-18.168629552170334
33.884097907113,180.70180960691334,-0.21953429004166666,-19.747695567291334
33.634950135113,181.62096392432798,-0.23758346809233333,-18.852085971761998
33.385802363112,182.374660407609,-0.21695499688166664,-17.031144496387668
33.136654590115,183.12091087983902,-0.17689682836733334,-16.820795802288334
32.887506818114,183.850574747327,-0.10593081636700001,-16.774672534265335
32.638359046113,184.581663467433,-0.03507007638866667,-18.194909005417003
32.389211274112,185.44033556224667,-0.04020387593033334,-19.524897783689337
32.140063501117,186.31186433140002,-0.04798988127433334,-18.471188627317
31.890915729116,187.083174088472,-0.0014082900223333361,-16.19918613633833
31.641767957116,187.73721521806837,0.030257984625999993,-15.647005679727334
31.392620185115003,188.44020437835198,0.056506905547666665,-17.254632952329334
31.143472413118,189.257247387422,0.11429751089933333,-18.225620416007
30.894324640116,190.04009697881534,0.153837342184,-17.000271954452668
30.645176868116,190.73867391914868,0.1865254113206667,-16.693326050094665
30.396029096115,191.50693438902832,0.22183637075099996,-17.479467474598334
30.146881324113,192.2814164865073,0.246712745008,-17.381620594334
29.897733551113003,193.02041770025934,0.268410513314,-17.276046251439997
29.648585779112,193.77959450951934,0.314125436926,-16.335655050256666
29.399438005112,194.44347095552766,0.34468893804566664,-15.560420539490002
29.150290235112,195.14276258427563,0.3775079713653334,-17.751692575686004
28.901142465112,195.99489097265064,0.42217048416866665,-19.573053432154
28.651994695112,196.819471218568,0.48142801404099994,-18.313085730452332
28.402846915119,197.57948977720898,0.5384382353813334,-16.541315458632337
