T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
6.000,5814.107,161150.174,94447.021,9173.355,5744.025,2710.052,1836.732,0.000,-2.712,-0.716,2.693,0.630,0.197,
