T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
6.000,1316.658,73255.680,48640.667,2395.614,1301.870,1505.028,2652.722,0.000,-2.815,-0.961,1.766,0.175,-0.061,
