Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/6/30 下午 05:53:04,97.86000,3.22000,-1.40000,109.00000,110.00000,110.00000,83.00000,88.00000,94.00000,22.79000,23.65000,30.10000,25.51333,97.91296,88.11541,33.22667,109.66667,88.33333
2,2023/6/30 下午 05:53:04,94.14000,6.66000,-3.22000,110.00000,114.00000,109.00000,89.00000,88.00000,89.00000,23.22000,25.37000,29.67000,26.08667,94.37529,85.95331,32.52667,111.00000,88.66667
3,2023/6/30 下午 05:53:04,95.74000,5.28000,-5.38000,108.00000,105.00000,102.00000,87.00000,91.00000,85.00000,22.36000,21.50000,26.66000,23.50667,95.88549,86.84337,31.88000,105.00000,87.66667
4,2023/6/30 下午 05:53:04,94.66000,6.76000,-5.74000,105.00000,105.00000,102.00000,87.00000,84.00000,94.00000,21.07000,21.50000,26.66000,23.07667,94.90107,85.91524,31.89333,104.00000,88.33333
5,2023/6/30 下午 05:53:04,84.28000,4.24000,-8.92000,94.00000,100.00000,95.00000,89.00000,87.00000,86.00000,16.34000,19.35000,23.65000,19.78000,84.38659,87.11996,26.53333,96.33333,87.33333
6,2023/6/30 下午 05:53:04,77.96000,2.72000,-6.50000,101.00000,100.00000,101.00000,84.00000,85.00000,91.00000,19.35000,19.35000,26.23000,21.64333,78.00744,88.00178,24.72667,100.66667,86.66667
7,2023/6/30 下午 05:53:04,69.94000,7.84000,-5.12000,98.00000,103.00000,104.00000,82.00000,80.00000,95.00000,18.06000,20.64000,27.52000,22.07333,70.37805,83.60407,24.22000,101.66667,85.66667
8,2023/6/30 下午 05:53:04,78.80000,-2.10000,-3.60000,103.00000,109.00000,104.00000,88.00000,91.00000,95.00000,20.21000,23.22000,27.52000,23.65000,78.82798,91.52656,24.36667,105.33333,91.33333
9,2023/6/30 下午 05:53:04,72.04000,2.44000,-2.64000,109.00000,106.00000,102.00000,86.00000,88.00000,89.00000,22.79000,21.93000,26.66000,23.79333,72.08131,88.06013,23.94667,105.66667,87.66667
10,2023/6/30 下午 05:53:04,73.58000,5.08000,-5.62000,112.00000,115.00000,111.00000,92.00000,87.00000,92.00000,24.08000,25.80000,30.53000,26.80333,73.75516,86.05054,24.34667,112.66667,90.33333
