Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/6/30 上午 10:53:39,107.70000,9.86000,-4.13000,103.00000,98.00000,100.00000,65.00000,77.00000,80.00000,23.22000,21.50000,28.81000,24.51000,108.15040,84.76912,37.81000,100.33333,74.00000
2,2023/6/30 上午 10:53:39,109.44999,6.18000,-5.11000,82.00000,92.00000,83.00000,68.00000,74.00000,81.00000,14.19000,18.92000,21.50000,18.20333,109.62433,86.76827,36.84000,85.66667,74.33333
3,2023/6/30 上午 10:53:39,107.57999,3.50000,-3.60000,94.00000,89.00000,83.00000,74.00000,68.00000,89.00000,19.35000,17.63000,21.50000,19.49333,107.63691,88.13660,35.82666,88.66667,77.00000
4,2023/6/30 上午 10:53:39,103.87000,5.41000,-1.90000,89.00000,83.00000,77.00000,77.00000,78.00000,89.00000,17.20000,15.05000,18.92000,17.05667,104.01079,87.01848,35.79333,83.00000,81.33333
5,2023/6/30 上午 10:53:39,105.45000,3.03000,-3.52000,104.00000,102.00000,89.00000,77.00000,71.00000,79.00000,23.65000,23.22000,24.08000,23.65000,105.49352,88.35412,34.98667,98.33333,75.66667
6,2023/6/30 上午 10:53:39,107.41000,4.93000,-1.35000,93.00000,85.00000,83.00000,73.00000,69.00000,85.00000,18.92000,15.91000,21.50000,18.77667,107.52308,87.37203,36.99667,87.00000,75.66667
7,2023/6/30 上午 10:53:39,102.47000,0.80000,-0.50000,76.00000,79.00000,74.00000,64.00000,80.00000,77.00000,11.61000,13.33000,17.63000,14.19000,102.47313,89.55269,34.25667,76.33333,73.66667
8,2023/6/30 上午 10:53:39,98.76000,3.16000,-1.47000,74.00000,76.00000,71.00000,63.00000,75.00000,89.00000,10.75000,12.04000,16.34000,13.04333,98.81054,88.16735,33.48333,73.66667,75.66667
9,2023/6/30 上午 10:53:39,100.14000,3.68000,-2.91000,82.00000,78.00000,78.00000,81.00000,73.00000,92.00000,14.19000,12.90000,19.35000,15.48000,100.20759,87.89541,33.63667,79.33333,82.00000
10,2023/6/30 上午 10:53:39,105.15000,2.80000,-2.79000,90.00000,90.00000,82.00000,76.00000,62.00000,91.00000,17.63000,18.06000,21.07000,18.92000,105.18727,88.47465,35.05333,87.33333,76.33333
11,2023/6/30 上午 10:53:39,103.12001,-0.84000,-2.40000,86.00000,96.00000,85.00000,52.00000,72.00000,81.00000,15.91000,20.64000,22.36000,19.63667,103.12343,90.46671,33.29334,89.00000,68.33333
12,2023/6/30 上午 10:53:39,100.26000,0.85000,-2.89000,101.00000,100.00000,92.00000,72.00000,78.00000,89.00000,22.36000,22.36000,25.37000,23.36333,100.26360,89.51426,32.74000,97.66667,79.66667
13,2023/6/30 上午 10:53:40,101.03000,0.24000,-1.62000,96.00000,94.00000,88.00000,80.00000,71.00000,85.00000,20.21000,19.78000,23.65000,21.21333,101.03029,89.86389,33.21667,92.66667,78.66667
14,2023/6/30 上午 10:53:40,98.16000,4.25000,-0.72000,89.00000,83.00000,77.00000,72.00000,75.00000,79.00000,17.20000,15.05000,18.92000,17.05667,98.25196,87.52083,33.89667,83.00000,75.33333
15,2023/6/30 上午 10:53:40,101.64000,-0.63000,-3.62000,94.00000,96.00000,92.00000,75.00000,73.00000,86.00000,19.35000,20.64000,25.37000,21.78667,101.64195,90.35513,32.46333,94.00000,78.00000
16,2023/6/30 上午 10:53:40,101.85000,6.45000,-2.46000,96.00000,87.00000,92.00000,68.00000,70.00000,86.00000,20.21000,16.77000,25.37000,20.78333,102.05403,86.37639,35.28000,91.66667,74.66667
17,2023/6/30 上午 10:53:40,98.19000,4.86000,-2.04000,95.00000,101.00000,96.00000,77.00000,73.00000,93.00000,19.78000,22.79000,27.09000,23.22000,98.31020,87.16641,33.67000,97.33333,81.00000
18,2023/6/30 上午 10:53:40,96.65000,3.94000,-0.47000,98.00000,96.00000,87.00000,77.00000,78.00000,87.00000,21.07000,20.64000,23.22000,21.64333,96.73027,87.66559,33.37333,93.66667,80.66667
19,2023/6/30 上午 10:53:40,95.85000,3.97000,0.11000,92.00000,86.00000,78.00000,75.00000,79.00000,85.00000,18.49000,16.34000,19.35000,18.06000,95.93218,87.62823,33.31000,85.33333,79.66667
20,2023/6/30 上午 10:53:40,98.20000,-3.32000,-1.02000,86.00000,83.00000,74.00000,71.00000,72.00000,80.00000,15.91000,15.05000,17.63000,16.19667,98.25611,91.93635,31.28667,81.00000,74.33333
21,2023/6/30 上午 10:53:40,96.38000,4.29000,-2.49000,79.00000,85.00000,79.00000,62.00000,66.00000,85.00000,12.90000,15.91000,19.78000,16.19667,96.47543,87.45137,32.72667,81.00000,71.00000
22,2023/6/30 上午 10:53:40,95.32000,6.93000,-1.35000,101.00000,98.00000,91.00000,75.00000,74.00000,89.00000,22.36000,21.50000,24.94000,22.93333,95.57158,85.84177,33.63333,96.66667,79.33333
23,2023/6/30 上午 10:53:40,92.85000,7.71000,-1.80000,86.00000,85.00000,84.00000,65.00000,73.00000,89.00000,15.91000,15.91000,21.93000,17.91667,93.16956,85.25321,32.92000,85.00000,75.66667
24,2023/6/30 上午 10:53:40,95.44000,8.70000,-2.51000,94.00000,82.00000,82.00000,72.00000,75.00000,77.00000,19.35000,14.62000,21.07000,18.34667,95.83571,84.79150,33.87667,86.00000,74.66667
25,2023/6/30 上午 10:53:40,86.02000,6.33000,-2.31000,92.00000,87.00000,89.00000,71.00000,75.00000,84.00000,18.49000,16.77000,24.08000,19.78000,86.25259,85.79133,30.01333,89.33333,76.66667
26,2023/6/30 上午 10:53:40,84.87000,3.62000,-0.96000,98.00000,95.00000,92.00000,74.00000,69.00000,91.00000,21.07000,20.21000,25.37000,22.21667,84.94717,87.55762,29.17667,95.00000,78.00000
