Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/6/30 上午 11:02:23,-8.34000,1.72000,-0.58000,103.00000,98.00000,98.00000,97.00000,97.00000,97.00000,21.50000,19.78000,27.09000,22.79000,8.51552,281.65302,-2.40000,99.66667,97.00000
2,2023/6/30 上午 11:02:23,-6.82000,0.88000,-0.78000,115.00000,112.00000,101.00000,98.00000,97.00000,99.00000,26.66000,25.80000,28.38000,26.94667,6.87654,277.35238,-2.24000,109.33333,98.00000
3,2023/6/30 上午 11:02:23,-9.76000,0.34000,-0.88000,125.00000,128.00000,128.00000,98.00000,98.00000,99.00000,30.96000,32.68000,39.99000,34.54333,9.76592,271.99515,-3.43333,127.00000,98.33333
4,2023/6/30 上午 11:02:23,-11.34000,0.34000,-1.06000,115.00000,119.00000,120.00000,98.00000,96.00000,99.00000,26.66000,28.81000,36.55000,30.67333,11.34510,271.71735,-4.02000,118.00000,97.66667
5,2023/6/30 上午 11:02:23,-11.60000,-1.92000,-1.50000,103.00000,111.00000,113.00000,95.00000,96.00000,97.00000,21.50000,25.37000,33.54000,26.80333,11.75782,260.60177,-5.00667,109.00000,96.00000
6,2023/6/30 上午 11:02:23,-15.54000,-5.36000,-2.06000,110.00000,125.00000,113.00000,96.00000,97.00000,99.00000,24.51000,31.39000,33.54000,29.81333,16.43841,250.96985,-7.65333,116.00000,97.33333
7,2023/6/30 上午 11:02:23,-17.18000,-3.96000,-2.02000,107.00000,122.00000,109.00000,96.00000,98.00000,99.00000,23.22000,30.10000,31.82000,28.38000,17.63049,257.02000,-7.72000,112.66667,97.66667
8,2023/6/30 上午 11:02:23,-18.88000,-3.62000,-2.08000,122.00000,132.00000,127.00000,98.00000,98.00000,98.00000,29.67000,34.40000,39.56000,34.54333,19.22391,259.14599,-8.19333,127.00000,98.00000
9,2023/6/30 上午 11:02:23,-21.84000,-1.74000,-2.16000,121.00000,124.00000,123.00000,96.00000,98.00000,98.00000,29.24000,30.96000,37.84000,32.68000,21.90920,265.44485,-8.58000,122.66667,97.33333
10,2023/6/30 上午 11:02:23,-18.40000,-3.72000,-2.84000,131.00000,127.00000,133.00000,96.00000,98.00000,99.00000,33.54000,32.25000,42.14000,35.97667,18.77228,258.57035,-8.32000,130.33333,97.66667
11,2023/6/30 上午 11:02:23,-22.20000,-0.06000,-3.64000,109.00000,102.00000,102.00000,92.00000,90.00000,98.00000,24.08000,21.50000,28.81000,24.79667,22.20008,269.84515,-8.63333,104.33333,93.33333
12,2023/6/30 上午 11:02:23,-24.54000,3.20000,-4.32000,92.00000,94.00000,92.00000,87.00000,92.00000,97.00000,16.77000,18.06000,24.51000,19.78000,24.74776,277.42941,-8.55333,92.66667,92.00000
13,2023/6/30 上午 11:02:23,-25.26000,-0.30000,-3.40000,109.00000,113.00000,107.00000,91.00000,98.00000,96.00000,24.08000,26.23000,30.96000,27.09000,25.26178,269.31956,-9.65333,109.66667,95.00000
14,2023/6/30 上午 11:02:23,-27.86000,-3.58000,-4.34000,115.00000,120.00000,106.00000,96.00000,98.00000,98.00000,26.66000,29.24000,30.53000,28.81000,28.08907,262.67764,-11.92667,113.66667,97.33333
15,2023/6/30 上午 11:02:23,-30.68000,1.12000,-3.66000,110.00000,107.00000,117.00000,91.00000,98.00000,99.00000,24.51000,23.65000,35.26000,27.80667,30.70044,272.09070,-11.07333,111.33333,96.00000
16,2023/6/30 上午 11:02:23,-31.36000,-1.68000,-3.78000,96.00000,97.00000,99.00000,88.00000,94.00000,98.00000,18.49000,19.35000,27.52000,21.78667,31.40497,266.93351,-12.27333,97.33333,93.33333
17,2023/6/30 上午 11:02:23,-32.54000,-0.92000,-2.16000,103.00000,107.00000,113.00000,95.00000,96.00000,97.00000,21.50000,23.65000,33.54000,26.23000,32.55300,268.38051,-11.87333,107.66667,96.00000
18,2023/6/30 上午 11:02:23,-27.94000,-1.04000,-1.42000,95.00000,103.00000,99.00000,92.00000,93.00000,97.00000,18.06000,21.93000,27.52000,22.50333,27.95935,267.86829,-10.13333,99.00000,94.00000
19,2023/6/30 上午 11:02:23,-33.76000,0.92000,-2.52000,105.00000,107.00000,106.00000,93.00000,97.00000,97.00000,22.36000,23.65000,30.53000,25.51333,33.77253,271.56099,-11.78667,106.00000,95.66667
20,2023/6/30 上午 11:02:23,-33.58000,-0.36000,-2.08000,112.00000,117.00000,112.00000,89.00000,98.00000,97.00000,25.37000,27.95000,33.11000,28.81000,33.58193,269.38577,-12.00667,113.66667,94.66667
21,2023/6/30 上午 11:02:23,-36.86000,1.48000,-4.80000,110.00000,108.00000,102.00000,91.00000,93.00000,96.00000,24.51000,24.08000,28.81000,25.80000,36.88970,272.29930,-13.39333,106.66667,93.33333
22,2023/6/30 上午 11:02:23,-35.36000,0.20000,-4.62000,99.00000,101.00000,96.00000,87.00000,95.00000,98.00000,19.78000,21.07000,26.23000,22.36000,35.36057,270.32407,-13.26000,98.66667,93.33333
23,2023/6/30 上午 11:02:23,-42.10000,7.82000,-3.42000,84.00000,86.00000,81.00000,91.00000,85.00000,95.00000,13.33000,14.62000,19.78000,15.91000,42.82012,280.52266,-12.56667,83.66667,90.33333
24,2023/6/30 上午 11:02:23,-39.28000,5.46000,-3.26000,103.00000,97.00000,93.00000,88.00000,93.00000,94.00000,21.50000,19.35000,24.94000,21.93000,39.65766,277.91352,-12.36000,97.66667,91.66667
25,2023/6/30 上午 11:02:23,-38.52000,0.44000,-3.54000,103.00000,106.00000,98.00000,88.00000,96.00000,94.00000,21.50000,23.22000,27.09000,23.93667,38.52251,270.65444,-13.87333,102.33333,92.66667
26,2023/6/30 上午 11:02:23,-44.44000,5.14000,-0.04000,100.00000,99.00000,99.00000,91.00000,96.00000,97.00000,20.21000,20.21000,27.52000,22.64667,44.73626,276.59760,-13.11333,99.33333,94.66667
27,2023/6/30 上午 11:02:23,-44.84000,0.32000,-4.64000,118.00000,121.00000,120.00000,90.00000,96.00000,99.00000,27.95000,29.67000,36.55000,31.39000,44.84114,270.40888,-16.38667,119.66667,95.00000
28,2023/6/30 上午 11:02:23,-47.36000,3.04000,-5.34000,99.00000,103.00000,96.00000,93.00000,93.00000,97.00000,19.78000,21.93000,26.23000,22.64667,47.45747,273.67273,-16.55333,99.33333,94.33333
29,2023/6/30 上午 11:02:23,-44.24000,2.96000,-3.80000,96.00000,104.00000,103.00000,85.00000,94.00000,95.00000,18.49000,22.36000,29.24000,23.36333,44.33891,273.82783,-15.02667,101.00000,91.33333
30,2023/6/30 上午 11:02:24,-48.36000,4.24000,-4.80000,108.00000,108.00000,110.00000,91.00000,98.00000,97.00000,23.65000,24.08000,32.25000,26.66000,48.54552,275.01064,-16.30667,108.66667,95.33333
31,2023/6/30 上午 11:02:24,-46.52000,7.48000,-1.44000,112.00000,111.00000,112.00000,85.00000,94.00000,95.00000,25.37000,25.37000,33.11000,27.95000,47.11752,279.13446,-13.49333,111.66667,91.33333
32,2023/6/30 上午 11:02:24,-46.64000,-1.62000,-0.98000,99.00000,103.00000,98.00000,88.00000,94.00000,97.00000,19.78000,21.93000,27.09000,22.93333,46.66813,268.01068,-16.41333,100.00000,93.00000
33,2023/6/30 上午 11:02:24,-50.40000,-0.98000,-1.84000,114.00000,124.00000,118.00000,94.00000,97.00000,97.00000,26.23000,30.96000,35.69000,30.96000,50.40953,268.88606,-17.74000,118.66667,96.00000
34,2023/6/30 上午 11:02:24,-49.70000,-0.78000,-0.84000,105.00000,114.00000,109.00000,91.00000,97.00000,98.00000,22.36000,26.66000,31.82000,26.94667,49.70612,269.10086,-17.10667,109.33333,95.33333
35,2023/6/30 上午 11:02:24,-52.32000,-0.90000,-3.52000,102.00000,103.00000,103.00000,85.00000,96.00000,97.00000,21.07000,21.93000,29.24000,24.08000,52.32774,269.01450,-18.91333,102.66667,92.66667
36,2023/6/30 上午 11:02:24,-55.62000,-0.50000,-1.64000,106.00000,106.00000,101.00000,86.00000,94.00000,96.00000,22.79000,23.22000,28.38000,24.79667,55.62225,269.48495,-19.25333,104.33333,92.00000
37,2023/6/30 上午 11:02:24,-54.42000,-1.50000,-1.72000,111.00000,108.00000,109.00000,89.00000,97.00000,97.00000,24.94000,24.08000,31.82000,26.94667,54.44067,268.42113,-19.21333,109.33333,94.33333
38,2023/6/30 上午 11:02:24,-54.34000,1.64000,-1.92000,104.00000,104.00000,101.00000,84.00000,95.00000,95.00000,21.93000,22.36000,28.38000,24.22333,54.36474,271.72868,-18.20667,103.00000,91.33333
39,2023/6/30 上午 11:02:24,-54.20000,-2.84000,-4.20000,110.00000,103.00000,99.00000,91.00000,96.00000,98.00000,24.51000,21.93000,27.52000,24.65333,54.27435,267.00053,-20.41333,104.00000,95.00000
40,2023/6/30 上午 11:02:24,-57.88000,-0.18000,-4.44000,123.00000,120.00000,116.00000,88.00000,90.00000,96.00000,30.10000,29.24000,34.83000,31.39000,57.88028,269.82182,-20.83333,119.66667,91.33333
41,2023/6/30 上午 11:02:24,-60.58000,1.00000,-2.86000,101.00000,101.00000,101.00000,79.00000,94.00000,93.00000,20.64000,21.07000,28.38000,23.36333,60.58825,270.94570,-20.81333,101.00000,88.66667
42,2023/6/30 上午 11:02:24,-55.44000,0.70000,-2.42000,127.00000,124.00000,122.00000,87.00000,94.00000,97.00000,31.82000,30.96000,37.41000,33.39667,55.44442,270.72339,-19.05333,124.33333,92.66667
43,2023/6/30 上午 11:02:24,-61.16000,-0.54000,-2.04000,104.00000,115.00000,109.00000,92.00000,94.00000,97.00000,21.93000,27.09000,31.82000,26.94667,61.16238,269.49413,-21.24667,109.33333,94.33333
44,2023/6/30 上午 11:02:24,-61.48000,-1.74000,-1.64000,108.00000,109.00000,111.00000,89.00000,95.00000,95.00000,23.65000,24.51000,32.68000,26.94667,61.50462,268.37885,-21.62000,109.33333,93.00000
45,2023/6/30 上午 11:02:24,-59.96000,0.76000,0.42000,104.00000,106.00000,102.00000,86.00000,83.00000,95.00000,21.93000,23.22000,28.81000,24.65333,59.96482,270.72619,-19.59333,104.00000,88.00000
46,2023/6/30 上午 11:02:24,-61.10000,-1.98000,-1.30000,103.00000,104.00000,100.00000,82.00000,89.00000,96.00000,21.50000,22.36000,27.95000,23.93667,61.13207,268.14393,-21.46000,102.33333,89.00000
47,2023/6/30 上午 11:02:24,-63.92000,0.60000,0.52000,106.00000,102.00000,99.00000,88.00000,92.00000,97.00000,22.79000,21.50000,27.52000,23.93667,63.92281,270.53780,-20.93333,102.33333,92.33333
48,2023/6/30 上午 11:02:24,-63.78000,-2.88000,-1.62000,105.00000,104.00000,101.00000,88.00000,93.00000,96.00000,22.36000,22.36000,28.38000,24.36667,63.84499,267.41455,-22.76000,103.33333,92.33333
