Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/6/30 上午 10:37:47,11.94000,-1.85000,-1.86000,72.00000,67.00000,49.00000,95.00000,81.00000,95.00000,8.17000,6.88000,6.02000,7.02333,12.08247,98.80745,2.74333,62.66667,90.33333
2,2023/6/30 上午 10:37:47,9.70000,2.24000,-1.17000,78.00000,69.00000,73.00000,93.00000,92.00000,95.00000,10.75000,7.74000,16.34000,11.61000,9.95528,76.99676,3.59000,73.33333,93.33333
3,2023/6/30 上午 10:37:47,10.29000,0.74000,-1.57000,91.00000,90.00000,79.00000,94.00000,80.00000,95.00000,16.34000,16.77000,18.92000,17.34333,10.31657,85.88668,3.15333,86.66667,89.66667
4,2023/6/30 上午 10:37:47,8.71000,2.13000,-1.28000,89.00000,87.00000,88.00000,96.00000,85.00000,96.00000,15.48000,15.48000,22.79000,17.91667,8.96666,76.25821,3.18667,88.00000,92.33333
5,2023/6/30 上午 10:37:47,8.92000,1.68000,-1.25000,73.00000,72.00000,80.00000,97.00000,90.00000,96.00000,8.60000,9.03000,19.35000,12.32667,9.07683,79.33381,3.11667,75.00000,94.33333
6,2023/6/30 上午 10:37:47,8.07000,1.28000,-1.14000,90.00000,83.00000,66.00000,94.00000,91.00000,88.00000,15.91000,13.76000,13.33000,14.33333,8.17088,80.98727,2.73667,79.66667,91.00000
7,2023/6/30 上午 10:37:47,7.91000,0.69000,-1.13000,100.00000,97.00000,83.00000,98.00000,95.00000,93.00000,20.21000,19.78000,20.64000,20.21000,7.94004,85.01463,2.49000,93.33333,95.33333
8,2023/6/30 上午 10:37:47,8.18000,0.18000,-1.26000,72.00000,80.00000,71.00000,94.00000,96.00000,88.00000,8.17000,12.47000,15.48000,12.04000,8.18198,88.73942,2.36667,74.33333,92.66667
9,2023/6/30 上午 10:37:47,8.07000,-0.25000,-1.28000,79.00000,78.00000,80.00000,91.00000,96.00000,94.00000,11.18000,11.61000,19.35000,14.04667,8.07387,91.77439,2.18000,79.00000,93.66667
10,2023/6/30 上午 10:37:47,7.80000,0.60000,-0.91000,91.00000,94.00000,89.00000,94.00000,95.00000,96.00000,16.34000,18.49000,23.22000,19.35000,7.82304,85.60129,2.49667,91.33333,95.00000
11,2023/6/30 上午 10:37:47,6.39000,0.46000,-1.14000,132.00000,118.00000,132.00000,97.00000,97.00000,98.00000,33.97000,28.81000,41.71000,34.83000,6.40654,85.88252,1.90333,127.33333,97.33333
12,2023/6/30 上午 10:37:47,6.27000,0.89000,-1.07000,126.00000,130.00000,129.00000,99.00000,96.00000,97.00000,31.39000,33.97000,40.42000,35.26000,6.33285,81.92108,2.03000,128.33333,97.33333
13,2023/6/30 上午 10:37:47,6.31000,0.69000,-1.06000,116.00000,119.00000,96.00000,96.00000,95.00000,98.00000,27.09000,29.24000,26.23000,27.52000,6.34761,83.75949,1.98000,110.33333,96.33333
14,2023/6/30 上午 10:37:47,6.18000,0.09000,-1.25000,91.00000,95.00000,86.00000,98.00000,94.00000,97.00000,16.34000,18.92000,21.93000,19.06333,6.18066,89.16565,1.67333,90.66667,96.33333
15,2023/6/30 上午 10:37:47,4.74000,-0.22000,-1.13000,76.00000,74.00000,67.00000,97.00000,91.00000,95.00000,9.89000,9.89000,13.76000,11.18000,4.74510,92.65739,1.13000,72.33333,94.33333
16,2023/6/30 上午 10:37:47,4.77000,-0.54000,-1.16000,72.00000,71.00000,74.00000,97.00000,95.00000,96.00000,8.17000,8.60000,16.77000,11.18000,4.80047,96.45882,1.02333,72.33333,96.00000
17,2023/6/30 上午 10:37:47,3.76000,-0.14000,-1.34000,87.00000,77.00000,87.00000,97.00000,88.00000,95.00000,14.62000,11.18000,22.36000,16.05333,3.76261,92.13237,0.76000,83.66667,93.33333
18,2023/6/30 上午 10:37:48,2.81000,1.87000,-1.13000,84.00000,82.00000,83.00000,95.00000,89.00000,97.00000,13.33000,13.33000,20.64000,15.76667,3.37535,56.35701,1.18333,83.00000,93.66667
19,2023/6/30 上午 10:37:48,2.96000,1.78000,-1.38000,87.00000,78.00000,82.00000,97.00000,95.00000,97.00000,14.62000,11.61000,20.21000,15.48000,3.45398,58.97935,1.12000,82.33333,96.33333
20,2023/6/30 上午 10:37:48,3.71000,1.18000,-1.31000,82.00000,84.00000,85.00000,97.00000,93.00000,98.00000,12.47000,14.19000,21.50000,16.05333,3.89313,72.35625,1.19333,83.66667,96.00000
21,2023/6/30 上午 10:37:48,2.69000,1.13000,-1.42000,84.00000,86.00000,79.00000,98.00000,99.00000,97.00000,13.33000,15.05000,18.92000,15.76667,2.91770,67.21397,0.80000,83.00000,98.00000
22,2023/6/30 上午 10:37:48,1.64000,1.69000,-1.43000,88.00000,93.00000,65.00000,96.00000,97.00000,96.00000,15.05000,18.06000,12.90000,15.33667,2.35493,44.13977,0.63333,82.00000,96.33333
23,2023/6/30 上午 10:37:48,2.16000,1.14000,-1.37000,91.00000,91.00000,62.00000,96.00000,98.00000,98.00000,16.34000,17.20000,11.61000,15.05000,2.44238,62.17590,0.64333,81.33333,97.33333
24,2023/6/30 上午 10:37:48,1.66000,2.58000,-1.53000,83.00000,88.00000,55.00000,94.00000,94.00000,92.00000,12.90000,15.91000,8.60000,12.47000,3.06790,32.75767,0.90333,75.33333,93.33333
25,2023/6/30 上午 10:37:48,0.87000,2.03000,-1.50000,74.00000,79.00000,53.00000,96.00000,96.00000,95.00000,9.03000,12.04000,7.74000,9.60333,2.20857,23.19859,0.46667,68.66667,95.66667
26,2023/6/30 上午 10:37:48,0.68000,2.02000,-1.32000,69.00000,79.00000,54.00000,93.00000,94.00000,98.00000,6.88000,12.04000,8.17000,9.03000,2.13138,18.60497,0.46000,67.33333,95.00000
27,2023/6/30 上午 10:37:48,0.41000,1.20000,-1.47000,74.00000,77.00000,58.00000,90.00000,98.00000,94.00000,9.03000,11.18000,9.89000,10.03333,1.26811,18.86359,0.04667,69.66667,94.00000
28,2023/6/30 上午 10:37:48,-0.46000,1.46000,-1.65000,75.00000,78.00000,59.00000,91.00000,98.00000,93.00000,9.46000,11.61000,10.32000,10.46333,1.53075,342.51200,-0.21667,70.66667,94.00000
29,2023/6/30 上午 10:37:48,0.38000,1.23000,-1.58000,77.00000,83.00000,63.00000,94.00000,97.00000,97.00000,10.32000,13.76000,12.04000,12.04000,1.28736,17.16817,0.01000,74.33333,96.00000
30,2023/6/30 上午 10:37:48,1.45000,1.53000,-1.62000,87.00000,88.00000,65.00000,95.00000,99.00000,99.00000,14.62000,15.91000,12.90000,14.47667,2.10794,43.46223,0.45333,80.00000,97.66667
31,2023/6/30 上午 10:37:48,-0.55000,1.59000,-1.50000,91.00000,98.00000,72.00000,93.00000,92.00000,98.00000,16.34000,20.21000,15.91000,17.48667,1.68244,340.91889,-0.15333,87.00000,94.33333
32,2023/6/30 上午 10:37:48,-0.85000,0.61000,-1.86000,100.00000,102.00000,75.00000,92.00000,97.00000,98.00000,20.21000,21.93000,17.20000,19.78000,1.04623,305.66500,-0.70000,92.33333,95.66667
33,2023/6/30 上午 10:37:48,-1.48000,1.14000,-1.70000,99.00000,102.00000,77.00000,95.00000,98.00000,97.00000,19.78000,21.93000,18.06000,19.92333,1.86815,307.60599,-0.68000,92.66667,96.66667
34,2023/6/30 上午 10:37:48,-1.05000,1.64000,-1.87000,96.00000,96.00000,83.00000,92.00000,98.00000,99.00000,18.49000,19.35000,20.64000,19.49333,1.94733,327.37084,-0.42667,91.66667,96.33333
35,2023/6/30 上午 10:37:48,-2.47000,1.50000,-1.95000,106.00000,108.00000,104.00000,92.00000,97.00000,99.00000,22.79000,24.51000,29.67000,25.65667,2.88979,301.26978,-0.97333,106.00000,96.00000
36,2023/6/30 上午 10:37:48,-2.60000,1.58000,-1.93000,110.00000,115.00000,109.00000,97.00000,97.00000,97.00000,24.51000,27.52000,31.82000,27.95000,3.04243,301.28673,-0.98333,111.33333,97.00000
37,2023/6/30 上午 10:37:48,-2.26000,1.91000,-1.93000,108.00000,109.00000,109.00000,95.00000,97.00000,98.00000,23.65000,24.94000,31.82000,26.80333,2.95900,310.20224,-0.76000,108.66667,96.66667
38,2023/6/30 上午 10:37:48,-1.35000,0.62000,-2.03000,91.00000,87.00000,90.00000,94.00000,96.00000,98.00000,16.34000,15.48000,23.65000,18.49000,1.48556,294.66739,-0.92000,89.33333,96.00000
39,2023/6/30 上午 10:37:48,-2.27000,1.10000,-1.91000,83.00000,78.00000,75.00000,95.00000,96.00000,96.00000,12.90000,11.61000,17.20000,13.90333,2.52248,295.85397,-1.02667,78.66667,95.66667
40,2023/6/30 上午 10:37:48,-2.15000,1.56000,-1.72000,80.00000,68.00000,72.00000,92.00000,94.00000,96.00000,11.61000,7.31000,15.91000,11.61000,2.65633,305.96394,-0.77000,73.33333,94.00000
41,2023/6/30 上午 10:37:48,-2.93000,2.91000,-1.82000,76.00000,59.00000,71.00000,94.00000,93.00000,98.00000,9.89000,3.44000,15.48000,9.60333,4.12953,314.80378,-0.61333,68.66667,95.00000
42,2023/6/30 上午 10:37:48,-2.63000,1.82000,-1.85000,71.00000,65.00000,73.00000,90.00000,89.00000,97.00000,7.74000,6.02000,16.34000,10.03333,3.19833,304.68382,-0.88667,69.66667,92.00000
43,2023/6/30 上午 10:37:48,-1.67000,1.28000,-1.68000,71.00000,72.00000,73.00000,90.00000,89.00000,98.00000,7.74000,9.03000,16.34000,11.03667,2.10411,307.46898,-0.69000,72.00000,92.33333
44,2023/6/30 上午 10:37:48,-4.37000,1.47000,-1.36000,70.00000,82.00000,81.00000,86.00000,93.00000,93.00000,7.31000,13.33000,19.78000,13.47333,4.61062,288.59214,-1.42000,77.66667,90.66667
45,2023/6/30 上午 10:37:48,-1.94000,1.24000,-1.52000,75.00000,83.00000,75.00000,85.00000,98.00000,98.00000,9.46000,13.76000,17.20000,13.47333,2.30243,302.58571,-0.74000,77.66667,93.66667
46,2023/6/30 上午 10:37:48,-3.25000,1.76000,-1.48000,77.00000,85.00000,70.00000,92.00000,93.00000,97.00000,10.32000,14.62000,15.05000,13.33000,3.69596,298.43725,-0.99000,77.33333,94.00000
47,2023/6/30 上午 10:37:48,-4.44000,2.33000,-1.35000,84.00000,76.00000,58.00000,83.00000,95.00000,95.00000,13.33000,10.75000,9.89000,11.32333,5.01423,297.68936,-1.15333,72.66667,91.00000
48,2023/6/30 上午 10:37:48,-5.26000,1.49000,-1.23000,75.00000,78.00000,59.00000,86.00000,93.00000,96.00000,9.46000,11.61000,10.32000,10.46333,5.46696,285.81583,-1.66667,70.66667,91.66667
49,2023/6/30 上午 10:37:48,-4.34000,1.79000,-0.71000,77.00000,81.00000,68.00000,93.00000,88.00000,94.00000,10.32000,12.90000,14.19000,12.47000,4.69465,292.41333,-1.08667,75.33333,91.66667
50,2023/6/30 上午 10:37:48,-3.50000,1.42000,-0.61000,75.00000,81.00000,68.00000,93.00000,93.00000,96.00000,9.46000,12.90000,14.19000,12.18333,3.77709,292.08310,-0.89667,74.66667,94.00000
51,2023/6/30 上午 10:37:48,-4.50000,1.23000,-0.54000,76.00000,75.00000,67.00000,97.00000,95.00000,98.00000,9.89000,10.32000,13.76000,11.32333,4.66507,285.28743,-1.27000,72.66667,96.66667
52,2023/6/30 上午 10:37:48,-4.23000,1.48000,-0.47000,91.00000,89.00000,95.00000,96.00000,96.00000,99.00000,16.34000,16.34000,25.80000,19.49333,4.48144,289.28401,-1.07333,91.66667,97.00000
53,2023/6/30 上午 10:37:48,-4.32000,1.84000,-0.37000,101.00000,94.00000,91.00000,96.00000,98.00000,99.00000,20.64000,18.49000,24.08000,21.07000,4.69553,293.07041,-0.95000,95.33333,97.66667
54,2023/6/30 上午 10:37:48,-5.13000,1.35000,-0.51000,105.00000,85.00000,99.00000,97.00000,97.00000,99.00000,22.36000,14.62000,27.52000,21.50000,5.30466,284.74356,-1.43000,96.33333,97.66667
55,2023/6/30 上午 10:37:48,-5.26000,1.26000,-0.47000,120.00000,108.00000,106.00000,97.00000,97.00000,99.00000,28.81000,24.51000,30.53000,27.95000,5.40881,283.47101,-1.49000,111.33333,97.66667
56,2023/6/30 上午 10:37:48,-5.35000,2.04000,-0.43000,125.00000,120.00000,122.00000,92.00000,97.00000,97.00000,30.96000,29.67000,37.41000,32.68000,5.72574,290.87227,-1.24667,122.33333,95.33333
57,2023/6/30 上午 10:37:48,-5.15000,1.98000,-0.49000,125.00000,120.00000,119.00000,94.00000,90.00000,97.00000,30.96000,29.67000,36.12000,32.25000,5.51751,291.03006,-1.22000,121.33333,93.66667
58,2023/6/30 上午 10:37:48,-5.89000,1.37000,-0.21000,104.00000,116.00000,89.00000,93.00000,96.00000,94.00000,21.93000,27.95000,23.22000,24.36667,6.04723,283.09404,-1.57667,103.00000,94.33333
59,2023/6/30 上午 10:37:48,-4.66000,0.97000,-0.30000,114.00000,111.00000,98.00000,93.00000,94.00000,98.00000,26.23000,25.80000,27.09000,26.37333,4.75988,281.75847,-1.33000,107.66667,95.00000
