Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/6/30 下午 04:37:04,92.60000,3.14000,-1.82000,95.00000,90.00000,86.00000,82.00000,89.00000,83.00000,15.91000,15.05000,20.21000,17.05667,92.65322,88.05789,31.30667,90.33333,84.66667
2,2023/6/30 下午 04:37:04,92.61000,4.21000,-1.36000,91.00000,84.00000,86.00000,83.00000,72.00000,87.00000,14.19000,12.47000,20.21000,15.62333,92.70564,87.39716,31.82000,87.00000,80.66667
3,2023/6/30 下午 04:37:04,92.54000,5.02000,-2.07000,98.00000,89.00000,87.00000,73.00000,66.00000,85.00000,17.20000,14.62000,20.64000,17.48667,92.67606,86.89493,31.83000,91.33333,74.66667
4,2023/6/30 下午 04:37:04,93.96000,2.09000,-2.25000,79.00000,80.00000,78.00000,66.00000,65.00000,89.00000,9.03000,10.75000,16.77000,12.18333,93.98324,88.72575,31.26667,79.00000,73.33333
5,2023/6/30 下午 04:37:04,93.86000,2.28000,-2.96000,89.00000,90.00000,85.00000,74.00000,80.00000,89.00000,13.33000,15.05000,19.78000,16.05333,93.88769,88.60847,31.06000,88.00000,81.00000
6,2023/6/30 下午 04:37:04,91.09000,3.87000,-2.84000,105.00000,96.00000,95.00000,75.00000,64.00000,83.00000,20.21000,17.63000,24.08000,20.64000,91.17217,87.56723,30.70667,98.66667,74.00000
7,2023/6/30 下午 04:37:04,91.92000,0.99000,-1.33000,90.00000,85.00000,81.00000,74.00000,76.00000,87.00000,13.76000,12.90000,18.06000,14.90667,91.92533,89.38293,30.52667,85.33333,79.00000
8,2023/6/30 下午 04:37:04,92.95000,1.28000,-0.60000,87.00000,86.00000,83.00000,70.00000,78.00000,84.00000,12.47000,13.33000,18.92000,14.90667,92.95881,89.21104,31.21000,85.33333,77.33333
9,2023/6/30 下午 04:37:04,94.34000,2.27000,-1.85000,100.00000,100.00000,95.00000,90.00000,88.00000,82.00000,18.06000,19.35000,24.08000,20.49667,94.36731,88.62162,31.58667,98.33333,86.66667
10,2023/6/30 下午 04:37:04,89.58000,2.56000,-2.95000,93.00000,94.00000,86.00000,69.00000,69.00000,86.00000,15.05000,16.77000,20.21000,17.34333,89.61657,88.36306,29.73000,91.00000,74.66667
11,2023/6/30 下午 04:37:04,87.38000,4.99000,-2.35000,86.00000,80.00000,72.00000,73.00000,79.00000,88.00000,12.04000,10.75000,14.19000,12.32667,87.52236,86.73157,30.00667,79.33333,80.00000
12,2023/6/30 下午 04:37:04,90.53000,6.49000,-1.38000,73.00000,72.00000,74.00000,62.00000,75.00000,86.00000,6.45000,7.31000,15.05000,9.60333,90.76233,85.89954,31.88000,73.00000,74.33333
13,2023/6/30 下午 04:37:04,88.45000,5.01000,-1.29000,95.00000,89.00000,95.00000,71.00000,79.00000,88.00000,15.91000,14.62000,24.08000,18.20333,88.59178,86.75811,30.72333,93.00000,79.33333
14,2023/6/30 下午 04:37:04,91.24000,4.74000,-0.94000,83.00000,79.00000,73.00000,69.00000,77.00000,87.00000,10.75000,10.32000,14.62000,11.89667,91.36304,87.02611,31.68000,78.33333,77.66667
15,2023/6/30 下午 04:37:04,88.03000,0.92000,-2.00000,91.00000,88.00000,92.00000,75.00000,73.00000,90.00000,14.19000,14.19000,22.79000,17.05667,88.03481,89.40122,28.98333,90.33333,79.33333
16,2023/6/30 下午 04:37:04,88.12000,5.30000,-1.53000,100.00000,100.00000,89.00000,84.00000,91.00000,86.00000,18.06000,19.35000,21.50000,19.63667,88.27924,86.55808,30.63000,96.33333,87.00000
17,2023/6/30 下午 04:37:04,87.94000,3.91000,-1.34000,89.00000,88.00000,81.00000,64.00000,73.00000,92.00000,13.33000,14.19000,18.06000,15.19333,88.02688,87.45418,30.17000,86.00000,76.33333
18,2023/6/30 下午 04:37:04,81.24000,4.18000,-2.36000,86.00000,74.00000,73.00000,63.00000,76.00000,80.00000,12.04000,8.17000,14.62000,11.61000,81.34746,87.05459,27.68667,77.66667,73.00000
19,2023/6/30 下午 04:37:04,85.33000,5.18000,-2.40000,98.00000,93.00000,84.00000,76.00000,83.00000,87.00000,17.20000,16.34000,19.35000,17.63000,85.48708,86.52609,29.37000,91.66667,82.00000
20,2023/6/30 下午 04:37:04,89.82000,-0.89000,-2.30000,103.00000,91.00000,101.00000,83.00000,88.00000,86.00000,19.35000,15.48000,26.66000,20.49667,89.82441,90.56771,28.87667,98.33333,85.66667
21,2023/6/30 下午 04:37:04,86.48000,3.11000,-0.59000,91.00000,86.00000,81.00000,66.00000,77.00000,86.00000,14.19000,13.33000,18.06000,15.19333,86.53590,87.94041,29.66667,86.00000,76.33333
22,2023/6/30 下午 04:37:04,89.87000,0.62000,-1.24000,80.00000,84.00000,75.00000,74.00000,83.00000,85.00000,9.46000,12.47000,15.48000,12.47000,89.87214,89.60473,29.75000,79.66667,80.66667
23,2023/6/30 下午 04:37:04,89.08000,2.18000,-1.44000,96.00000,91.00000,98.00000,79.00000,81.00000,85.00000,16.34000,15.48000,25.37000,19.06333,89.10667,88.59812,29.94000,95.00000,81.66667
24,2023/6/30 下午 04:37:04,89.02000,2.52000,-0.54000,88.00000,84.00000,74.00000,80.00000,82.00000,83.00000,12.90000,12.47000,15.05000,13.47333,89.05566,88.37849,30.33333,82.00000,81.66667
25,2023/6/30 下午 04:37:04,87.85000,4.80000,-1.81000,89.00000,89.00000,85.00000,63.00000,84.00000,91.00000,13.33000,14.62000,19.78000,15.91000,87.98103,86.87255,30.28000,87.66667,79.33333
26,2023/6/30 下午 04:37:04,85.45000,10.07000,-1.67000,96.00000,90.00000,84.00000,69.00000,61.00000,84.00000,16.34000,15.05000,19.35000,16.91333,86.04131,83.27888,31.28333,90.00000,71.33333
27,2023/6/30 下午 04:37:04,94.25000,0.46000,-0.56000,98.00000,87.00000,85.00000,67.00000,77.00000,84.00000,17.20000,13.76000,19.78000,16.91333,94.25112,89.72036,31.38333,90.00000,76.00000
28,2023/6/30 下午 04:37:04,89.04000,2.22000,-0.19000,82.00000,88.00000,77.00000,69.00000,82.00000,82.00000,10.32000,14.19000,16.34000,13.61667,89.06767,88.57176,30.35667,82.33333,77.66667
29,2023/6/30 下午 04:37:05,84.95000,2.55000,0.70000,86.00000,84.00000,82.00000,73.00000,75.00000,89.00000,12.04000,12.47000,18.49000,14.33333,84.98826,88.28063,29.40000,84.00000,79.00000
30,2023/6/30 下午 04:37:05,78.73000,-1.65000,-2.37000,80.00000,79.00000,73.00000,66.00000,83.00000,87.00000,9.46000,10.32000,14.62000,11.46667,78.74729,91.20061,24.90333,77.33333,78.66667
31,2023/6/30 下午 04:37:05,81.71000,0.15000,-3.22000,77.00000,69.00000,66.00000,63.00000,71.00000,85.00000,8.17000,6.02000,11.61000,8.60000,81.71014,89.89482,26.21333,70.66667,73.00000
