Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1,2023/6/30 下午 04:41:43,71.16000,1.93000,-0.75000,64.00000,72.00000,67.00000,64.00000,79.00000,86.00000,2.15000,7.74000,12.47000,7.45333,71.18617,88.44641,24.11333,67.66667,76.33333
2,2023/6/30 下午 04:41:43,68.59000,3.85000,0.25000,78.00000,75.00000,74.00000,70.00000,76.00000,88.00000,8.17000,9.03000,15.48000,10.89333,68.69796,86.78732,24.23000,75.66667,78.00000
3,2023/6/30 下午 04:41:43,73.06000,3.61000,-1.24000,76.00000,76.00000,72.00000,69.00000,86.00000,88.00000,7.31000,9.46000,14.62000,10.46333,73.14913,87.17123,25.14333,74.66667,81.00000
4,2023/6/30 下午 04:41:43,73.66000,1.84000,-0.12000,91.00000,84.00000,92.00000,69.00000,81.00000,91.00000,13.76000,12.90000,23.22000,16.62667,73.68298,88.56907,25.12667,89.00000,80.33333
5,2023/6/30 下午 04:41:43,71.83000,2.60000,-0.12000,91.00000,88.00000,87.00000,75.00000,83.00000,84.00000,13.76000,14.62000,21.07000,16.48333,71.87704,87.92699,24.77000,88.66667,80.66667
6,2023/6/30 下午 04:41:43,66.55000,5.38000,-1.20000,93.00000,78.00000,76.00000,73.00000,81.00000,86.00000,14.62000,10.32000,16.34000,13.76000,66.76711,85.37818,23.57667,82.33333,80.00000
7,2023/6/30 下午 04:41:43,71.29000,3.31000,-1.62000,82.00000,83.00000,73.00000,84.00000,80.00000,88.00000,9.89000,12.47000,15.05000,12.47000,71.36680,87.34166,24.32667,79.33333,84.00000
8,2023/6/30 下午 04:41:43,68.36000,0.51000,-3.03000,89.00000,87.00000,86.00000,77.00000,85.00000,84.00000,12.90000,14.19000,20.64000,15.91000,68.36190,89.57255,21.94667,87.33333,82.00000
9,2023/6/30 下午 04:41:43,67.67000,-0.04000,-3.00000,81.00000,84.00000,78.00000,60.00000,77.00000,85.00000,9.46000,12.90000,17.20000,13.18667,67.67001,90.03387,21.54333,81.00000,74.00000
10,2023/6/30 下午 04:41:43,65.49000,0.23000,-2.99000,87.00000,86.00000,77.00000,83.00000,87.00000,87.00000,12.04000,13.76000,16.77000,14.19000,65.49041,89.79878,20.91000,83.33333,85.66667
11,2023/6/30 下午 04:41:43,66.30000,4.54000,-1.45000,81.00000,80.00000,80.00000,77.00000,73.00000,88.00000,9.46000,11.18000,18.06000,12.90000,66.45526,86.08269,23.13000,80.33333,79.33333
12,2023/6/30 下午 04:41:43,65.55000,4.39000,-1.43000,82.00000,83.00000,77.00000,80.00000,92.00000,81.00000,9.89000,12.47000,16.77000,13.04333,65.69684,86.16852,22.83667,80.66667,84.33333
13,2023/6/30 下午 04:41:43,68.77000,0.39000,-0.84000,85.00000,87.00000,79.00000,70.00000,78.00000,84.00000,11.18000,14.19000,17.63000,14.33333,68.77110,89.67507,22.77333,83.66667,77.33333
14,2023/6/30 下午 04:41:43,66.27000,2.60000,0.56000,79.00000,79.00000,82.00000,69.00000,90.00000,88.00000,8.60000,10.75000,18.92000,12.75667,66.32098,87.75324,23.14333,80.00000,82.33333
15,2023/6/30 下午 04:41:43,70.48000,3.18000,1.38000,95.00000,92.00000,84.00000,75.00000,86.00000,90.00000,15.48000,16.34000,19.78000,17.20000,70.55170,87.41661,25.01333,90.33333,83.66667
16,2023/6/30 下午 04:41:43,69.72000,0.20000,-0.55000,91.00000,87.00000,80.00000,72.00000,89.00000,93.00000,13.76000,14.19000,18.06000,15.33667,69.72029,89.83564,23.12333,86.00000,84.66667
17,2023/6/30 下午 04:41:43,68.12000,0.26000,0.62000,75.00000,81.00000,78.00000,61.00000,78.00000,87.00000,6.88000,11.61000,17.20000,11.89667,68.12050,89.78131,23.00000,78.00000,75.33333
18,2023/6/30 下午 04:41:43,67.68000,-0.49000,-0.77000,89.00000,88.00000,85.00000,65.00000,82.00000,90.00000,12.90000,14.62000,20.21000,15.91000,67.68178,90.41481,22.14000,87.33333,79.00000
19,2023/6/30 下午 04:41:43,65.61000,-1.01000,-1.54000,76.00000,72.00000,67.00000,76.00000,78.00000,93.00000,7.31000,7.74000,12.47000,9.17333,65.61777,90.88194,21.02000,71.66667,82.33333
20,2023/6/30 下午 04:41:43,66.72000,-1.62000,-1.21000,92.00000,92.00000,89.00000,83.00000,83.00000,90.00000,14.19000,16.34000,21.93000,17.48667,66.73967,91.39090,21.29667,91.00000,85.33333
21,2023/6/30 下午 04:41:43,64.03000,3.88000,-0.98000,81.00000,81.00000,76.00000,70.00000,82.00000,85.00000,9.46000,11.61000,16.34000,12.47000,64.14745,86.53231,22.31000,79.33333,79.00000
22,2023/6/30 下午 04:41:43,63.13000,1.76000,-2.15000,81.00000,81.00000,72.00000,64.00000,79.00000,91.00000,9.46000,11.61000,14.62000,11.89667,63.15453,88.40307,20.91333,78.00000,78.00000
23,2023/6/30 下午 04:41:43,63.62000,1.31000,-2.09000,100.00000,102.00000,98.00000,84.00000,84.00000,90.00000,17.63000,20.64000,25.80000,21.35667,63.63349,88.82039,20.94667,100.00000,86.00000
24,2023/6/30 下午 04:41:43,63.83000,5.10000,-0.74000,75.00000,66.00000,64.00000,70.00000,83.00000,90.00000,6.88000,5.16000,11.18000,7.74000,64.03342,85.43179,22.73000,68.33333,81.00000
25,2023/6/30 下午 04:41:43,61.52000,2.89000,-1.73000,90.00000,81.00000,83.00000,73.00000,79.00000,85.00000,13.33000,11.61000,19.35000,14.76333,61.58784,87.31042,20.89333,84.66667,79.00000
26,2023/6/30 下午 04:41:43,63.73000,1.91000,-1.32000,79.00000,78.00000,73.00000,61.00000,84.00000,89.00000,8.60000,10.32000,15.05000,11.32333,63.75862,88.28335,21.44000,76.66667,78.00000
27,2023/6/30 下午 04:41:43,61.63000,6.46000,-1.34000,89.00000,86.00000,86.00000,83.00000,79.00000,93.00000,12.90000,13.76000,20.64000,15.76667,61.96764,84.01616,22.25000,87.00000,85.00000
28,2023/6/30 下午 04:41:43,63.75000,1.97000,-1.51000,78.00000,73.00000,72.00000,79.00000,77.00000,85.00000,8.17000,8.17000,14.62000,10.32000,63.78043,88.23001,21.40333,74.33333,80.33333
29,2023/6/30 下午 04:41:43,62.42000,2.33000,-1.27000,86.00000,84.00000,79.00000,77.00000,81.00000,91.00000,11.61000,12.90000,17.63000,14.04667,62.46347,87.86227,21.16000,83.00000,83.00000
30,2023/6/30 下午 04:41:43,63.22000,3.99000,-0.42000,82.00000,77.00000,78.00000,70.00000,84.00000,87.00000,9.89000,9.89000,17.20000,12.32667,63.34579,86.38868,22.26333,79.00000,80.33333
31,2023/6/30 下午 04:41:43,65.97000,2.78000,-0.54000,81.00000,81.00000,80.00000,70.00000,76.00000,84.00000,9.46000,11.61000,18.06000,13.04333,66.02855,87.58696,22.73667,80.66667,76.66667
32,2023/6/30 下午 04:41:43,60.29000,3.13000,-0.16000,96.00000,93.00000,84.00000,82.00000,77.00000,86.00000,15.91000,16.77000,19.78000,17.48667,60.37120,87.02812,21.08667,91.00000,81.66667
33,2023/6/30 下午 04:41:43,61.78000,0.58000,-0.61000,97.00000,96.00000,83.00000,71.00000,76.00000,90.00000,16.34000,18.06000,19.35000,17.91667,61.78272,89.46211,20.58333,92.00000,79.00000
34,2023/6/30 下午 04:41:43,59.72000,0.75000,-0.89000,87.00000,80.00000,77.00000,76.00000,83.00000,94.00000,12.04000,11.18000,16.77000,13.33000,59.72471,89.28048,19.86000,81.33333,84.33333
35,2023/6/30 下午 04:41:43,55.99000,1.25000,-1.61000,73.00000,70.00000,66.00000,68.00000,86.00000,91.00000,6.02000,6.88000,12.04000,8.31333,56.00395,88.72106,18.54333,69.66667,81.66667
36,2023/6/30 下午 04:41:43,57.72000,1.78000,-1.53000,85.00000,85.00000,78.00000,66.00000,79.00000,90.00000,11.18000,13.33000,17.20000,13.90333,57.74744,88.23364,19.32333,82.66667,78.33333
37,2023/6/30 下午 04:41:43,58.06000,-0.58000,-2.34000,86.00000,89.00000,76.00000,69.00000,80.00000,79.00000,11.61000,15.05000,16.34000,14.33333,58.06290,90.57235,18.38000,83.66667,76.00000
38,2023/6/30 下午 04:41:43,58.49000,-2.68000,-2.40000,97.00000,106.00000,98.00000,88.00000,75.00000,92.00000,16.34000,22.36000,25.80000,21.50000,58.55137,92.62345,17.80333,100.33333,85.00000
39,2023/6/30 下午 04:41:43,55.27000,0.44000,-2.54000,95.00000,94.00000,82.00000,80.00000,83.00000,83.00000,15.48000,17.20000,18.92000,17.20000,55.27175,89.54388,17.72333,90.33333,82.00000
40,2023/6/30 下午 04:41:43,55.93000,1.07000,-2.65000,96.00000,93.00000,89.00000,78.00000,78.00000,86.00000,15.91000,16.77000,21.93000,18.20333,55.94023,88.90400,18.11667,92.66667,80.66667
41,2023/6/30 下午 04:41:43,56.64000,0.65000,-2.81000,92.00000,94.00000,93.00000,83.00000,76.00000,89.00000,14.19000,17.20000,23.65000,18.34667,56.64373,89.34250,18.16000,93.00000,82.66667
42,2023/6/30 下午 04:41:43,53.33000,1.22000,-2.06000,86.00000,90.00000,81.00000,83.00000,83.00000,90.00000,11.61000,15.48000,18.49000,15.19333,53.34395,88.68951,17.49667,85.66667,85.33333
43,2023/6/30 下午 04:41:43,54.10000,1.40000,-3.08000,88.00000,87.00000,90.00000,83.00000,81.00000,88.00000,12.47000,14.19000,22.36000,16.34000,54.11811,88.51763,17.47333,88.33333,84.00000
44,2023/6/30 下午 04:41:43,53.58000,2.09000,-3.50000,84.00000,80.00000,68.00000,72.00000,74.00000,88.00000,10.75000,11.18000,12.90000,11.61000,53.62074,87.76619,17.39000,77.33333,78.00000
45,2023/6/30 下午 04:41:43,53.80000,3.08000,-2.13000,94.00000,93.00000,92.00000,76.00000,80.00000,91.00000,15.05000,16.77000,23.22000,18.34667,53.88809,86.72345,18.25000,93.00000,82.33333
46,2023/6/30 下午 04:41:43,51.53000,-1.29000,-1.38000,99.00000,90.00000,85.00000,78.00000,92.00000,87.00000,17.20000,15.48000,20.21000,17.63000,51.54614,91.43404,16.28667,91.33333,85.66667
