T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
6.000,0.000,128131.860,305.211,5891.313,824.158,2325.490,2248.040,0.000,-1.519,-0.818,0.629,-0.503,1.093,
