T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
6.000,0.000,116007.783,70923.309,4735.336,4347.164,7405.615,8103.804,0.000,-1.226,-0.823,-1.516,-0.049,-0.229,
