T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
6.000,2718.072,99340.303,62111.333,4281.104,2436.161,889.277,582.104,0.000,-2.783,-1.216,2.455,0.972,-0.023,
