T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
9.000,0.000,291526.192,406.880,14758.384,609.044,4006.103,2651.772,0.000,-1.042,0.178,-0.649,0.445,-0.838,
