T,R0,R1,R2,R3,R4,R5,R6,phi1,phi2,phi3,phi4,phi5,phi6
9.000,422.717,267873.253,94691.857,10271.883,6216.914,3314.140,2436.780,0.000,-0.698,0.157,-0.935,-1.671,-1.802,
